"año";"NCODI";"primDiges_hosp";"totDiges_hosp";"primDigestivo_CEP";"totDigestivo_CEP";"primCardio_hosp";"totCardio_hosp";"primCardio_CEP";"totCardio_CEP";"primDerma_hosp";"totDerma_hosp";"primDerma_CEP";"totDerma_CEP";"primNeurolog_hosp";"totNeurolog_hosp";"primNeurolog_CEP";"totNeurolog_CEP";"primPsquia_hosp";"totPsquia_hosp";"primPsquia_CEP";"totPsquia_CEP";"primRestoMed_hosp";"totRestoMed_hosp";"primRestoMed_CEP";"totRestoMed_CEP";"primCirGeneral_hosp";"totCirGeneral_hosp";"primCirGeneral_CEP";"totCirGeneral_CEP";"primTrauma_hosp";"totTrauma_hosp";"primTrauma_CEP";"totTrauma_CEP";"primGine_hosp";"totGine_hosp";"primGine_CEP";"totGine_CEP";"primOftalmo_hosp";"totOftalmo_hosp";"primOftalmo_CEP";"totOftalmo_CEP";"primOrl_hosp";"totOrl_hosp";"primOrl_CEP";"totOrl_CEP";"primUrolog_hosp";"totUrolog_hosp";"primUrolog_CEP";"totUrolog_CEP";"primRestoQuirurg_hosp";"totRestoQuirurg_hosp";"primRestoQuirurg_CEP";"totRestoQuirurg_CEP";"primPediatria_hosp";"totPediatria_hosp";"primPediatria_CEP";"totPediatria_CEP";"primPreAnest_hosp";"totPreAnest_hosp";"primPreAnest_CEP";"totPreAnest_CEP";"primRehabil_hosp";"totRehabil_hosp";"primRehabil_CEP";"totRehabil_CEP";"otrasTexto";"primOtrasConsul_hosp";"totOtrasConsul_hosp";"primOtrasConsul_CEP";"totOtrasConsul_CEP";"primTotal_hosp";"total_hosp";"primTotal_CEP";"total_CEP"
2015;1060,00;0;0;0;0;0;0;0;0;0;0;0;0;44;221;0;0;329;9292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;373;9513;0;0
2015;1005,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;1061,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;1006,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;1088,00;97;232;0;0;0;0;0;0;0;0;0;0;38;158;0;0;68;258;0;0;86;368;0;0;111;251;0;0;161;472;0;0;0;0;0;0;0;0;0;0;73;141;0;0;69;151;0;0;98;264;0;0;0;0;0;0;4;4;0;0;0;0;0;0;"Otros";350;874;0;0;1155;3173;0;0
2015;1089,00;841;2413;0;0;483;2092;0;0;1643;3843;0;0;928;1705;0;0;13;24;0;0;4688;18745;0;0;1497;6652;0;0;3747;14834;0;0;1572;8618;0;0;1855;8907;0;0;1579;4132;0;0;824;3328;0;0;1694;6480;0;0;878;4863;0;0;4287;4837;0;0;415;736;0;0;"Otros";0;0;0;0;26944;92209;0;0
2015;1076,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;1078,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;1033,00;4945;14470;0;0;5004;13311;0;0;12340;26798;0;0;4914;12306;0;0;22;29;0;0;21606;76625;0;0;9191;23239;0;0;22210;51087;0;0;0;0;0;0;18966;39726;0;0;9924;18931;0;0;6850;19686;0;0;1849;7897;0;0;0;0;0;0;5278;5496;0;0;3392;6395;0;0;"Otros";0;0;0;0;126491;315996;0;0
2015;1037,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;1039,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1984;9864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;1984;9864;0;0
2015;1067,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;1065,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;1066,00;429;1282;185;788;884;2472;325;1559;2984;6797;1023;3596;776;1644;177;530;0;0;0;0;6583;24024;18470;31125;2071;11193;437;3746;8727;40157;1776;3853;1447;11233;1990;4733;863;7978;597;2105;2402;5574;738;2330;1657;6046;2491;2682;1768;7564;195;852;789;2543;84;996;3581;3877;83;94;0;0;1150;3544;"Otros";92;125;1402;5959;35053;132509;31123;68492
2015;1100,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";509;1471;0;0;509;1471;0;0
2015;1105,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;1107,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;692;5698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;867;3252;0;0;0;0;0;0;847;847;0;0;0;0;0;0;"Otros";0;0;0;0;2406;9797;0;0
2015;1111,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;247;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;247;2006;0;0
2015;207,00;0;0;0;0;305;514;0;0;0;0;0;0;1110;1570;0;0;76;163;0;0;1878;2954;0;0;480;726;0;0;3498;6054;0;0;761;1734;0;0;30;32;0;0;3;7;0;0;229;355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2164;3607;0;0;"Otros";0;0;0;0;10534;17716;0;0
2015;431,00;0;0;0;0;483;1136;0;0;0;0;0;0;0;0;0;0;28;170;0;0;530;2137;0;0;0;0;0;0;177;426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;933;0;0;109;291;0;0;0;0;0;0;0;0;0;0;1126;1939;0;0;"Otros";84;830;0;0;2669;7862;0;0
2015;387,00;1294;4450;0;0;1158;2992;0;0;0;0;2926;5918;0;0;0;0;0;0;944;6034;0;0;2603;13899;0;0;1350;3435;0;0;3841;9941;0;0;2596;8589;0;0;3938;10102;0;0;2496;5120;0;0;998;3858;0;0;0;0;0;0;403;3654;2453;2521;0;0;0;0;1963;4237;"Otros";0;0;0;0;4905;9963;24058;74787
2015;179,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;606,00;740;3914;124;588;1158;4163;0;0;2214;4514;86;148;0;0;0;0;655;3034;126;588;2336;14253;0;0;1474;3843;0;0;3155;9023;652;1258;2515;11636;788;2290;3334;8554;395;873;2240;6010;288;583;954;3250;0;0;0;0;0;0;665;2400;0;0;2618;2953;0;0;2070;4959;0;0;"Otros";319;1553;0;0;26447;84059;2459;6328
2015;925,00;2607;13775;0;0;4124;12214;0;0;11705;20973;0;0;4802;14662;0;0;5086;36145;0;0;20252;115082;0;0;4423;11394;0;0;10959;35404;0;0;11509;44267;0;0;18702;51300;0;0;8461;25607;0;0;4714;20027;0;0;6517;28593;0;0;3245;14268;0;0;8785;9686;0;0;8059;20003;0;0;"Otros";0;0;0;0;133950;473400;0;0
2015;541,00;927;3079;0;0;929;2376;0;0;1847;4007;0;0;0;0;0;0;0;0;0;0;3380;13088;0;0;1238;2663;0;0;3417;8438;0;0;3581;7967;0;0;4992;9389;0;0;1749;3569;0;0;886;3508;0;0;0;0;0;0;267;1111;0;0;2099;2099;0;0;1759;4874;0;0;"Otros";0;0;0;0;27071;66168;0;0
2015;797,00;0;0;0;0;1205;2330;0;0;1582;2747;0;0;0;0;0;0;0;0;0;0;4246;10369;0;0;1185;1561;0;0;4009;9917;0;0;1725;4723;0;0;3746;12890;0;0;1414;4335;0;0;824;2468;0;0;0;0;0;0;342;1029;0;0;2374;2374;0;0;1166;3502;0;0;"Otros";0;0;0;0;23818;58245;0;0
2015;627,00;877;3952;0;0;1317;3339;0;0;4137;9289;0;0;2956;9748;0;0;0;0;1052;7566;10258;52849;0;0;3093;7675;0;0;3104;11828;2094;6925;3637;9699;1003;3257;3701;11015;5374;13439;2296;5398;971;2432;2540;6108;0;0;0;0;0;0;576;2354;0;0;4712;4712;0;0;2291;6396;0;0;"Otros";1095;1229;0;0;46590;145591;10494;33619
2015;173,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;636,00;2589;7961;0;0;2889;7737;0;0;6875;12505;0;0;3593;10238;0;0;0;0;0;0;20922;90160;0;0;4589;10684;0;0;9259;26822;1;1;7376;24776;0;0;14249;38442;12;12;6242;18767;0;0;3730;12522;0;0;13910;22205;0;0;3566;11211;0;0;0;0;0;0;6782;19284;0;0;"Otros";0;0;0;0;106571;313314;13;13
2015;205,00;261;769;0;0;249;513;0;0;0;0;0;0;124;332;0;0;0;0;0;0;0;0;0;0;169;449;0;0;1921;6467;0;0;0;0;0;0;131;158;0;0;354;516;0;0;191;653;0;0;0;0;0;0;9;10;0;0;436;450;0;0;85;99;0;0;"Otros";0;0;0;0;3930;10416;0;0
2015;814,00;429;803;0;0;94;198;0;0;325;714;0;0;0;0;0;0;136;249;0;0;0;0;0;0;429;803;0;0;205;549;0;0;958;3254;0;0;126;314;0;0;263;329;0;0;102;135;0;0;0;0;0;0;99;126;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;3166;7474;0;0
2015;881,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;771,00;2623;9591;2602;7806;2000;7100;4227;10365;1558;9789;5912;9938;2880;8051;426;888;0;0;5570;26886;15351;78657;16318;27392;1385;4229;2737;5004;4628;13386;3811;9049;4032;13624;4226;8054;6756;18618;8464;17289;3097;9491;3484;5412;1904;10610;3128;8514;8708;31578;2462;3514;2221;10291;0;0;7722;10778;17;17;6479;17338;0;0;"Otros";0;0;0;0;71344;253131;63384;140128
2015;533,00;841;1316;0;0;897;1342;0;0;2272;3563;0;0;937;1375;0;0;1662;3195;0;0;6063;14377;0;0;637;1190;0;0;2597;5085;0;0;1705;4226;0;0;497;659;0;0;525;907;0;0;1732;3514;0;0;1198;1907;0;0;1044;3499;0;0;786;848;0;0;278;519;0;0;"Otros";0;0;0;0;23671;47522;0;0
2015;447,00;200;1080;0;0;0;0;0;0;0;0;0;0;495;498;0;0;0;0;0;0;191;1546;0;0;529;1598;0;0;1979;6024;0;0;490;1350;0;0;1851;4882;0;0;493;1794;0;0;351;662;0;0;487;998;0;0;1615;3418;0;0;2353;2475;0;0;0;0;0;0;"Otros";0;0;0;0;11034;26325;0;0
2015;815,00;230;1014;0;0;287;1129;0;0;730;3693;0;0;94;314;0;0;66;639;0;0;1052;3509;0;0;461;923;0;0;952;2857;0;0;353;3547;0;0;915;1546;0;0;103;415;0;0;320;1071;0;0;1217;4870;0;0;477;968;0;0;337;375;0;0;75;106;0;0;"Otros";0;0;0;0;7669;26976;0;0
2015;801,00;8368;15314;0;0;7215;17208;0;0;12438;20060;0;0;6237;15826;0;0;0;0;6225;73642;31374;113885;7;395;7306;13993;0;0;19426;29756;0;0;14263;35632;2181;3331;16286;41093;558;926;9216;21685;1300;2421;9366;16500;0;0;2592;10121;993;1843;4468;13111;0;0;8850;8890;0;0;8040;15338;920;1728;"Otros";0;0;0;0;165445;388412;12184;84286
2015;800,00;549;835;0;0;373;913;0;0;356;389;0;0;108;216;0;0;195;292;0;0;428;742;0;0;173;227;0;0;465;1008;0;0;0;0;0;0;428;566;0;0;175;243;0;0;158;216;0;0;250;545;0;0;0;0;0;0;573;573;0;0;109;292;0;0;"Otros";0;0;0;0;4340;7057;0;0
2015;389,00;1568;2883;0;0;1210;2761;0;0;150;203;0;0;1226;3032;0;0;0;0;0;0;985;9788;0;0;1395;3959;0;0;9241;24240;0;0;3474;15112;0;0;1537;4700;0;0;203;443;0;0;1002;4912;0;0;224;1189;0;0;275;1032;0;0;1461;1575;0;0;2463;5939;0;0;"Otros";0;0;0;0;26414;81768;0;0
2015;695,00;3136;8717;4209;7278;2715;7454;2049;7514;7816;17111;3879;5518;5456;10370;6588;40664;656;5690;0;0;20081;74784;1121;2981;5863;9181;330;332;15052;22931;7502;14916;11459;22265;6275;10921;11951;22961;8832;12650;5860;9657;5469;8213;4116;12766;3115;4520;0;0;0;0;3132;9063;0;0;9703;12993;58;58;6527;13885;2830;5303;"Otros";0;0;0;0;113523;259828;52257;120868
2015;816,00;364;1940;0;0;622;1907;0;0;4459;7340;0;0;428;1068;0;0;0;0;0;0;4629;16310;0;0;2078;3919;0;0;6754;14513;0;0;2578;8365;0;0;4395;11326;0;0;2244;4871;0;0;1540;3734;0;0;0;0;0;0;647;2473;0;0;2326;2329;0;0;751;1657;0;0;"Otros";0;0;0;0;33815;81752;0;0
2015;833,00;852;1771;0;0;1393;3345;0;0;3964;6598;0;0;1186;2679;0;0;272;1793;0;0;5134;27942;0;0;2655;6489;0;0;8298;17914;0;0;3828;11428;0;0;4133;11341;0;0;3037;6405;0;0;2356;7945;0;0;211;4719;0;0;1295;4171;0;0;2019;2132;0;0;1944;4963;0;0;"Otros";0;0;0;0;42577;121635;0;0
2015;870,00;2040;4594;0;0;705;1770;0;0;1958;4307;0;0;570;1413;0;0;647;1944;0;0;6049;18775;0;0;1060;2991;0;0;3884;12010;0;0;1874;8609;0;0;8922;10315;0;0;1528;3183;0;0;1304;4321;0;0;1235;2525;0;0;994;8685;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;32770;85442;0;0
2015;927,00;287;742;0;0;1502;3414;0;0;2874;4018;0;0;997;1322;0;0;784;2019;0;0;9247;17599;0;0;741;2411;0;0;12614;16934;0;0;4768;7013;0;0;2517;2940;0;0;2090;2960;0;0;3104;3746;0;0;854;1902;0;0;965;1302;0;0;568;568;0;0;814;966;0;0;"Otros";30;91;0;0;44756;69947;0;0
2015;961,00;3145;10040;3027;8816;3916;10468;0;0;13098;23762;0;0;1935;6635;2136;5417;0;0;9857;45866;12922;82434;7674;29549;6780;16239;907;1447;9697;25628;4157;8513;8388;23901;0;0;6211;21056;5978;14472;8870;20457;69;293;6029;14328;0;0;0;0;0;0;1774;6912;930;2534;5498;5911;193;264;3497;7988;11247;16812;"Otros";0;0;0;0;91760;275759;46175;133983
2015;962,00;257;295;0;0;135;223;0;0;448;502;0;0;223;334;0;0;56;72;0;0;0;0;0;0;127;227;0;0;1488;1645;0;0;476;627;0;0;251;356;0;0;690;781;0;0;242;343;0;0;274;338;0;0;131;371;0;0;49;52;0;0;0;0;0;0;"Otros";0;0;0;0;4847;6166;0;0
2015;1079,00;223;1317;0;0;186;628;0;0;1804;3201;0;0;329;635;0;0;0;0;0;0;21043;46784;0;0;615;1099;0;0;2082;3365;0;0;7031;14567;0;0;249;389;0;0;916;1271;0;0;566;1303;0;0;451;2042;0;0;2017;8559;0;0;928;1240;0;0;1741;46744;0;0;"Otros";0;0;0;0;40181;133144;0;0
2015;1101,00;296;4814;0;0;484;4029;0;0;471;3975;0;0;219;7575;0;0;0;0;0;0;1012;23287;0;0;349;2845;0;0;816;5629;0;0;703;6508;0;0;781;1528;0;0;298;1219;0;0;345;5507;0;0;531;4406;0;0;270;4366;0;0;49;1607;0;0;16;495;0;0;"Otros";0;0;0;0;6640;77790;0;0
2015;666,00;2105;5380;3547;8854;1997;3285;2767;8339;8359;15747;7297;12634;3988;7708;3159;7051;886;886;0;0;35411;94008;4500;13795;4334;14571;1607;3192;5722;16213;5422;13457;4875;15079;5642;12394;9320;22884;10134;26755;4187;7279;5107;8040;2160;5670;3170;11091;11369;20881;2441;4508;10751;20316;0;0;15108;15309;0;0;11344;20364;0;0;"Otros";886;886;0;0;132802;286466;54793;130110
2015;392,00;0;0;0;0;0;0;0;0;0;0;0;0;788;4817;0;0;0;0;0;0;757;2823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219;759;0;0;"Otros";87;309;0;0;1851;8708;0;0
2015;790,00;3191;12422;0;0;1485;5767;0;0;845;2687;0;0;886;3959;0;0;2505;20811;0;0;6514;55847;0;0;3461;11402;0;0;3183;14904;0;0;1679;7970;0;0;5010;27465;0;0;0;0;0;0;1276;7872;0;0;423;1834;0;0;0;0;0;0;5267;5570;0;0;5801;16480;0;0;"Otros";0;0;0;0;41526;194990;0;0
2015;650,00;1523;4973;0;0;1507;4443;0;0;2634;5153;0;0;1212;4209;0;0;1742;11373;0;0;5753;18300;0;0;2927;7747;0;0;5556;14620;0;0;2275;8005;0;0;4618;12692;0;0;3166;8048;0;0;2152;8011;0;0;0;0;0;0;1833;5400;0;0;4711;4711;0;0;3549;6539;0;0;"Otros";0;0;0;0;45158;124224;0;0
2015;876,00;720;2889;2571;8044;354;1027;2737;7932;2575;6081;4081;7029;840;3260;1257;3812;0;0;1219;15329;5836;29823;4462;12725;5523;18379;0;0;4241;10346;7184;12073;3428;12338;1695;5139;5975;9288;2268;3713;3988;9895;1786;2550;1690;6738;1318;3080;0;0;0;0;1729;6221;0;0;5545;5619;0;0;4825;10167;526;1577;"Otros";0;0;0;0;47269;132071;31104;83003
2015;944,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;982;2089;0;0;74;188;0;0;5835;15932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;687;827;0;0;0;0;0;0;"Otros";0;0;0;0;7578;19036;0;0
2015;952,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;54,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";8;234;0;0;28;614;0;0
2015;367,00;2756;3404;0;0;1600;2077;0;0;7421;8516;0;0;2010;2507;0;0;537;893;0;0;29872;43532;0;0;1327;1711;0;0;11292;14181;0;0;3495;4408;0;0;4860;6176;0;0;2258;2613;0;0;1939;2520;0;0;1185;1580;0;0;665;668;0;0;1522;1524;0;0;140;181;0;0;"Otros";0;0;0;0;72879;96491;0;0
2015;538,00;2841;9688;351;1019;2778;5386;0;0;6505;9411;967;1573;2424;9426;426;1124;1734;16051;450;3337;11739;54082;704;1654;4667;10382;1185;1879;7936;20053;1237;1647;5681;15145;970;1545;9649;26667;1292;1538;5165;10994;0;0;1441;4824;394;670;0;0;0;0;1788;6877;0;0;7190;7853;0;0;6056;10634;1243;1713;"Otros";0;0;0;0;77594;217473;9219;17699
2015;557,00;1736;6265;0;0;1230;3344;0;0;1901;4138;0;0;1602;4524;0;0;566;3423;0;0;4169;17308;0;0;1245;2979;0;0;3102;5907;0;0;3421;9049;0;0;3500;11324;0;0;2839;6213;0;0;1511;5352;0;0;0;0;0;0;1250;2743;0;0;3303;3453;0;0;4684;11980;0;0;"Otros";0;0;0;0;36059;98002;0;0
2015;653,00;1939;5816;0;0;3069;7362;83;230;3878;8580;195;370;2287;6324;0;0;779;5405;84;512;7075;28551;289;781;2047;5312;128;242;4083;11972;0;0;4557;10692;0;0;4656;13370;0;0;3242;8128;0;0;1465;6075;0;0;0;0;0;0;967;2531;0;0;3170;3183;0;0;3523;6930;38;110;"Otros";334;2450;41;215;47071;132681;858;2460
2015;647,00;2030;7332;0;0;2100;3831;0;0;2334;2906;0;0;2120;4467;0;0;1726;5592;0;0;4282;12881;0;0;1840;4055;0;0;5895;12748;0;0;3003;10195;0;0;5929;12560;0;0;3602;5423;0;0;1694;3890;0;0;0;0;0;0;946;3814;0;0;4151;4152;0;0;2177;6176;0;0;"Otros";0;0;0;0;43829;100022;0;0
2015;978,00;3682;12512;562;1161;3425;10701;0;0;8340;20877;1346;2926;3799;14854;377;1702;5525;30520;0;0;21154;104531;1469;4041;5159;12555;246;376;8114;37409;1598;2995;8046;24698;728;1702;8562;37508;1397;3748;6792;21300;1048;2676;2896;13761;398;1642;7829;20778;0;0;2327;18090;0;0;12892;17318;0;0;7757;19683;1030;2143;"Otros";0;0;0;0;116299;417095;10199;25112
2015;996,00;2152;6403;0;0;1282;3885;0;0;2696;5245;0;0;1754;5102;0;0;1197;9711;0;0;6077;31058;0;0;2101;5180;0;0;3972;11541;0;0;4186;7756;0;0;6307;10096;0;0;2683;4116;0;0;1032;4060;0;0;0;0;0;0;1355;2304;0;0;3959;4094;0;0;5066;9461;0;0;"Otros";0;0;0;0;45819;120012;0;0
2015;729,00;9261;27852;0;0;7902;25054;0;0;9379;18650;8492;12779;3283;14679;4059;9642;7675;43167;3831;15913;33599;167925;2835;7456;7583;21923;6953;12038;13178;46636;0;0;11130;34679;12138;22133;20243;47694;16733;32084;9376;23099;2741;4812;11860;29423;0;0;12704;42039;1402;2374;4236;20790;0;0;14880;15358;0;0;11728;20031;27127;41265;"Otros";0;0;0;0;188017;598999;86311;160496
2015;182,00;2080;2400;0;0;522;2892;0;0;60;70;0;0;0;0;0;0;21;461;0;0;730;1280;0;0;0;0;0;0;30;248;0;0;0;0;0;0;0;0;0;0;114;347;0;0;67;1096;0;0;166;471;0;0;0;0;0;0;778;778;0;0;0;0;0;0;"Otros";0;0;0;0;4568;10043;0;0
2015;633,00;2311;4603;0;0;502;748;0;0;1084;2138;0;0;228;418;0;0;0;0;0;0;4934;9420;0;0;2683;6687;0;0;16923;52982;0;0;0;0;0;0;542;1225;0;0;801;1347;0;0;618;1452;0;0;1521;3325;0;0;0;0;0;0;7210;7212;0;0;636;1727;0;0;"Otros";0;0;0;0;39993;93284;0;0
2015;685,00;7391;14429;0;0;7239;13628;0;0;9651;12900;0;0;0;0;0;0;5285;27526;0;0;9827;24009;0;0;7391;11081;0;0;12222;21930;0;0;10046;14871;0;0;15664;26301;0;0;12361;19661;0;0;6624;11719;0;0;0;0;0;0;3752;7150;0;0;3963;3963;0;0;20967;28241;0;0;"Otros";0;0;0;0;132383;237409;0;0
2015;683,00;1760;4877;0;0;1866;3740;0;0;2980;6024;0;0;0;0;0;0;1619;11808;0;0;4541;14722;0;0;2033;6564;0;0;5983;18961;0;0;1950;8923;0;0;5712;12393;0;0;2734;6639;0;0;1212;5528;0;0;0;0;0;0;791;2758;0;0;1333;1872;0;0;2909;9245;0;0;"Otros";0;0;0;0;37423;114054;0;0
2015;945,00;2052;5663;0;0;1099;2874;0;0;3440;6009;0;0;0;0;0;0;0;0;0;0;3436;7476;0;0;2439;4202;0;0;8086;13763;0;0;3331;8218;0;0;6004;13459;0;0;2580;5754;0;0;1886;3592;0;0;0;0;0;0;898;3130;0;0;2104;2248;0;0;3113;5950;0;0;"Otros";;;0;0;40468;82338;0;0
2015;953,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11800;60150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1263;1263;0;0;0;0;0;0;"Otros";0;0;0;0;13063;61413;0;0
2015;1022,00;1009;2174;0;0;829;1899;0;0;2008;3441;0;0;0;0;0;0;0;0;0;0;1875;5035;0;0;759;891;0;0;3616;7012;0;0;1947;3836;0;0;3364;6546;0;0;1257;2003;0;0;803;1472;0;0;0;0;0;0;0;0;0;0;751;753;0;0;1518;3196;0;0;"Otros";0;0;0;0;19736;38258;0;0
2015;1049,00;653;1424;0;0;813;1758;0;0;1282;2442;0;0;0;0;0;0;0;0;0;0;1608;4337;0;0;856;1359;0;0;1911;2739;0;0;832;1799;0;0;1948;3405;0;0;910;1276;0;0;562;1352;0;0;0;0;0;0;0;0;0;0;450;475;0;0;1079;2054;0;0;"Otros";0;0;0;0;12904;24420;0;0
2015;794,00;5503;21503;0;0;8237;25343;0;0;18052;41672;0;0;559;8217;4926;10490;1879;9655;11755;44628;14923;99166;8401;24411;7503;23126;650;1090;3060;22399;16386;29823;2081;24900;14668;42255;2347;29385;21937;44184;3548;15215;11972;18313;1776;9874;5590;26138;13463;44786;0;0;8484;26574;0;0;20649;20649;0;0;6454;16029;1561;1968;"Otros";1050;3265;0;0;119568;441758;97846;243300
2015;415,00;0;0;0;0;0;0;0;0;0;0;0;0;6;30;0;0;0;0;0;0;3561;22788;0;0;1;1;0;0;0;0;0;0;4;56;0;0;0;0;0;0;39;116;0;0;0;0;0;0;2;29;0;0;0;0;0;0;142;142;0;0;0;0;0;0;"Otros";0;0;0;0;3755;23162;0;0
