"año";"NCODI";"inver_iIntangible";"inver_IMaterial";"inver_IMterrenos";"inver_IMresto";"inver_Otras";"inver_Total"
2015;187,00;0;0;0;0;0;0
2015;265,00;0;272994;0;272994;0;272994
2015;295,00;12331;985479;0;985479;0;997810
2015;496,00;531668;994719;234690;760029;;1526387
2015;77,00;0;86892;0;86892;0;86892
2015;391,00;0;75110;0;75110;0;75110
2015;240,00;0;955325;0;955325;0;955325
2015;448,00;0;0;0;0;0;0
2015;151,00;58315;0;0;;0;58315
2015;425,00;0;0;0;0;0;0
2015;300,00;0;0;0;0;0;0
2015;339,00;0;1245575;;1245575;0;1245575
2015;826,00;0;0;0;0;0;0
2015;874,00;0;0;0;0;0;0
2015;905,00;50196;3375736;0;3375736;0;3425932
2015;736,00;0;2054965;0;2054965;0;2054965
2015;459,00;35218;1481023;0;1481023;0;1516241
2015;320,00;0;514818;0;514818;2925898;3440716
2015;45,00;6578;2294380;0;2294380;0;2300958
2015;618,00;0;419905;0;419905;0;419905
2015;463,00;0;2566668;1071872;1494796;0;2566668
2015;891,00;0;191981;0;191981;0;191981
2015;958,00;7675;523308;0;523308;0;530983
2015;244,00;80000;117226;0;117226;0;197226
2015;28,00;0;9513;0;9513;0;9513
2015;444,00;1906;105526;0;105526;0;107432
2015;479,00;0;2326918;0;2326918;0;2326918
2015;285,00;8018;784012;0;784012;0;792030
2015;253,00;7015;835202;0;835202;2144;844361
2015;481,00;0;58822;0;58822;0;58822
2015;540,00;0;667249;0;667249;0;667249
2015;332,00;0;1865;0;1865;0;1865
2015;41,00;0;0;0;0;0;0
2015;510,00;0;4916094;0;4916094;0;4916094
2015;305,00;0;18894;3549;15345;0;18894
2015;708,00;0;20657;0;20657;0;20657
2015;755,00;0;558139;0;558139;0;558139
2015;750,00;0;124309;0;124309;0;124309
2015;696,00;0;0;0;0;0;0
2015;434,00;0;21143357;19913847;1229510;0;21143357
2015;421,00;0;1662498;0;1662498;233814;1896312
2015;827,00;0;0;0;0;0;0
2015;933,00;52381;342444;0;342444;0;394825
2015;1030,00;123109;359013;0;359013;0;482122
2015;1003,00;0;102085;0;102085;0;102085
2015;1050,00;0;94977;0;94977;0;94977
2015;1043,00;0;526765;0;526765;0;526765
2015;934,00;0;587245;0;587245;0;587245
2015;629,00;0;1675094;0;1675094;0;1675094
2015;21,00;169;40080;0;40080;1095;41344
2015;615,00;457373;2383253;0;2383253;158636;2999262
2015;626,00;7130;3138646;0;3138646;96650;3242426
2015;417,00;0;274314;0;274314;0;274314
2015;597,00;3105;109664;0;109664;0;112769
2015;539,00;230;552835;0;552835;0;553065
2015;343,00;788;402120;0;402120;0;402908
2015;135,00;15495;135083;0;135083;0;150578
2015;158,00;111259;1607880;803940;803940;174637;1893776
2015;775,00;11286;1396499;0;1396499;0;1407785
2015;177,00;0;1;0;1;0;1
2015;578,00;848;291019;0;291019;0;291867
2015;416,00;0;2684612;0;2684612;0;2684612
2015;561,00;20859;473040;0;473040;0;493899
2015;62,00;0;16080;0;16080;0;16080
2015;828,00;0;80506;0;80506;810;81316
2015;860,00;5158;333855;0;333855;85742;424755
2015;935,00;0;4066;0;4066;0;4066
2015;936,00;0;2594;0;2594;0;2594
2015;986,00;0;15891;0;15891;3836;19727
2015;987,00;0;87865;0;87865;0;87865
2015;1021,00;0;4500;0;4500;3596;8096
2015;1085,00;0;6523;0;6523;0;6523
2015;658,00;0;205361;0;205361;0;205361
2015;353,00;0;6221;0;6221;0;6221
2015;323,00;0;0;0;0;0;0
2015;620,00;0;178772;0;178772;0;178772
2015;384,00;0;0;0;0;0;0
2015;554,00;0;0;0;0;173392;173392
2015;209,00;26239;101331;0;101331;0;127570
2015;707,00;0;2077041;0;2077041;0;2077041
2015;395,00;29882;262403;0;262403;0;292285
2015;969,00;0;488935;0;488935;0;488935
2015;1052,00;0;11487;0;11487;1380;12867
2015;739,00;0;0;0;0;1212899;1212899
2015;613,00;0;1661011;0;1661011;0;1661011
2015;593,00;0;744650;0;744650;0;744650
2015;704,00;0;3030672;0;3030672;0;3030672
2015;493,00;0;0;0;0;0;0
2015;686,00;572669;3095317;0;3095317;0;3667986
2015;257,00;83043;2301200;0;2301200;0;2384243
2015;494,00;2569;382170;45404;336766;0;384739
2015;681,00;20581;1135379;0;1135379;0;1155960
2015;286,00;214268;1128615;0;1128615;0;1342883
2015;255,00;0;734557;0;734557;0;734557
2015;79,00;0;4641;0;4641;24914;29555
2015;81,00;0;0;0;0;0;0
2015;688,00;0;0;0;0;3175360;3175360
2015;531,00;0;2481;0;2481;179898;182379
2015;514,00;0;40358;0;40358;0;40358
2015;499,00;116677;533323;0;533323;0;650000
2015;532,00;0;576900;0;576900;0;576900
2015;190,00;0;107807;0;107807;40399;148206
2015;598,00;0;408239;81340;326899;0;408239
2015;260,00;262697;1245110;0;1245110;0;1507807
2015;838,00;0;24977;0;24977;0;24977
2015;839,00;17588;78636;0;78636;0;96224
2015;851,00;0;144126;0;144126;0;144126
2015;852,00;868133;2774599;0;2774599;0;3642732
2015;988,00;300;69009;0;69009;0;69309
2015;1056,00;489628;1202836;0;1202836;0;1692464
2015;1044,00;0;0;0;0;0;0
2015;1114,00;0;8468947;0;8468947;0;8468947
2015;644,00;223447;1095017;0;1095017;0;1318464
2015;752,00;247874;2657594;0;2657594;196675;3102143
2015;238,00;45000;95600;0;95600;0;140600
2015;325,00;0;320354;0;320354;0;320354
2015;622,00;0;240533;0;240533;0;240533
2015;879,00;0;42673;0;42673;0;42673
2015;906,00;479118;479611;0;479611;0;958729
2015;370,00;24035;219890;0;219890;0;243925
2015;418,00;0;172287;0;172287;0;172287
2015;574,00;5082;0;0;0;213682;218764
2015;399,00;8710;108561;0;108561;0;117271
2015;195,00;0;248438;0;248438;0;248438
2015;783,00;159526;2694407;0;2694407;0;2853933
2015;263,00;54918;5742073;1132938;4609135;0;5796991
2015;194,00;0;42762;0;42762;0;42762
2015;785,00;320282;10737314;0;10737314;0;11057596
2015;780,00;54334;25289;0;25289;0;79623
2015;782,00;19019;489798;0;489798;0;508817
2015;369,00;23528;59065;0;59065;0;82593
2015;84,00;0;0;0;0;0;0
2015;713,00;12993;2463812;0;2463812;0;2476805
2015;941,00;0;31793;0;31793;0;31793
2015;1091,00;66984;85462;0;85462;0;152446
2015;1045,00;0;55037;0;55037;0;55037
2015;1086,00;487403;219516;0;219516;0;706919
2015;937,00;4865;543697;101106;442591;7238;555800
2015;1004,00;80000;77063;0;77063;0;157063
2015;737,00;0;2057424;0;2057424;0;2057424
2015;765,00;0;2124964;0;2124964;0;2124964
2015;329,00;0;168424;0;168424;58833;227257
2015;87,00;0;33484;0;33484;0;33484
2015;527,00;0;0;0;0;0;0
2015;562,00;37849;1715826;0;1715826;0;1753675
2015;251,00;7332;187755;0;187755;20522;215609
2015;129,00;7102;73713;0;73713;0;80815
2015;154,00;155412;114127;0;114127;0;269539
2015;516,00;3535;894147;128452;765695;0;897682
2015;184,00;0;224504;0;224504;0;224504
2015;652,00;0;84613;0;84613;0;84613
2015;637,00;0;418317;0;418317;0;418317
2015;88,00;0;0;0;0;3434;3434
2015;907,00;1997;15122;0;15122;0;17119
2015;970,00;10583;46468;0;46468;86074;143125
2015;1019,00;0;0;0;0;0;0
2015;1016,00;0;470164;0;470164;0;470164
2015;1047,00;0;0;0;0;0;0
2015;635,00;0;1092888;0;1092888;0;1092888
