"año";"NCODI";"Urg_altas";"Urg_ingresos";"Urg_traslados";"Urg_exitus";"Urg_total"
2015;238,00;15890;563;25;1;16479
2015;325,00;0;0;0;0;0
2015;622,00;24333;3081;369;19;27802
2015;879,00;7505;115;30;0;7650
2015;906,00;55379;486;18;0;55883
2015;370,00;1457;4727;75;49;6308
2015;418,00;6318;684;32;0;7034
2015;574,00;8816;156;0;0;8972
2015;399,00;0;0;0;0;0
2015;195,00;3048;0;0;0;3048
2015;783,00;103833;21601;1301;250;126985
2015;263,00;11925;1122;104;4;13155
2015;194,00;3591;4;0;0;3595
2015;785,00;171370;25987;2508;392;200257
2015;780,00;32423;3368;599;27;36417
2015;782,00;85693;12781;2964;173;101611
2015;369,00;0;0;0;0;0
2015;84,00;0;0;0;0;0
2015;713,00;42140;176;1933;241;44490
2015;941,00;330;200;0;0;530
2015;1091,00;0;0;0;0;0
2015;1045,00;28341;1073;23;0;29437
2015;1086,00;66485;5330;599;0;72414
2015;937,00;55955;12425;444;98;68922
2015;1004,00;6326;457;232;3;7018
2015;737,00;111473;16646;409;100;128628
2015;765,00;165055;27784;1586;230;194655
2015;329,00;68063;7145;1712;66;76986
2015;87,00;0;0;0;0;0
2015;527,00;21764;739;296;9;22808
2015;562,00;21276;1214;72;0;22562
2015;251,00;24676;1507;72;1;26256
2015;129,00;0;0;0;0;0
2015;154,00;0;0;0;0;0
2015;516,00;47957;5388;8;1;53354
2015;184,00;6510;1218;251;0;7979
2015;652,00;10131;1856;403;0;12390
2015;637,00;20125;2969;303;22;23419
2015;88,00;0;0;0;0;0
2015;907,00;0;0;0;0;0
2015;970,00;0;0;0;0;0
2015;1019,00;1082;464;246;8;1800
2015;1016,00;45086;830;44;0;45960
2015;1047,00;62691;5148;20;32;67891
2015;635,00;54038;5505;9;22;59574
