"año";"NCODI";"70_tIngresos";"700_particular";"701_AsegPriv";"701_1_AsistSanitaria";"701_2_AccTrafic";"702_MATEPSS";"704_SNS";"705_1_FdirectaSS";"705_2_FdirectaAPriv_MATEPSS";"706_OyEntiPublica";"708_bonificaciones";"709_Otros_Ips";"74_Total_Subvencion";"740_subvenciones";"741_otraSubvencion";"7X_restoIngresos";"total_ventasIngresos";"70_Hospital";"70_consulExter";"70_CMA";"70_hospDia";"70_Urgencia";"70_hospDom";"700_Hospital";"700_consulExter";"700_CMA";"700_hospDia";"700_Urgencia";"700_hospDom";"701_Hospital";"701_consulExter";"701_CMA";"701_hospDia";"701_Urgencia";"701_hospDom";"701_1Hospital";"701_1consulExter";"701_1CMA";"701_1hospDia";"701_1Urgencia";"701_1hospDom";"701_2Hospital";"701_2consulExter";"701_2CMA";"701_2hospDia";"701_2Urgencia";"701_2hospDom";"702_Hospital";"702_consulExter";"702_CMA";"702_hospDia";"702_Urgencia";"702_hospDom";"704_Hospital";"704_consulExter";"704_CMA";"704_hospDia";"704_Urgencia";"704_hospDom";"705_1Hospital";"705_1consulExter";"705_1CMA";"705_1hospDia";"705_1Urgencia";"705_1hospDom";"705_2Hospital";"705_2consulExter";"705_2CMA";"705_2hospDia";"705_2Urgencia";"705_2hospDom";"706_Hospital";"706_consulExter";"706_CMA";"706_hospDia";"706_Urgencia";"706_hospDom";"708_Hospital";"708_consulExter";"708_CMA";"708_hospDia";"708_Urgencia";"708_hospDom"
2015;875,00;32010485;6992748;22787690;21834091;953599;281239;1948808;0;0;0;0;0;0;0;0;427975;32438460;18222718;10481847;0;0;3305920;0;3915255;2668819;0;0;408674;0;12884472;7039721;0;0;2863497;0;12817719;6295914;0;0;2720458;0;66753;743807;0;0;143039;0;165931;81559;0;0;33749;0;1257060;691748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;940,00;328721;328721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;328721;325956;2766;0;0;0;0;325956;2766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;946,00;30366106;5086893;23609696;23397727;211969;1281576;387941;0;0;0;0;0;0;0;0;2387370;32753476;10608841;11006360;5926125;0;2824771;0;1730860;1847890;967825;0;540316;0;8138406;8620790;4881556;0;1968941;0;8087484;8545205;4802804;0;1962232;0;50922;75585;78752;0;6709;0;436064;462977;74537;0;307996;0;303511;74703;2207;0;7518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1023,00;134067328;667446;1863991;400987;1463004;211349;0;131197173;127369;0;0;0;11081;11081;0;2264902;136343311;52393084;28158364;6138711;23647;13662461;19993;223538;13629;0;0;430276;0;419522;26573;0;0;1417896;0;367524;253;0;0;33210;0;51998;26320;0;0;1384686;0;131032;2468;0;0;77850;0;0;0;0;0;0;0;51550889;28112531;6138711;23647;11680335;19993;68103;3163;0;0;56104;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1054,00;91301808;2606937;0;0;0;0;0;88694871;0;0;0;0;0;0;0;5749916;97051724;6398042;245190;178053;503030;2687514;20824;912288;90492;12547;227711;1330719;726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5485754;154698;165506;275319;1356795;20098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1057,00;14186331;0;0;0;0;0;0;14186331;0;0;0;0;0;0;0;0;14186331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1031,00;269989;213496;0;0;0;0;0;0;0;0;0;56493;758;758;0;54265;325012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1032,00;122895553;22563;1656940;7169;1649771;177082;0;120964975;73993;0;0;0;575;575;0;1014405;123910533;46196643;31948339;6615528;55617;16873555;23136;10281;535;0;0;11747;0;53641;0;0;0;1603299;0;7169;0;0;0;0;0;46472;0;0;0;1603299;0;108956;0;0;0;68126;0;0;0;0;0;0;0;45961751;31946923;6615528;55617;15179285;23136;62014;881;0;0;11098;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;1064,00;21203272;4605923;11831210;11221078;610132;988089;3778050;0;0;0;0;0;15169;15169;0;890979;22109420;7869592;7223622;3656819;0;2453229;0;1381776;1612073;921184;0;690888;0;3518856;4465352;2521161;0;1325837;0;3366323;4264009;2356426;0;1234318;0;152533;201343;164735;0;91519;0;286545;247022;108689;0;345831;0;2682415;899175;105785;0;90673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;226,00;22492251;2183340;18377397;9999999;8377398;1528566;312922;0;0;56662;0;33364;0;0;0;3443433;25935684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
