"año";"NCODI";"pacienteTot_med";"sesionTot_med";"pacienteTot_psiquia";"sesionTot_psiquia";"pacienteTot_geria";"sesionTot_geria"
2014;593,00;13520;22972;0;0;0;0
2014;704,00;12496;37490;0;0;0;0
2014;493,00;0;0;0;0;0;0
2014;686,00;8118;31679;0;0;0;0
2014;257,00;0;0;0;0;0;0
2014;494,00;0;0;0;0;0;0
2014;681,00;1738;14499;0;0;0;0
2014;286,00;0;0;0;0;0;0
2014;255,00;433;3549;0;0;0;0
2014;79,00;0;0;0;0;0;0
2014;81,00;0;0;0;0;0;0
2014;688,00;3968;7307;0;0;0;0
2014;531,00;2002;20131;0;0;0;0
2014;514,00;586;1260;0;0;0;0
2014;499,00;0;0;0;0;0;0
2014;532,00;458;7421;0;0;0;0
2014;190,00;0;0;0;0;0;0
2014;598,00;2010;5884;0;0;0;0
2014;260,00;0;0;0;0;0;0
2014;838,00;0;0;0;0;0;0
2014;839,00;0;0;0;0;0;0
2014;851,00;0;0;0;0;0;0
2014;852,00;2435;14644;112;573;0;0
2014;988,00;103;4142;338;5373;0;0
2014;1056,00;5863;11603;0;0;0;0
2014;1044,00;0;0;0;0;0;0
2014;644,00;3536;24584;68;9618;0;0
2014;752,00;3893;14084;830;16988;0;0
2014;238,00;250;289;0;0;0;0
2014;325,00;0;0;0;0;0;0
2014;622,00;190;996;0;0;0;0
2014;879,00;0;0;0;0;0;0
2014;906,00;200;1437;0;0;0;0
2014;370,00;0;0;0;0;0;0
2014;418,00;0;0;0;0;0;0
2014;574,00;0;0;0;0;0;0
2014;399,00;0;0;0;0;0;0
2014;195,00;0;0;0;0;0;0
2014;783,00;13516;32859;192;3465;0;0
2014;263,00;915;8231;0;0;0;0
2014;194,00;0;0;0;0;0;0
2014;785,00;8496;49661;139;3782;0;0
2014;780,00;2166;2975;0;0;0;0
2014;782,00;2068;10648;125;1687;0;0
2014;369,00;0;0;0;0;0;0
2014;84,00;0;0;0;0;0;0
2014;713,00;0;0;0;0;0;0
2014;941,00;0;0;1;21;0;0
2014;1091,00;0;0;423;99999;0;0
2014;1045,00;312;543;0;0;0;0
2014;1086,00;1502;6010;0;0;0;0
2014;937,00;1318;7555;63;2399;0;0
2014;1004,00;34;272;0;0;0;0
2014;737,00;2527;10108;221;6112;0;0
2014;765,00;3410;43856;0;0;0;0
2014;329,00;1535;5650;0;0;0;0
2014;87,00;0;0;0;0;0;0
2014;527,00;0;0;0;0;425;3794
2014;562,00;0;0;0;0;0;0
2014;251,00;0;0;0;0;0;0
2014;129,00;0;0;0;0;0;0
2014;154,00;0;0;0;0;285;4988
2014;516,00;2969;3544;0;0;0;0
2014;184,00;0;0;0;0;0;0
2014;652,00;0;0;0;0;0;0
2014;637,00;525;1655;0;0;0;0
2014;88,00;0;0;0;0;0;0
2014;907,00;0;0;0;0;0;0
2014;970,00;0;0;117;2457;0;0
2014;1019,00;0;0;0;0;0;0
2014;1016,00;0;0;0;0;0;0
2014;1047,00;1007;4028;0;0;0;0
2014;635,00;674;2698;9;361;0;0
