"año";"NCODI";"Urg_altas";"Urg_ingresos";"Urg_traslados";"Urg_exitus";"Urg_total"
2014;263,00;11787;1415;81;5;13288
2014;194,00;3657;6;0;0;3663
2014;785,00;166325;25867;2615;366;195173
2014;780,00;31514;3114;571;28;35227
2014;782,00;83499;12897;2533;189;99118
2014;369,00;0;0;0;0;0
2014;84,00;0;0;0;0;0
2014;713,00;35885;402;393;21;36701
2014;941,00;389;213;11;0;613
2014;1091,00;0;0;0;0;0
2014;1045,00;25923;1131;16;0;27070
2014;1086,00;62624;4913;766;0;68303
2014;937,00;52578;13435;410;86;66509
2014;1004,00;5895;391;167;1;6454
2014;737,00;108019;16246;369;107;124741
2014;765,00;161590;27565;1355;203;190713
2014;329,00;65320;6812;1347;65;73544
2014;87,00;0;0;0;0;0
2014;527,00;15521;640;277;5;16443
2014;562,00;20742;1144;55;1;21942
2014;251,00;24846;1483;0;2;26331
2014;129,00;0;0;0;0;0
2014;154,00;0;0;0;0;0
2014;516,00;48744;5671;0;0;54415
2014;184,00;5922;741;0;51;6714
2014;652,00;9283;1731;56;0;11070
2014;637,00;19487;2771;276;18;22552
2014;88,00;0;0;0;0;0
2014;907,00;0;0;0;0;0
2014;970,00;0;0;0;0;0
2014;1019,00;1061;456;253;3;1773
2014;1016,00;40033;839;29;0;40901
2014;1047,00;57476;5165;28;31;62700
2014;635,00;54038;5505;9;22;59574
