"año";"NCODI";"60_totalCompra";"600_producFarma";"601_materialSani";"601_1_implantes";"601_2_restoMateriaSani";"606_servContratado";"607_trabajoContratado";"60X_restoCompras";"61_variaExistencias";"62_servExteriores";"628_sumistro";"62X_restoServiExter";"64_gastoPersonal";"640_sueldos";"641_indemnizacion";"642_SegSocEmpresa";"643_649_OtrGasSocial";"68_dotaAmortizacion";"69_perdidaDeterioro";"6X_restoGasto";"tot_compraGasto"
2014;861,00;184444;72072;0;0;0;1000;1006;110366;0;203369;34312;169057;1171274;927666;0;245659;-2051;1667;0;17038;1577792
2014;880,00;1153592;176484;149844;0;149844;0;779259;48005;0;607928;133809;474119;4140054;3171780;25663;939663;2948;130977;0;72957;6105508
2014;883,00;52267;32299;773;0;773;5125;7530;6540;0;456383;0;456383;1375166;1074115;0;301051;0;560774;0;0;2444590
2014;884,00;901250;109315;48752;0;48752;22490;684412;36281;0;749070;113223;635847;2088070;1614857;1554;467621;4038;33447;0;239405;4011242
2014;877,00;204226;28779;0;0;0;0;167259;8188;0;222184;32245;189939;1409679;1146716;0;237362;25601;81087;0;62967;1980143
2014;911,00;4540310;293013;805034;0;805034;3285516;68865;87882;-73666;2359336;1063426;1295910;15318927;11824657;36608;3371735;85927;1445730;74996;271653;23937286
2014;913,00;505541;53334;0;0;0;96358;972;354877;0;113016;60465;52551;2037278;1577730;0;455471;4077;8392;0;681;2664908
2014;922,00;14522357;816718;2111833;2111833;0;763996;66434;10763376;-94403;4915726;444362;4471364;6900069;5047267;107418;1654033;91351;1160939;550175;198832;28153695
2014;923,00;419115;100779;3128;0;3128;4292;291090;19826;0;333112;0;333112;5076867;4022494;0;1054373;0;6692;0;85;5835871
2014;924,00;20946678;13791094;632920;0;632920;5649009;776375;97280;178795;1173848;248469;925379;11838572;9369660;0;2467836;1076;1179729;0;76428;35394050
2014;947,00;182942;309;2532;0;2532;46109;117178;16814;0;183131;32028;151103;373334;289028;557;82904;845;11670;377;22239;773693
2014;951,00;300142;48488;10043;0;10043;6013;0;235598;0;582602;163486;419116;2584638;1997062;56474;524887;6215;9896;0;0;3477278
2014;1103,00;1694369;194265;213466;0;213466;720696;510495;55447;17;542448;216720;325728;3933313;2966062;13549;946112;7590;177673;0;6967;6354787
2014;972,00;47526;4732;5644;0;5644;0;0;37150;5206;210930;22824;188106;348003;249764;6898;89402;1939;13286;616;18167;643734
2014;973,00;534269;56719;75095;43852;31243;92060;24221;286174;0;1290406;279613;1010793;1014945;746287;15784;252874;0;529840;0;404182;3773642
2014;974,00;1293002;79071;102605;0;102605;316064;759939;35323;982;2099791;121144;1978647;1532081;1178116;0;339842;14123;59180;22999;275298;5283333
2014;975,00;1332388;81197;42850;0;42850;7839;1073850;126652;1454;634136;130998;503138;2610108;1942838;89664;565326;12280;54559;0;4220;4636865
2014;960,00;1198598;93036;139340;0;139340;11447;826661;128114;-10122;395113;170476;224637;5626825;4342952;0;1262087;21786;738236;1732;87081;8037463
2014;1028,00;114498;4095;3304;0;3304;4057;96394;6648;0;108165;20194;87971;296090;227458;441;66791;1400;8804;0;38743;566300
2014;976,00;2290246;274181;278452;0;278452;88751;1533540;115322;0;1326300;521701;804599;7911791;6073011;143280;1688166;7334;405648;10941;132;11945058
2014;977,00;1493207;168020;108436;0;108436;121542;1051429;43780;0;1011857;244500;767357;4253432;3290822;42959;919651;0;111348;2485;205412;7077741
2014;1020,00;223028;585;4751;0;4751;8346;202048;7298;0;645590;29924;615666;1089128;834046;0;247498;7584;164208;0;123268;2245222
2014;994,00;18676838;6296023;4609639;711254;3898385;3074588;4025924;670664;-265923;2427706;863986;1563720;36011830;28534736;42198;7340319;94577;3900171;40933;1504279;62295834
2014;995,00;952069;66402;103929;0;103929;8742;743318;29678;0;577687;108561;469126;1967659;1555944;0;408375;3340;1844;8737;152365;3660361
2014;1060,00;155888;14282;5822;0;5822;111433;14029;10322;0;338224;32205;306019;633256;490987;0;132428;9841;19035;0;64148;1210551
2014;1005,00;699021;72839;84540;0;84540;968;512889;27785;0;401101;76611;324490;909431;698083;3647;207701;0;3157;621;63407;2076738
2014;1061,00;24990;102;1607;0;1607;4818;0;18463;0;29679;6920;22759;78385;61206;1200;15979;0;2821;0;104973;240848
2014;1006,00;448014;57564;28039;28039;0;51104;265417;45890;-2609;169411;67219;102192;1940554;1488414;330;449073;2737;177912;0;151290;2884572
2014;1088,00;444135;19996;145345;7588;137757;247291;23035;8468;0;245911;64511;181400;561874;408204;32330;121340;0;84132;0;242445;1578497
2014;1089,00;7421093;249614;1548312;975029;573283;5364127;317694;-58654;4699;3328511;612404;2716107;5417789;4231717;10670;1181180;-5778;29095;612551;1406942;18220680
2014;1076,00;7905;862;36;36;0;4954;716;1337;0;7304;961;6343;225216;168384;0;55567;1265;0;0;58;240483
2014;1078,00;469201;957;1921;0;1921;259777;195307;11239;0;489517;113898;375619;149176;114772;0;34404;0;27735;0;1174;1136803
2014;1033,00;32453677;8983497;8702198;4030677;4671521;8209338;4383819;2174825;-472576;7270522;1974916;5295606;53944118;42085537;346557;11467096;44928;5750318;1655;6263859;105211573
2014;1037,00;371918;0;0;0;0;156525;117301;98092;0;174428;109852;64576;1562735;1208400;4500;346824;3011;419110;0;3717;2531908
2014;1039,00;276885;53596;4198;0;4198;16197;22336;180558;0;657971;107705;550266;1606236;1210919;0;389640;5677;129471;25019;359938;3055520
2014;1067,00;2406109;177872;227337;0;227337;48218;1833375;119307;0;373976;185974;188002;3847995;3005342;15875;801828;24950;735041;4710;733069;8100900
2014;1065,00;1244439;161389;135776;0;135776;348629;161082;437563;1432;2221043;336868;1884175;5737930;4517655;3767;1216508;0;532962;0;408284;10146090
2014;1066,00;9695264;1779561;3779638;323219;3456419;2010068;1615557;510440;-1297606;6105992;1007005;5098987;10610193;8185246;16042;2374655;34250;1159721;41235;261973;26576772
2014;1100,00;1197047;287230;352181;0;352181;0;557636;0;0;221810;221810;0;2655927;2058858;0;597069;0;0;0;0;4074784
2014;1105,00;591718;59313;54484;0;54484;38590;405921;33410;0;726655;192006;534649;1540595;1230789;0;309806;0;12736;854;203377;3075935
2014;1107,00;183448;55324;12819;12819;0;5007;16151;94147;0;959318;7909;951409;495960;382883;2127;110950;0;23819;0;429384;2091929
2014;207,00;2821557;441817;398489;1250;397239;0;1867436;113815;-8840;1943177;153803;1789374;2504049;1925691;0;575403;2955;448456;98911;726254;8533564
2014;431,00;1429411;197307;143929;0;143929;45194;1012144;30837;12737;394939;204846;190093;3034061;2321884;1681;702631;7865;996261;0;2909659;8777068
2014;387,00;7803806;3995322;3187717;1062726;2124991;0;475900;144867;214500;2735774;481678;2254096;19495940;15487937;0;3982318;25685;0;0;52668;30302688
2014;179,00;475709;18618;755;0;755;0;413791;42545;0;288746;68042;220704;1285211;978894;1670;304647;0;117361;0;53230;2220257
2014;606,00;9033630;3890064;3131229;916526;2214703;316405;912222;783710;22423;819333;321233;498100;21429273;17090246;0;4302968;36059;0;0;62775;31367434
2014;925,00;83336771;40078080;31767151;10638329;21128822;8925493;1443738;1122309;291834;949367;372164;577203;137531969;109448475;0;27581793;501701;0;0;319637;222429578
2014;541,00;7658087;3993780;2383721;316918;2066803;196965;765261;318360;0;1569860;773831;796029;19443998;15734314;0;3709684;0;0;0;0;28671945
2014;797,00;6988223;3642900;2789764;309103;2480661;0;20261;535298;165543;1541756;315053;1226703;20875581;16795306;4947;4075328;0;0;0;0;29571103
2014;627,00;22089148;13519414;7721111;1771687;5949424;0;46729;801894;-233281;5910495;1550789;4359706;76416902;61373766;0;14937950;105186;1018125;0;15594;105216983
2014;173,00;717948;25406;30351;0;30351;0;384980;277211;0;130654;68980;61674;12650925;9664572;0;2986353;0;0;0;9592;13509119
2014;636,00;57886184;30425955;3577480;2572246;1005234;0;4063613;19819136;7875815;12409567;1938189;10471378;99357343;79218801;0;19865268;273274;1362078;0;2119080;181010067
2014;205,00;1657090;218262;432913;34802;398111;517245;417531;71139;-23897;349578;88389;261189;1280848;1022900;0;252983;4965;209021;69297;29668;3571605
2014;814,00;115229;96460;3301;0;3301;8705;6763;0;0;64238;30749;33489;242521;185508;0;56995;18;24412;0;0;446400
2014;881,00;1963857;779237;211333;211333;0;616657;16595;340035;4534;449135;166142;282993;1902736;1452870;12000;437866;0;224601;0;7247;4552110
2014;771,00;84204262;32571310;29163217;9425398;19737819;12026078;7317086;3126571;0;8623749;2401825;6221924;120267659;96979300;0;23288359;0;0;0;0;213095670
2014;533,00;613433;363523;247020;63804;183216;0;2890;0;0;1565261;62827;1502434;1212867;947474;0;265313;80;109709;0;14875;3516145
2014;447,00;7279220;1821037;3826170;1000971;2825199;165174;115840;1350999;11346;1237483;526419;711064;14130317;10568158;44914;3506999;10246;199751;110658;318119;23286894
2014;815,00;641921;34030;109956;21017;88939;0;477929;20006;0;237117;43656;193461;520534;398446;6459;96100;19529;75208;0;45112;1519892
2014;801,00;74336125;33787225;19851809;4784719;15067090;10621227;6819078;3256786;0;6364427;1842144;4522283;90949761;73091390;0;17858371;0;0;0;383710;172034023
2014;800,00;4530267;400929;1157792;213632;944160;914206;1503650;553690;-11238;1393572;460101;933471;9160256;6874164;44384;2101296;140412;860689;159699;-71375;16021870
2014;389,00;7530692;1846174;3699310;1010895;2688415;244964;205846;1534398;11958;1629042;588398;1040644;15182592;11205106;197348;3715965;64173;215349;137794;201846;24909273
2014;695,00;48263916;20749645;14109085;9425398;4683687;7626608;4147534;1631044;0;5816392;1897968;3918424;66383341;53410136;0;12973205;0;0;0;0;120463649
2014;816,00;4153176;1205320;1615442;428168;1187274;107125;128942;1096347;28941;968000;252991;715009;9906575;7368145;78666;2433618;26146;300991;77614;86108;15521405
2014;833,00;4627474;1223549;1869912;454258;1415654;174094;218375;1141544;15056;1187990;186148;1001842;10672405;7968897;44980;2642683;15845;307007;110978;76038;16996948
2014;870,00;7124963;2307884;1110292;127328;982964;2968269;630930;107588;-146920;1546890;344482;1202408;3490875;2637061;24735;779637;49442;465984;244491;26863;12753146
2014;927,00;2876302;180554;253060;49314;203746;0;2302369;140319;4084;715465;130362;585103;1420266;1110524;7260;287249;15233;305436;3845;573815;5899213
2014;961,00;69678818;29303525;14917638;2028044;12889594;11308629;10849001;3300025;0;2342472;1700793;641679;80128455;63337040;0;16791415;0;0;0;0;152149745
2014;962,00;1470793;67779;123745;32682;91063;1168858;74511;35900;193;619262;63941;555321;1240907;964852;0;276055;0;229780;96261;285290;3942486
2014;1079,00;1726676;64204;32461;0;32461;1593073;0;36938;0;332801;78503;254298;629193;490083;9264;129846;0;0;0;212218;2900888
2014;1101,00;6023555;403333;580436;0;580436;4103644;869596;66546;107021;1672183;325490;1346693;2775376;2123832;10063;637549;3932;929910;4537;82281;11594863
2014;666,00;73264269;24306529;24504702;4436485;20068217;17532494;5617725;1302819;277306;5628009;1914783;3713226;103701076;82478018;0;20734771;488287;0;0;0;182870660
2014;392,00;1911151;382246;317096;0;317096;0;1030676;181133;0;518788;311185;207603;10356490;8101711;0;2182836;71943;0;0;2671;12789100
2014;790,00;17696186;12642191;3463412;128161;3335251;1420196;21066;149321;0;7174312;1395061;5779251;49836090;39853090;0;9983000;0;0;0;1184402;75890990
2014;650,00;17228812;7627751;4311899;664547;3647352;2853134;1835815;600213;0;1565840;648041;917799;47530186;36561682;0;10968504;0;0;0;0;66324838
2014;876,00;30111306;12504037;7422423;1167383;6255040;5844345;3724590;615911;-63138;3389924;1172444;2217480;46166454;37142257;0;8814955;209242;0;0;0;79604546
2014;944,00;957317;128632;533564;301870;231694;232346;3382;59393;-29685;641015;168620;472395;3223486;2469411;0;719725;34350;394678;0;64575;5251386
2014;952,00;8216157;1975561;1885570;0;1885570;3792830;435790;126406;104568;1503456;381115;1122341;6002452;4606854;15340;1373985;6273;868049;27421;477410;17199513
2014;54,00;550129;4378;0;0;0;0;351281;194470;0;0;0;0;4195798;3106163;0;998457;91178;0;0;0;4745927
2014;367,00;5694304;1388765;669930;0;669930;3544004;91605;0;-26055;3589365;437685;3151680;3002961;2283997;13268;690046;15650;2010123;331810;131880;14734388
2014;538,00;36617770;13509758;12143952;2897924;9246028;6045587;4187198;731275;0;4756092;2045380;2710712;61458905;48991733;0;11482507;984665;0;0;0;102832767
2014;557,00;8156914;3843322;2289665;541573;1748092;489279;1214099;320549;0;1270406;812844;457562;22895247;18427945;0;4084028;383274;0;0;0;32322567
2014;653,00;16234389;6662483;4062660;969715;3092945;2295772;2715521;497953;62988;2014230;969654;1044576;34889453;27751591;0;7100466;37396;0;0;956;53202016
2014;647,00;9814264;3994256;3215025;1046014;2169011;1056230;1282405;266348;-356966;1170864;759283;411581;24248955;19506672;9498;4209691;523094;0;0;2764;34879881
2014;978,00;69305534;24098326;20302286;6771160;13531126;9052174;13639879;2212869;-614706;3732988;3732988;0;116427090;95215954;0;21206995;4141;0;0;175753;189026659
2014;996,00;7730723;4851031;2007967;590662;1417305;311499;364764;195462;0;3199618;849887;2349731;18105561;14781689;0;3323872;0;0;0;226240;29262142
2014;729,00;128132959;56420368;43042389;13527177;29515212;12019908;12592032;4058262;0;19288357;9447622;9840735;188537639;145716140;3098017;39360458;363024;0;0;982155;336941110
2014;182,00;4484046;1287716;1509058;12828;1496230;601035;759608;326629;0;636331;246254;390077;8625983;6739315;0;1847675;38993;533670;24000;1461203;15765233
2014;633,00;7246786;2007045;1477305;126024;1351281;2182786;1233081;346569;10668;1590210;710547;879663;8187922;6206144;2893;1860368;118517;1859163;40593;484152;19419494
2014;685,00;20395337;7034048;4466286;770383;3695903;2046428;4852984;1995591;0;6517935;2046164;4471771;39011757;30648618;22521;8340618;0;0;0;3326502;69251531
2014;683,00;11397944;3268255;2957565;410225;2547340;3127074;1700403;344647;0;2616108;590573;2025535;26314473;20770760;0;5543713;0;0;0;0;40328525
2014;945,00;6003342;1028622;1983445;268878;1714567;1343170;1442002;206103;-11034;1988483;486002;1502481;19652353;15751418;0;3839876;61059;864313;-975;22861;28519343
2014;953,00;1171215;309036;767803;241105;526698;94376;0;0;-33773;457115;64982;392133;1041191;835587;0;205604;0;149156;0;11169;2796073
2014;1022,00;3031701;446243;574252;26297;547955;939866;968025;103315;9901;1171539;210536;961003;7252551;5749714;0;1456876;45961;694417;8142;5323;12173574
2014;1049,00;2321198;333141;325375;25587;299788;782308;805290;75084;-4795;1116187;182682;933505;5900673;4684765;0;1173800;42108;620769;3319;6522;9963873
2014;794,00;140818727;62159782;52404212;16424933;35979279;3650688;17946263;4657782;-18282;17235776;4580673;12655103;197664239;160968769;0;36295896;399574;0;0;540538;356240998
2014;415,00;7406051;4444864;2003431;0;2003431;369840;260139;327777;-16700;1724428;127989;1596439;7023395;5571906;0;1331977;119512;312311;0;194779;16644264
2014;592,00;7837140;1046245;1945395;0;1945395;3360725;1404716;80059;-7752;1602414;340555;1261859;9283753;7432681;46149;1789499;15424;714443;85258;510126;20025382
2014;497,00;4479293;693534;2694598;629490;2065108;0;122092;969069;-3759;4810115;279570;4530545;6734132;5120511;0;1255362;358259;1188618;0;300533;17508932
2014;458,00;7425749;2015272;4718503;504584;4213919;0;221669;470305;51114;6725854;437077;6288777;12303178;9563146;0;2685712;54320;1342951;81489;2808641;30738976
2014;726,00;113513812;83372213;11690564;2943909;8746655;8513359;6860924;3076752;-8107;5119735;1552462;3567273;112785412;92146342;0;20576976;62094;0;0;9015851;240426703
2014;272,00;6451562;1005678;2406611;470423;1936188;2063854;758961;216458;-6404;1304267;442352;861915;10215334;7796882;30541;2299024;88887;574552;146837;138626;18824774
2014;805,00;154611727;70982774;52204356;18158791;34045565;8128409;17193398;6102790;497671;11720373;6170842;5549531;176795709;143901565;44658;32805876;43610;0;0;830511;344455991
2014;5,00;3842331;84623;583282;325861;257421;0;2968547;205879;10654;444421;245632;198789;1880031;1458600;2412;415321;3698;656241;328752;154732;7317162
2014;234,00;8858471;1012941;3317392;1768846;1548546;3093628;1221751;212759;43203;3477943;510035;2967908;9783608;7717908;0;1974968;90732;1822259;291323;1752022;26028829
2014;64,00;588059;155530;6137;0;6137;10689;353757;61946;0;351973;88080;263893;1319037;1048942;0;265023;5072;115660;0;98268;2472997
2014;842,00;6654080;1313152;3087157;1101243;1985914;437419;1382257;434095;1099;937730;445927;491803;15879492;13004508;4109;2865326;5549;0;0;0;23472401
2014;843,00;5082166;930579;2135374;700749;1434625;506929;1202851;306433;0;2067778;1342858;724920;13516683;11106485;0;2400315;9883;0;0;9718;20676345
2014;803,00;33251394;14460222;7726814;1825286;5901528;6602098;2958859;1503401;0;3088743;1347827;1740916;66792486;51973101;0;12091370;2728015;0;0;595379;103728002
2014;211,00;1482412;137826;332301;147664;184637;0;964967;47318;32412;940155;263861;676294;786804;597773;0;186710;2321;176853;28698;118628;3565962
2014;773,00;45809917;14653829;18768854;6015607;12753247;5994660;5358243;1034331;136380;4883232;1650192;3233040;69431702;56015408;0;13120217;296077;2012208;194652;4558798;127026889
2014;424,00;5524927;397239;1663703;1006259;657444;2269515;907699;286771;-21222;1076996;146359;930637;3137322;2436175;0;699747;1400;299178;123900;129569;10270670
2014;298,00;14558202;3253417;3777840;3777840;0;5214466;1725502;586977;-88435;2584861;462841;2122020;12503543;9789750;0;2713793;0;268531;17640;1260630;31104972
2014;594,00;5169629;102901;510291;220899;289392;3898608;605849;51980;-79889;513870;187787;326083;1295924;975445;13640;294447;12392;104803;0;-16357;6987980
2014;237,00;1347361;131814;365283;118980;246303;727908;-51880;174236;0;719470;148390;571080;4270359;3216416;103915;929897;20131;322388;-3334;2890;6659134
2014;16,00;1127906;53243;74025;0;74025;0;964996;35642;0;202589;114608;87981;2036306;1592769;0;429137;14400;0;2319;13711;3382831
2014;768,00;2773435;413074;554217;170189;384028;1204502;482338;119304;6429;995653;191499;804154;9120899;7356841;3496;1729663;30899;833338;3686;62801;13796241
2014;617,00;13295911;5428814;3201181;1271107;1930074;582365;2872893;1210658;-195750;2271610;783844;1487766;25813901;20277777;0;5405425;130699;2059044;298130;733416;44276262
2014;297,00;992343;82888;238514;25262;213252;344427;93254;233260;1438;827996;378800;449196;2376542;2026221;0;350321;0;147751;166567;70358;4582995
2014;105,00;955120;53659;52434;0;52434;0;832819;16208;0;161533;60294;101239;2067083;1608629;0;458263;191;0;2319;7743;3193798
2014;544,00;6943776;1529802;1944036;897281;1046755;1307038;1485705;677195;-186051;1227930;629838;598092;17709665;13695969;168541;3764976;80179;639514;14055;267685;26616574
2014;804,00;15051410;6217218;3629951;1188344;2441607;1657999;2175791;1370451;0;3913413;690549;3222864;28835492;22932174;3533;5795110;104675;1692553;48530;111684;49653082
2014;470,00;3104895;170494;518399;113425;404974;506831;1797655;111516;1317;1155279;280339;874940;9941333;7956353;6393;1937896;40691;471901;1642551;315488;16632764
2014;104,00;526780;187828;24880;0;24880;8188;199726;106158;-798;310709;105195;205514;5335272;4076824;67;1216697;41684;81503;58;86604;6340128
2014;20,00;1204923;103566;127634;0;127634;38181;638692;296850;0;345074;264162;80912;841756;631351;0;210405;0;0;0;61443;2453196
2014;550,00;8626263;2455678;2456428;1356441;1099987;1049106;2487165;177886;0;1410020;484821;925199;17803664;13887449;0;3854791;61424;0;0;205861;28045808
2014;112,00;28854;0;0;0;0;10709;15278;2867;197973;180904;99632;81272;1498715;1136759;313;351565;10078;265980;0;2770;2175196
2014;818,00;759514;77132;101172;0;101172;39278;489374;52558;0;382981;90129;292852;2103870;1621592;185;480769;1324;170017;3873;396395;3816650
2014;914,00;1338392;141636;136390;0;136390;0;724241;336125;0;344542;240209;104333;3721295;2969656;0;742062;9577;344970;31200;260557;6040956
2014;928,00;20899540;15745219;600378;0;600378;3978230;493844;81869;-132493;1442055;143010;1299045;8877416;7074812;0;1802124;480;836871;0;108575;32031964
2014;964,00;12703132;4976860;3646770;1267076;2379694;1875770;1406776;796956;8316;2434883;740952;1693931;30218542;23503171;6915;6461171;247285;1309658;12543;666632;47353706
2014;1026,00;1119089;146174;146902;0;146902;32132;579973;213908;0;214422;122352;92070;3347212;2551572;27956;764587;3097;378455;580;34124;5093882
2014;1068,00;947208;223799;130637;0;130637;85234;340790;166748;-1210;464731;180151;284580;4161333;3227400;157;912539;21237;200136;237;97686;5870121
2014;1108,00;1848382;211276;517881;0;517881;587566;484859;46800;-252259;2053553;730210;1323343;3005789;2423867;0;579635;2287;932712;0;1222241;8810418
2014;738,00;76724737;29586485;24027226;6604600;17422626;10413602;10444533;2252891;0;7565562;1681853;5883709;104046333;83257610;0;20788723;0;0;0;0;188336632
2014;404,00;3493250;220704;613722;15011;598711;650503;1816790;191531;0;1087406;391156;696250;6923042;5264269;5799;1579342;73632;893811;0;0;12397509
2014;274,00;10362126;1870092;1569015;610398;958617;5285200;962865;674954;41911;1573901;402224;1171677;4582008;3578446;0;961064;42498;646836;21722;1904310;19132814
2014;270,00;11430552;2185080;2456657;2286046;170611;6342933;167568;278314;0;1151335;428258;723077;6554735;5137034;0;1330833;86868;852748;381616;621794;20992780
2014;676,00;12811716;4404014;3292144;765804;2526340;2372231;2014631;728696;0;522636;437710;84926;29284376;23894254;0;5390122;0;0;0;150068;42768796
2014;709,00;21254888;4884520;6507171;1654830;4852341;3402193;4234328;2226676;0;1864236;933873;930363;39801913;29383996;0;8049855;2368062;0;0;0;62921037
2014;754,00;129651589;54912697;42999488;12660678;30338810;7074458;18484890;6180056;0;13875640;2573333;11302307;177252879;141067342;0;36185537;0;0;0;0;320780108
2014;997,00;2841991;245379;192932;12040;180892;0;2403680;0;693682;656377;547438;108939;12393604;9694865;0;2636878;61861;1235483;32638;40883;17894658
2014;734,00;54285486;27206943;15679149;5252946;10426203;5043238;4628289;1727867;89858;3729257;1827532;1901725;81489845;64857381;0;15071062;1561402;0;0;159351;139753797
2014;299,00;2439759;126927;698705;4589;694116;0;1614127;0;-15435;288603;89967;198636;1756048;1344844;0;411204;0;194713;1644;337864;5003196
2014;645,00;818702;145990;291981;0;291981;170897;145575;64259;-927;281571;126190;155381;1877643;1410648;0;466995;0;64520;14415;13578;3069502
2014;17,00;556810;328755;31106;11035;20071;0;0;196949;0;214501;150138;64363;4490584;3400585;0;1089999;0;0;0;0;5261895
2014;1046,00;1530123;69190;15494;16;15478;0;1402092;43347;0;334055;246774;87281;5004766;3937555;0;984322;82889;0;0;270;6869214
2014;420,00;685502;78455;405394;1658;403736;201653;0;0;-42440;1739905;170558;1569347;4576684;3326991;861;1067807;181025;210155;39885;13202;7222893
2014;802,00;1943816;305174;259072;0;259072;284339;753533;341698;0;950652;149137;801515;8246785;6240876;1912;1913668;90329;111269;375643;182130;11810295
2014;266,00;15021550;1013261;6810228;2798834;4011394;4996157;1884052;317852;-638718;4003181;584932;3418249;11965227;9236504;35772;2574699;118252;1503456;481492;2391312;34727500
2014;137,00;5898486;247287;1228219;366940;861279;3387090;916118;119772;-22539;2724524;184553;2539971;5512830;4306629;929;1199566;5706;278711;292197;9318;14693527
2014;769,00;10465337;4490489;3326570;78027;3248543;1055843;1315914;276521;76366;3363542;707791;2655751;14766882;11611994;64261;2865138;225489;3543452;15359;323256;32554194
2014;776,00;7535740;1332591;3690206;1359580;2330626;49537;2100579;362827;-8426;2239388;559795;1679593;26881758;21755600;0;5031652;94506;975148;1129;89475;37714212
2014;640,00;5881112;1395348;2700033;803255;1896778;119399;1455830;210502;-6836;1711107;730589;980518;24180076;19490801;3517;4662019;23739;926406;11035;26999;32729899
2014;315,00;2852595;475479;183397;0;183397;0;1846487;347232;9659;1890226;550889;1339337;14897052;11209034;193257;3349196;145565;969969;40000;680260;21339761
2014;40,00;1928404;343792;57186;0;57186;0;1185715;341711;33277;755986;314879;441107;5917032;4466521;19335;1342285;88891;942427;8458;151654;9737238
2014;508,00;6520941;707523;1884874;671536;1213338;3310421;251809;366314;179;1344188;218793;1125395;14130766;11032737;12029;2884410;201590;697622;23719;52389;22769804
2014;46,00;593730;179079;4482;0;4482;20478;136841;252850;2117;175985;31830;144155;2497495;1986659;0;510808;28;92936;0;37548;3399811
2014;590,00;9847431;1939200;4578938;1504274;3074664;38808;2695218;595267;96806;1831756;919494;912262;35768768;28884098;5420;6758058;121192;931332;74763;72426;48623282
2014;777,00;7723078;1490710;3603946;1152291;2451655;158720;2290103;179599;14843;2031055;537239;1493816;31047818;25002173;45894;5935565;64186;1203411;50013;57249;42127467
2014;897,00;140800702;57391241;61902427;19525037;42377390;4621709;12062205;4823120;12819;9697515;5590962;4106553;258317683;204010935;13405;51552349;2740994;7824801;194084;634226;417481830
2014;965,00;540154;116904;8423;0;8423;0;354925;59902;633;415179;81719;333460;3417054;2538575;0;754277;124202;450319;9252;50136;4882727
2014;671,00;20967942;8957208;5468806;1422058;4046748;1852796;2852941;1836191;0;2938866;952217;1986649;41494166;33590376;0;7883954;19836;0;0;123032;65524006
2014;461,00;4072327;1068417;2099000;551348;1547652;76327;70355;758228;18994;369604;166125;203479;8022897;5931176;104178;1966749;20794;276150;66358;230096;13056426
2014;376,00;1607854;563330;220056;784;219272;712008;52628;59832;-6219;306783;73942;232841;1383444;1079420;0;295360;8664;344111;0;78216;3714189
2014;621,00;13431667;3128782;3896837;937447;2959390;2229046;3381200;795802;0;995575;906974;88601;22732357;18219961;0;4512396;0;0;0;0;37159599
2014;793,00;78955925;32280307;24818083;8171206;16646877;8931926;7964168;4961441;0;11492520;3531696;7960824;97343671;77620118;0;19500395;223158;0;0;524623;188316739
2014;1102,00;2467809;530103;602018;0;602018;0;1335688;0;-101293;1663600;251858;1411742;1464539;1115919;158;343541;4921;493125;0;49119;6036899
2014;712,00;26708962;13953912;8007587;1605418;6402169;1620453;2189334;937676;40488;1546184;903348;642836;50845371;39845784;0;10346448;653139;0;0;0;79141005
2014;32,00;1138331;0;27374;0;27374;21219;924467;165271;0;242837;187014;55823;4052365;3162345;0;834984;55036;0;0;0;5433533
2014;361,00;1896430;469232;206624;0;206624;29144;964617;226813;0;420137;260730;159407;6645139;5182732;0;1383948;78459;0;0;0;8961706
2014;486,00;2781254;343656;431873;53951;377922;1486386;234738;284601;-17562;910474;122243;788231;1804994;1312156;28300;370818;93720;138443;66223;0;5683826
2014;595,00;18909694;9380187;4746997;847666;3899331;2047199;1912735;822576;0;1311575;975891;335684;33385681;26904586;32417;6431261;17417;0;0;118518;53725468
2014;433,00;476353;216793;116099;0;116099;0;117093;26368;205602;1357099;187262;1169837;6686274;5239788;0;1413514;32972;342232;0;292;9067852
2014;1058,00;580058;400938;29781;0;29781;0;149339;0;174148;148073;27367;120706;2495920;1959502;0;532497;3921;115607;0;0;3513806
2014;261,00;3297589;1381832;384914;152897;232017;985443;413613;131787;-11754;383199;176089;207110;2061190;1601853;0;453629;5708;221045;1351382;69613;7372264
2014;730,00;16423177;9035908;4023983;1310963;2713020;2646891;25126;691269;0;2364423;1055133;1309290;34594727;27283843;0;7310884;0;0;0;69824;53452151
2014;577,00;19566080;8231876;5874546;1541123;4333423;2728439;1596734;1134485;0;1201231;461064;740167;32632779;25970699;0;6618395;43685;0;0;190500;53590590
2014;788,00;81905573;34710566;24086388;7014931;17071457;8859716;11512644;2736259;0;7496282;1837011;5659271;130864104;105534559;75055;25035293;219197;0;0;0;220265959
2014;865,00;9472917;3244568;2503394;389064;2114330;1491695;1901571;331689;-124683;2564672;569466;1995206;24604050;19621875;0;4904449;77726;1460263;38514;29498;38045231
2014;979,00;2480882;263763;433221;26668;406553;882237;819171;82490;-6844;1885767;375887;1509880;7142833;5598000;0;1502465;42368;689333;16785;11366;12220122
2014;998,00;3249759;347936;629114;30539;598575;1061908;1103261;107540;-4560;1875760;338040;1537720;6253251;4885933;0;1272467;94851;1256396;5478;1998;12638082
2014;221,00;5900550;2800000;2810000;1250000;1560000;235550;20000;35000;156000;285520;256520;29000;2723000;2100000;31000;580000;12000;250000;7200;3600;9325870
