"año";"NCODI";"primDiges_hosp";"totDiges_hosp";"primDigestivo_CEP";"totDigestivo_CEP";"primCardio_hosp";"totCardio_hosp";"primCardio_CEP";"totCardio_CEP";"primDerma_hosp";"totDerma_hosp";"primDerma_CEP";"totDerma_CEP";"primNeurolog_hosp";"totNeurolog_hosp";"primNeurolog_CEP";"totNeurolog_CEP";"primPsquia_hosp";"totPsquia_hosp";"primPsquia_CEP";"totPsquia_CEP";"primRestoMed_hosp";"totRestoMed_hosp";"primRestoMed_CEP";"totRestoMed_CEP";"primCirGeneral_hosp";"totCirGeneral_hosp";"primCirGeneral_CEP";"totCirGeneral_CEP";"primTrauma_hosp";"totTrauma_hosp";"primTrauma_CEP";"totTrauma_CEP";"primGine_hosp";"totGine_hosp";"primGine_CEP";"totGine_CEP";"primOftalmo_hosp";"totOftalmo_hosp";"primOftalmo_CEP";"totOftalmo_CEP";"primOrl_hosp";"totOrl_hosp";"primOrl_CEP";"totOrl_CEP";"primUrolog_hosp";"totUrolog_hosp";"primUrolog_CEP";"totUrolog_CEP";"primRestoQuirurg_hosp";"totRestoQuirurg_hosp";"primRestoQuirurg_CEP";"totRestoQuirurg_CEP";"primPediatria_hosp";"totPediatria_hosp";"primPediatria_CEP";"totPediatria_CEP";"primPreAnest_hosp";"totPreAnest_hosp";"primPreAnest_CEP";"totPreAnest_CEP";"primRehabil_hosp";"totRehabil_hosp";"primRehabil_CEP";"totRehabil_CEP";"primOtrasConsul_hosp";"totOtrasConsul_hosp";"primOtrasConsul_CEP";"totOtrasConsul_CEP";"primTotal_hosp";"total_hosp";"primTotal_CEP";"total_CEP";"otrasTexto"
2014;849,00;755;2563;0;0;1149;2428;0;0;3121;5479;0;0;1183;3977;0;0;0;0;0;0;3911;15070;0;0;1762;4454;0;0;6575;15806;0;0;0;0;0;0;6359;10982;0;0;2821;5372;0;0;1808;3619;0;0;915;1974;0;0;218;397;0;0;2821;2909;0;0;2374;6900;0;0;0;0;0;0;35772;81930;0;0;"Otros"
2014;869,00;60;93;0;0;43;58;0;0;230;274;0;0;47;139;0;0;0;0;0;0;1133;1990;0;0;435;920;0;0;3849;8837;0;0;220;330;0;0;735;892;0;0;0;0;0;0;980;1249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7732;14782;0;0;"Otros"
2014;955,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;158;0;0;"Otros"
2014;983,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2014;1002,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2014;1015,00;6162;15412;0;0;3760;9585;0;0;11040;21957;0;0;4005;20312;0;0;675;1726;0;0;25094;112787;0;0;6789;18167;0;0;15970;37493;0;0;11015;35664;0;0;14283;40523;0;0;10330;22538;0;0;7240;20512;0;0;5342;11535;0;0;7560;25458;0;0;1394;14727;0;0;6177;12851;0;0;0;0;0;0;136836;421247;0;0;"Otros"
2014;51,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros"
2014;441,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;893;1642;0;0;893;1642;0;0;"Otros"
2014;327,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;487;6016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153;1703;0;0;640;7719;0;0;"Otros"
2014;690,00;1883;3608;0;0;2373;6072;0;0;4446;8599;0;0;2634;6174;0;0;1301;7316;0;0;13899;46913;0;0;1557;3219;0;0;5093;11556;0;0;2447;8180;0;0;3431;10275;0;0;3886;7933;0;0;2578;5202;0;0;3936;7507;0;0;1382;12992;0;0;5721;5721;0;0;757;859;0;0;0;0;0;0;57324;152126;0;0;"Otros"
