"año";"NCODI";"due_cTotal";"matronas_cTotal";"oDueEspeciali_cTotal";"fisioterapeutas_cTotal";"terapeutas_cTotal";"logopedas_cTotal";"oSaniMedio_cTotal";"gMedioSani_cTotal";"gSuperiorSani_cTotal";"tecSani_cTotal";"restSani_cTotal2";"due_cMujeres";"matronas_cMujeres";"oDueEspeciali_cMujeres";"fisioterapeutas_cMujeres";"terapeutas_cMujeres";"logopedas_cMujeres";"oSaniMedio_cMujeres";"gMedioSani_cMujeres";"gSuperiorSani_cMujeres";"tecSani_cMujeres";"restSani_cMujeres2";"due_pTotal";"matronas_pTotal";"oDueEspeciali_pTotal";"fisioterapeutas_pTotal";"terapeutas_pTotal";"logopedas_pTotal";"oSaniMedio_pTotal";"gMedioSani_pTotal";"gSuperiorSani_pTotal";"tecSani_pTotal";"restSani_pTotal2";"due_pMujeres";"matronas_pMujeres";"oDueEspeciali_pMujeres";"fisioterapeutas_pMujeres";"terapeutas_pMujeres";"logopedas_pMujeres";"oSaniMedio_pMujeres";"gMedioSani_pMujeres";"gSuperiorSani_pMujeres";"tecSani_pMujeres";"restSani_pMujeres2";"due_colabTotal";"matronas_colabTotal";"oDueEspeciali_colabTotal";"fisioterapeutas_colabTotal";"terapeutas_colabTotal";"logopedas_colabTotal";"oSaniMedio_colabTotal";"gMedioSani_colabTotal";"gSuperiorSani_colabTotal";"tecSani_colabTotal";"restSani_colabTotal2";"due_colabMujeres";"matronas_colabMujeres";"oDueEspeciali_colabMujeres";"fisioterapeutas_colabMujeres";"terapeutas_colabMujeres";"logopedas_colabMujeres";"oSaniMedio_colabMujeres";"gMedioSani_colabMujeres";"gSuperiorSani_colabMujeres";"tecSani_colabMujeres";"restSani_colabMujeres2";"direccion_cTotal";"trabSocial_cTotal";"perOficio_cTotal";"administrativos_cTotal";"oNoSani_cTotal";"direccion_cMujeres";"trabSocial_cMujeres";"perOficio_cMujeres";"administrativos_cMujeres";"oNoSani_cMujeres";"direccion_pTotal";"trabSocial_pTotal";"perOficio_pTotal";"administrativos_pTotal";"oNoSani_pTotal";"direccion_pMujeres";"trabSocial_pMujeres";"perOficio_pMujeres";"administrativos_pMujeres";"oNoSani_pMujeres";"direccion_colabTotal";"trabSocial_colabTotal";"perOficio_colabTotal";"administrativos_colabTotal";"oNoSani_colabTotal";"direccion_colabMujeres";"trabSocial_colabMujeres";"perOficio_colabMujeres";"administrativos_colabMujeres";"oNoSani_colabMujeres"
2011;914,00;26;0;0;1;1;0;0;41;0;41;0;25;0;0;1;1;0;0;39;0;39;0;9;0;0;1;0;0;0;16;0;16;0;7;0;0;0;0;0;0;15;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;928,00;24;0;0;0;0;0;1;6;17;23;0;16;0;0;0;0;0;1;6;15;21;0;1;0;0;0;0;0;1;1;2;3;0;1;0;0;0;0;0;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;22;3;0;0;0;21;2;0;1;0;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0
2011;964,00;135;13;0;3;0;0;1;117;21;138;0;121;13;0;3;0;0;1;100;15;115;0;74;5;0;5;0;0;1;68;9;77;0;66;5;0;4;0;0;1;62;7;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;2;32;49;22;6;2;24;40;0;1;1;10;14;15;0;1;7;12;0;0;0;0;0;0;0;0;0;0;0
2011;1026,00;23;0;0;2;1;0;1;48;0;48;0;17;0;0;1;1;0;1;47;0;47;0;5;0;0;2;1;0;0;25;0;25;0;5;0;0;2;1;0;0;25;0;25;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;16;1;1;0;1;7;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;1068,00;19;0;0;1;2;0;0;49;0;49;0;16;0;0;1;2;0;0;40;0;40;0;10;0;0;2;1;0;0;17;0;17;0;9;0;0;1;1;0;0;15;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;19;8;0;2;2;14;5;0;0;0;5;1;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0
2011;738,00;664;29;0;13;2;0;0;515;146;661;0;359;28;0;8;2;0;0;410;141;551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;6;183;218;215;31;6;43;162;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;404,00;39;0;0;8;2;4;1;91;2;93;4;27;0;0;2;2;4;1;81;0;81;4;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;15;17;0;0;1;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;274,00;34;0;0;0;0;0;0;61;11;72;0;27;0;0;0;0;0;0;41;10;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;4;0;0;0;0;0;0;0;0;7;0;1;0;0;0;0;0;0;0;4;0;0;29;0;2;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;270,00;32;11;0;2;0;0;64;58;0;58;6;25;5;0;1;0;0;62;57;0;57;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;49;7;70;0;0;33;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;676,00;141;8;0;6;1;0;0;122;46;168;0;107;5;0;3;1;0;0;116;39;155;0;39;4;0;0;0;0;0;18;4;22;0;37;3;0;0;0;0;0;18;4;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;81;54;55;5;1;38;41;39;0;0;7;1;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0
2011;709,00;248;14;2;7;2;0;0;183;58;241;0;202;10;2;1;1;0;0;177;52;229;0;61;0;0;1;0;0;0;28;3;31;0;52;0;0;1;0;0;0;26;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;23;68;132;3;1;0;45;85;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
2011;754,00;1196;47;0;33;10;3;0;1025;216;1241;0;935;42;0;15;9;2;0;894;175;1069;0;366;14;0;6;0;2;0;157;28;185;0;329;12;0;5;0;2;0;148;23;171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;12;136;369;757;0;0;6;233;496;2;1;0;10;8;2;1;0;8;7;0;0;0;0;0;0;0;0;0;0
2011;997,00;77;7;0;3;0;0;0;55;23;78;0;61;5;0;1;0;0;0;49;18;67;0;4;0;0;0;0;0;0;1;0;1;0;3;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;26;27;1;0;0;21;17;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;734,00;487;16;0;22;10;2;0;380;103;483;0;433;14;0;9;5;2;0;375;96;471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;7;291;158;23;6;6;171;130;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;402,00;18;0;0;2;0;0;0;16;0;16;0;13;0;0;1;0;0;0;16;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;13;4;3;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;29,00;3;0;0;0;1;0;0;31;0;31;0;1;0;0;0;1;0;0;15;0;15;0;7;0;0;0;1;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;3;0;2;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0
2011;450,00;6;0;0;2;0;0;1;10;0;10;0;6;0;0;1;0;0;1;10;0;10;0;7;0;0;0;0;0;0;1;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;5;4;0;3;0;3;4;0;0;1;0;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0
2011;656,00;135;15;0;7;0;0;0;127;53;180;1;113;12;0;6;0;0;0;115;42;157;1;71;1;0;0;0;0;0;32;9;41;0;57;1;0;0;0;0;0;30;9;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;53;88;64;2;1;28;66;39;0;0;8;9;6;0;0;6;9;4;0;0;0;0;0;0;0;0;0;0
2011;333,00;62;0;0;0;0;0;0;55;13;68;9;53;0;0;0;0;0;0;50;9;59;1;31;0;0;0;0;0;0;15;2;17;5;18;0;0;0;0;0;0;10;2;12;0;16;10;0;3;0;0;0;0;0;0;0;9;5;0;1;0;0;0;0;0;0;0;5;0;43;50;27;1;0;35;42;15;0;0;6;0;12;0;0;6;0;12;0;0;0;0;0;0;0;0;0;0
2011;668,00;137;7;0;4;0;0;0;127;45;172;0;98;3;0;3;0;0;0;121;26;147;0;98;2;0;4;0;0;0;42;13;55;0;93;2;0;3;0;0;0;41;12;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2;87;80;47;4;2;49;57;26;0;0;11;13;19;0;0;11;12;13;0;0;0;0;0;0;0;0;0;0
2011;684,00;153;11;0;8;0;0;16;168;0;168;0;104;9;0;6;0;0;5;159;0;159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;1;21;61;98;9;1;0;55;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;422,00;27;0;0;4;0;0;0;37;6;43;0;26;0;0;4;0;0;0;37;5;42;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;4;3;38;0;0;0;3;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;763,00;1583;55;0;34;6;1;0;1235;245;1480;0;1218;45;0;18;5;1;0;1169;213;1382;0;173;6;0;0;0;0;0;60;4;64;0;152;5;0;0;0;0;0;59;2;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;11;186;478;797;60;10;53;381;501;1;0;1;3;9;0;0;0;3;9;0;0;0;0;0;0;0;0;0;0
2011;682,00;120;0;0;1;0;0;0;96;13;109;0;103;0;0;1;0;0;0;66;8;74;0;8;0;0;3;0;0;2;3;2;5;0;7;0;0;3;0;0;1;3;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;1;8;41;2;12;1;2;32;0;0;0;0;25;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0
2011;279,00;143;11;0;0;0;0;24;81;6;87;0;132;11;0;0;0;0;14;76;5;81;0;3;0;0;0;0;0;0;6;0;6;0;3;0;0;0;0;0;0;6;0;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;14;0;54;71;24;9;0;45;61;4;0;0;20;25;9;0;0;20;24;0;0;0;0;0;0;0;0;0;0;0
2011;282,00;190;0;0;5;0;0;0;124;36;160;0;176;0;0;5;0;0;0;115;25;140;0;6;0;0;2;0;0;0;4;4;8;0;5;0;0;2;0;0;0;4;3;7;0;0;13;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;79;0;14;156;105;31;0;0;127;78;0;0;2;35;39;0;0;0;34;29;0;0;0;0;0;0;0;0;0;0
2011;281,00;196;0;0;0;0;0;0;111;23;134;0;180;0;0;0;0;0;0;106;20;126;0;21;1;0;0;0;0;0;37;9;46;0;21;1;0;0;0;0;0;30;7;37;0;0;7;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;10;0;125;78;22;6;0;86;68;4;0;0;24;16;2;0;0;17;12;0;0;0;0;0;0;0;0;0;0;0
2011;183,00;4;0;0;0;0;0;2;4;2;6;0;4;0;0;0;0;0;2;4;2;6;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;1;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;610,00;49;0;0;0;0;0;35;19;44;63;0;47;0;0;0;0;0;29;19;11;30;0;0;0;0;0;0;0;1;0;3;3;0;0;0;0;0;0;0;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;12;42;33;0;1;0;26;9;0;0;0;6;1;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0
2011;116,00;44;0;0;0;1;0;0;130;0;130;0;40;0;0;0;1;0;0;119;0;119;0;15;0;0;3;2;1;0;40;0;40;0;15;0;0;3;2;1;0;40;0;40;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;3;8;9;0;2;3;0;9;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
2011;115,00;14;0;0;1;1;0;0;12;0;12;0;7;0;0;0;1;0;0;11;0;11;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;18;4;0;1;3;17;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;114,00;10;0;0;0;0;0;0;24;0;24;0;10;0;0;0;0;0;0;24;0;24;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;126,00;18;0;0;1;1;0;0;28;0;28;0;15;0;0;1;1;0;0;25;0;25;0;6;0;0;0;0;0;0;11;0;11;0;4;0;0;0;0;0;0;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;11;3;0;0;2;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
2011;119,00;19;0;0;0;0;0;0;7;0;7;0;19;0;0;0;0;0;0;5;0;5;0;10;0;0;0;0;0;0;9;0;9;0;10;0;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;5;7;22;0;0;0;5;21;0;0;1;2;3;0;0;0;2;3;3;0;0;0;0;1;0;0;0;0
2011;770,00;721;11;2;9;3;2;2;358;53;411;0;611;11;2;6;3;2;2;349;48;397;0;211;7;1;3;0;0;0;136;32;168;0;186;7;1;0;0;0;0;121;31;152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;4;53;208;126;13;4;13;164;36;0;1;15;19;68;0;1;4;15;25;0;0;0;0;0;0;0;0;0;0
2011;583,00;132;0;0;2;0;0;1;69;31;100;0;116;0;0;1;0;0;1;65;25;90;0;23;0;0;1;0;0;1;17;4;21;0;22;0;0;0;0;0;1;16;4;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;24;108;23;3;2;1;83;4;0;0;0;36;6;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0
2011;136,00;33;0;0;4;1;0;0;67;0;67;0;27;0;0;4;1;0;0;65;0;65;0;8;0;0;3;1;1;0;24;0;24;0;7;0;0;3;1;1;0;24;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;1;6;4;0;7;0;6;0;0;0;0;2;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2011;469,00;64;3;0;4;1;0;0;76;9;85;0;60;3;0;3;1;0;0;71;7;78;0;3;2;2;0;0;0;0;30;3;33;0;3;2;0;0;0;0;0;30;3;33;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;1;5;38;6;4;1;1;30;3;1;1;4;1;3;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2011;642,00;1;1;1;1;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;674,00;357;18;8;9;0;3;13;212;66;278;0;333;18;6;7;0;3;4;164;46;210;0;150;6;8;10;2;8;0;80;23;103;0;140;6;6;7;1;8;0;73;20;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;40;149;15;2;6;20;133;9;0;5;8;53;2;0;4;5;46;0;0;0;0;0;0;0;0;0;0;0
2011;193,00;26;0;0;4;0;0;0;57;0;57;0;25;0;0;3;0;0;0;54;0;54;0;1;0;0;1;0;0;0;11;0;11;0;0;0;0;1;0;0;0;11;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;1;5;1;2;2;1;3;1;0;1;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;526,00;271;9;4;4;0;0;0;242;52;294;0;245;9;4;3;0;0;0;197;47;244;0;152;27;2;4;0;1;0;107;21;128;0;141;25;2;1;0;1;0;88;17;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;4;15;115;127;30;3;8;83;100;6;0;6;38;64;5;0;0;33;45;0;0;0;0;0;0;0;0;0;0
2011;698,00;929;0;0;22;2;2;0;537;85;622;0;804;0;0;14;2;2;0;519;72;591;0;17;0;0;0;0;0;0;8;2;10;0;15;0;0;0;0;0;0;8;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;3;61;287;291;24;3;1;232;125;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2011;630,00;241;15;0;0;0;0;0;107;36;143;0;211;14;0;0;0;0;0;85;29;114;0;93;1;0;0;0;0;1;75;17;92;0;84;1;0;0;0;0;1;65;13;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;6;6;88;35;14;5;3;66;34;0;0;0;16;29;0;0;0;13;29;0;0;0;0;0;0;0;0;0;0
2011;124,00;10;0;0;3;0;3;0;27;2;29;0;9;0;0;2;0;3;0;1;1;2;0;2;0;0;1;0;1;0;4;0;4;0;2;0;0;1;0;1;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;4;8;6;2;3;1;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;364,00;15;0;0;3;0;0;0;22;0;22;0;15;0;0;2;0;0;0;21;0;21;0;15;0;0;2;1;0;0;16;0;16;0;14;0;0;2;1;0;0;15;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;13;1;0;0;1;11;1;0;0;1;3;1;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0
2011;604,00;345;14;0;18;1;0;0;207;40;247;0;313;12;0;11;1;0;0;182;22;204;0;138;6;2;5;4;0;0;150;24;174;0;125;6;1;4;4;0;0;140;20;160;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;11;7;69;167;117;2;7;33;130;79;0;1;35;37;34;0;1;31;28;18;0;0;0;0;0;0;0;0;0;0
2011;123,00;40;0;0;7;0;0;0;95;0;95;0;33;0;0;7;0;0;0;72;0;72;0;0;0;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;4;4;0;3;3;0;3;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;310,00;60;0;0;0;0;0;15;111;0;111;0;45;0;0;0;0;0;13;83;0;83;0;14;0;0;0;0;0;14;53;0;53;0;13;0;0;0;0;0;10;44;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;15;24;0;4;6;7;18;0;0;15;5;8;0;0;14;3;7;0;0;0;0;0;0;0;0;0;0;0
2011;571,00;107;7;0;0;0;0;0;67;26;93;0;98;7;0;0;0;0;0;65;18;83;0;29;6;0;3;0;0;2;33;7;40;0;25;6;0;3;0;0;1;31;6;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;6;43;49;1;0;0;32;39;4;1;1;11;30;1;1;0;9;13;0;0;0;0;0;0;0;0;0;0
2011;296,00;11;0;0;7;1;0;0;39;1;40;0;11;0;0;5;1;0;0;36;1;37;0;18;0;0;3;0;0;0;28;1;29;0;15;0;0;2;0;0;0;28;1;29;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;3;2;1;5;6;2;2;0;5;6;1;0;0;5;14;0;0;0;4;14;0;0;0;0;0;0;0;0;0;0
2011;566,00;126;6;0;1;3;0;0;89;24;113;0;102;6;0;1;3;0;0;81;19;100;0;98;2;0;2;3;0;0;68;6;74;0;89;2;0;2;3;0;0;65;6;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;11;61;26;6;2;0;47;5;0;3;0;27;12;0;3;0;22;0;0;0;0;0;0;0;0;0;0;0
2011;784,00;650;27;0;15;17;7;6;449;109;558;0;572;27;0;13;13;7;4;420;93;513;0;235;6;0;14;1;3;2;175;9;184;0;206;6;0;13;1;3;1;163;7;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;18;85;274;305;51;18;21;202;235;8;4;3;34;140;6;4;1;26;101;0;0;0;0;0;0;0;0;0;0
2011;102,00;71;0;0;3;7;0;0;207;0;207;0;54;0;0;1;6;0;0;160;0;160;0;14;0;0;0;2;0;0;117;1;118;0;14;0;0;0;2;0;0;94;0;94;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;36;27;0;4;8;8;19;0;0;2;12;4;0;0;2;6;3;0;0;0;0;0;0;0;0;0;0;0
2011;379,00;139;0;51;0;10;0;0;240;0;240;0;72;0;15;0;5;0;0;132;0;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;35;57;80;46;2;27;10;69;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;639,00;177;13;7;7;0;0;48;153;0;153;0;110;7;3;4;0;0;23;111;0;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;63;80;36;2;0;10;64;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;457,00;35;0;1;0;0;0;0;34;9;43;0;31;0;1;0;0;0;0;32;6;38;0;19;0;0;3;1;0;0;16;4;20;0;18;0;0;2;1;0;0;15;1;16;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;7;2;6;22;14;5;2;1;16;10;0;1;1;9;3;0;1;1;6;2;0;0;0;0;23;0;0;0;0;20
2011;609,00;281;4;0;1;0;0;60;143;0;143;0;249;3;0;0;0;0;51;128;0;128;0;78;1;0;6;0;0;12;30;0;30;0;72;0;0;4;0;0;12;28;0;28;0;0;4;0;8;0;0;0;0;0;0;0;0;4;0;5;0;0;0;0;0;0;0;7;1;0;140;32;4;1;0;102;7;0;0;0;37;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0
2011;101,00;9;0;0;1;1;0;0;27;0;27;0;9;0;0;1;1;0;0;26;0;26;0;1;0;0;1;0;0;1;4;2;6;0;1;0;0;1;0;0;1;4;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;15;1;1;0;3;14;0;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
2011;454,00;150;6;1;13;3;1;16;142;0;142;0;127;6;1;7;2;1;9;122;0;122;0;41;4;0;5;0;3;3;60;0;60;0;37;4;0;3;0;3;3;57;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;28;52;67;2;2;1;47;40;1;1;7;10;32;1;1;6;6;26;0;0;0;0;0;0;0;0;0;0
2011;318,00;29;0;0;3;0;0;0;57;0;57;0;18;0;0;1;0;0;0;39;0;39;0;47;0;0;0;0;0;0;125;0;125;0;40;0;0;0;0;0;0;106;0;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;11;7;0;1;0;6;4;0;6;1;8;0;0;6;0;5;0;0;0;0;0;0;0;0;0;0;0
2011;600,00;115;3;0;2;0;0;0;75;19;94;0;102;3;0;2;0;0;0;60;14;74;0;75;14;0;5;0;0;1;62;11;73;0;68;14;0;3;0;0;1;52;8;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;40;63;0;4;1;28;43;0;0;1;14;19;0;0;1;14;16;0;0;0;0;0;0;0;0;0;0;0
2011;545,00;266;17;0;8;1;1;1;161;44;205;0;229;17;0;6;1;1;1;138;35;173;0;152;8;0;10;0;0;3;123;33;156;0;136;8;0;2;0;0;3;115;0;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;4;128;129;56;8;4;0;88;25;0;0;35;46;26;0;0;25;0;5;0;0;0;0;0;0;0;0;0;0
2011;100,00;10;0;0;1;2;0;1;20;0;20;0;9;0;0;1;2;0;1;20;0;20;0;7;0;1;0;0;0;0;44;0;44;0;5;0;1;0;0;0;0;40;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;13;3;0;0;2;13;2;0;1;0;2;1;1;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0
