"año";"NCODI";"Urg_altas";"Urg_ingresos";"Urg_traslados";"Urg_exitus";"Urg_total"
2011;780,00;31158;2931;426;25;34540
2011;83,00;0;0;0;0;0
2011;782,00;67323;10904;820;159;79206
2011;369,00;0;0;0;0;0
2011;84,00;0;0;0;0;0
2011;713,00;37694;87;119;10;37910
2011;85,00;0;0;0;0;0
2011;86,00;0;0;0;0;0
2011;941,00;398;190;10;0;598
2011;1045,00;15977;891;7;0;16875
2011;937,00;63706;14008;385;59;78158
2011;1004,00;5750;353;114;1;6218
2011;737,00;107010;15841;308;103;123262
2011;765,00;163858;26433;1407;222;191920
2011;329,00;61509;5814;840;59;68222
2011;87,00;0;0;0;0;0
2011;527,00;12640;595;445;8;13688
2011;562,00;23776;1135;2;57;24970
2011;251,00;24868;1398;0;0;26266
2011;129,00;0;0;0;0;0
2011;154,00;0;0;0;0;0
2011;516,00;47745;4827;0;0;52572
2011;184,00;12148;12;0;0;12160
2011;652,00;6401;1704;51;0;8156
2011;637,00;20480;2799;234;15;23528
2011;88,00;0;0;0;0;0
2011;907,00;0;0;0;0;0
2011;970,00;0;0;0;0;0
2011;1019,00;1026;435;256;4;1721
2011;1016,00;28418;796;0;0;29214
2011;1047,00;51004;5747;19;32;56802
2011;635,00;54985;5338;15;31;60369
