"año";"NCODI";"camas_medicina";"estancias_medicina";"altFinal_med";"altCuracion_med";"altTraslaHosp_med";"altExitus_med";"altOtracausa_med";"altTraslaInter_med";"camas_cirugia";"estancias_cirugia";"altFinal_cirugia";"altCuracion_cirugia";"altTraslaHosp_cirugia";"altExitus_cirugia";"altOtracausa_cirugia";"altTraslaInter_cirugia";"camas_trauma";"estancias_trauma";"altFinal_trauma";"altCuracion_trauma";"altTraslaHosp_trauma";"altExitus_trauma";"altOtracausa_trauma";"altTraslaInter_trauma";"camas_gine";"estancias_gine";"altFinal_gine";"altCuracion_gine";"altTraslaHosp_gine";"altExitus_gine";"altOtracausa_gine";"altTraslaInter_gine";"camas_pediatria";"estancias_pediatria";"altFinal_pediatria";"altCuracion_pediatria";"altTraslaHosp_pediatria";"altExitus_pediatria";"altOtracausa_pediatria";"altTraslaInter_pediatria";"camas_neonatologia";"estancias_neonatologia";"altFinal_neonatologia";"altCuracion_neonatologia";"altTraslaHosp_neonatologia";"altExitus_neonatologia";"altOtracausa_neonatologia";"altTraslaInter_neonatologia";"camas_restoPedia";"estancias_restoPedia";"altFinal_restoPedia";"altCuracion_restoPedia";"altTraslaHosp_restoPedia";"altExitus_restoPedia";"altOtracausa_restoPedia";"altTraslaInter_restoPedia";"camas_rehabilitacion";"estancias_rehabilitacion";"altFinal_rehabilitacion";"altCuracion_rehabilitacion";"altTraslaHosp_rehabilitacion";"altExitus_rehabilitacion";"altOtracausa_rehabilitacion";"altTraslaInter_rehabilitacion";"camas_mIntensiva";"estancias_mIntensiva";"aFinales_mIntensiva";"altCuracion_mIntensiva";"altTraslaHosp_mIntensiva";"altExitus_mIntensiva";"altOtracausa_mIntensiva";"altTraslaInter_mIntensiva";"camas_uci";"estancias_uci";"altFinal_uci";"altCuracion_uci";"altTraslaHosp_uci";"altExitus_uci";"altOtracausa_uci";"altTraslaInter_uci";"camas_uCoronarios";"estancias_uCoronarios";"altFinal_uCoronarios";"altCuracion_uCoronarios";"altTraslaHosp_uCoronarios";"altExitus_uCoronarios";"altOtracausa_uCoronarios";"altTraslaInter_uCoronarios";"camas_uNeonatales";"estancias_uNeonatales";"altFinal_uNeonatales";"altCuracion_uNeonatales";"altTraslaHosp_uNeonatales";"altExitus_uNeonatales";"altOtracausa_uNeonatales";"altTraslaInter_uNeonatales";"camas_uQuemados";"estancias_uQuemados";"altFinal_uQuemados";"altCuracion_uQuemados";"altTraslaHosp_uQuemados";"altExitus_uQuemados";"altOtracausa_uQuemados";"altTraslaInter_uQuemados";"camas_largaEstan";"estancias_largaEstan";"altFinal_largaEstan";"altCuracion_largaEstan";"altTraslaHosp_largaEstan";"altExitus_largaEstan";"altOtracausa_largaEstan";"altTraslaInter_largaEstan";"camas_psiquiatria";"estancias_psiquiatria";"altFinal_psiquiatria";"altCuracion_psiquiatria";"altTraslaHosp_psiquiatria";"altExitus_psiquiatria";"altOtracausa_psiquiatria";"altTraslaInter_psiquiatria";"camas_psiAgudo";"estancias_psiAgudo";"altFinal_psiAgudo";"altCuracion_psiAgudo";"altTraslaHosp_psiAgudo";"altExitus_psiAgudo";"altOtracausa_psiAgudo";"altTraslaInter_psiAgudo";"camas_psiquiMedia";"estancias_psiquiMedia";"altFinal_psiquiMedia";"altCuracion_psiquiMedia";"altTraslaHosp_psiquiMedia";"altExitus_psiquiMedia";"altOtracausa_psiquiMedia";"altTraslaInter_psiquiMedia";"camas_paliativos";"estancias_paliativos";"altFinal_paliativos";"altCuracion_paliativos";"altTraslaHosp_paliativos";"altExitus_paliativos";"altOtracausa_paliativos";"altTraslaInter_paliativos";"otros1_texto";"camas_o1";"estancias_o1";"altFinal_o1";"altCuracion_o1";"altTraslaHosp_o1";"altExitus_o1";"altOtracausa_o1";"altTraslaInter_o1";"otros2_texto";"camas_o2";"estancias_o2";"altFinal_o2";"altCuracion_o2";"altTraslaHosp_o2";"altExitus_o2";"altOtracausa_o2";"altTraslaInter_o2";"otros3_texto";"camas_o3";"estancias_o3";"altFinal_o3";"altCuracion_o3";"altTraslaHosp_o3";"altExitus_o3";"altOtracausa_o3";"altTraslaInter_o3";"camas_total";"estancias_total";"altFinal_total";"altCuracion_total";"altTraslaHosp_total";"altExitus_total";"altOtracausa_total";"altTraslaInter_total";"ingreProgr";"ingreUrge";"total_ingresosHops"
2011;18,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;23236;81;39;7;0;35;0;0;0;0;0;0;0;0;0;66;23236;81;39;7;0;35;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;66;23236;81;39;7;0;35;0;82;0;82
2011;356,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;29158;1012;783;46;1;182;129;71;22084;897;694;45;1;157;57;25;7074;115;89;1;0;25;72;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;96;29158;1012;783;46;1;182;129;299;704;1003
2011;401,00;109;35170;82;77;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;34507;492;479;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;47594;162;83;19;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;10780;536;55;0;481;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;388;128051;1272;694;19;559;0;0;1280;0;1280
2011;733,00;299;87381;13504;12378;79;922;125;500;136;39853;7979;7858;21;83;17;565;84;24482;3292;3238;9;36;9;53;33;9574;3204;3188;6;0;10;15;15;4242;1011;996;12;1;2;27;9;2576;395;388;6;1;0;0;6;1666;616;608;6;0;2;27;0;0;0;0;0;0;0;0;35;9795;251;126;10;105;10;1435;20;5776;99;0;4;86;9;727;13;3713;142;119;5;17;1;643;2;306;10;7;1;2;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;6950;818;709;57;0;52;9;24;6950;818;709;57;0;52;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;626;182277;30059;28493;194;1147;225;2604;13696;17467;31163
2011;243,00;20;10150;1374;1278;12;84;0;0;20;3517;2165;2162;0;3;0;0;20;2815;612;610;0;2;0;0;12;510;134;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;753;427;389;8;30;0;0;8;753;427;389;8;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;80;17745;4712;4573;20;119;0;0;3540;1172;4712
2011;498,00;35;11561;1297;1130;51;114;2;67;9;3157;823;813;5;5;0;48;9;3018;634;584;38;12;0;37;12;1827;724;717;5;0;2;41;7;758;318;308;9;0;1;4;3;87;47;45;2;0;0;4;4;671;271;263;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;72;20321;3796;3552;108;131;5;197;1065;2712;3777
2011;314,00;72;21554;282;211;24;41;6;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;20840;452;377;58;7;10;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;7295;48;32;10;5;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;5455;281;19;5;256;1;1;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;186;55144;1063;639;97;309;18;137;1074;0;1074
2011;720,00;41;14302;2782;2503;66;182;31;140;25;5575;1926;1895;5;14;12;48;17;2682;714;704;0;6;4;2;1;66;21;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1546;41;1;15;16;9;1474;8;1546;41;1;15;16;9;1474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;92;24171;5484;5124;86;218;56;1664;2130;3354;5484
2011;721,00;186;64637;7694;7150;51;478;15;406;97;34786;5534;5444;57;27;6;671;33;11343;2088;2067;16;3;2;62;33;8086;2684;2679;2;1;2;22;36;6611;1506;1489;14;0;3;32;17;3302;455;449;4;0;2;4;19;3309;1051;1040;10;0;1;28;0;0;0;0;0;0;0;0;33;3879;208;47;59;100;2;1022;18;1089;113;5;24;84;0;939;6;1262;67;38;22;6;1;11;3;1191;17;3;9;5;0;72;6;337;11;1;4;5;1;0;0;0;0;0;0;0;0;63;15;3727;213;207;3;0;3;4;15;3727;213;207;3;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;433;133069;19927;19083;202;609;33;2282;6966;12936;19902
2011;485,00;0;0;0;0;0;0;0;0;5;142;139;139;0;0;0;0;0;0;0;0;0;0;0;0;14;6446;6441;6441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;19;6588;6580;6580;0;0;0;0;6588;0;6588
2011;273,00;73;41738;6488;6112;2;353;21;0;72;12653;2468;2438;1;25;4;0;37;5648;1475;1468;0;7;0;0;20;750;248;247;0;0;1;0;21;784;233;228;5;0;0;0;0;0;0;0;0;0;0;0;21;784;233;228;5;0;0;0;0;0;0;0;0;0;0;0;13;1966;50;0;6;44;0;961;13;1966;50;0;6;44;0;961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;236;63539;10962;10493;14;429;26;961;5541;5422;10963
2011;846,00;178;70686;9120;8220;195;693;12;209;89;20329;3848;3779;24;42;3;87;39;12315;1908;1747;140;19;2;18;53;9105;3238;3225;8;0;5;38;28;5156;1572;1537;32;3;0;26;10;2138;526;513;10;3;0;2;18;3018;1046;1024;22;0;0;24;0;0;0;0;0;0;0;0;12;965;104;18;26;60;0;383;12;965;104;18;26;60;0;383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;5382;381;367;3;1;10;5;20;5382;381;367;3;1;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;419;123938;20171;18893;428;818;32;766;5916;14254;20170
2011;847,00;14;1312;233;230;2;1;0;0;19;2971;1541;1537;3;0;1;0;35;8196;4077;4074;2;0;1;0;4;287;153;152;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;537;4;0;2;2;0;488;4;537;4;0;2;2;0;488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;76;13303;6008;5993;9;3;3;488;5283;725;6008
2011;848,00;25;9735;2427;2284;77;48;18;0;36;9878;3892;3825;33;18;16;0;15;1370;943;941;1;0;1;0;49;11218;4607;4595;6;0;6;0;30;2388;776;755;15;3;3;0;10;942;188;188;0;0;0;0;20;1446;588;567;15;3;3;0;0;0;0;0;0;0;0;0;25;7261;541;476;26;39;0;1051;10;2691;51;0;20;31;0;932;0;0;0;0;0;0;0;0;15;4570;490;476;6;8;0;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;180;41850;13186;12876;158;108;44;1051;6889;6297;13186
2011;864,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;19965;162;45;62;15;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;66;19965;162;45;62;15;40;0;171;0;171
2011;149,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;57;56;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;17075;34;1;20;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;66;17132;90;57;20;10;3;0;90;0;90
2011;612,00;73;35918;2504;2295;40;95;74;0;21;7101;4077;4021;2;4;50;0;24;7023;1257;1221;0;0;36;0;17;5059;2154;2112;0;0;42;0;1;36;32;25;0;0;7;0;0;0;0;0;0;0;0;0;1;36;32;25;0;0;7;0;18;5699;46;43;1;0;2;0;8;1593;413;397;0;8;8;0;6;1204;403;391;0;5;7;0;2;389;10;6;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;2005;128;93;16;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;186;64434;10611;10207;59;126;219;0;8765;1904;10669
2011;559,00;43;15423;319;196;26;93;4;0;16;3742;1150;1145;5;0;0;0;3;817;439;438;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;10672;80;54;10;12;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;92;30654;1988;1833;42;105;8;0;1874;114;1988
2011;7,00;105;38241;336;79;67;172;18;0;7;2786;2786;2715;0;0;71;0;1;46;46;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;113;41073;3168;2840;67;172;89;0;3180;0;3180
2011;283,00;114;21963;1106;986;0;120;0;0;21;2534;1971;1971;0;0;0;0;23;5594;877;877;0;0;0;0;1;191;126;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;811;20;17;0;3;0;0;8;757;17;15;0;2;0;0;0;54;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;167;31093;4100;3977;0;123;0;0;2893;1220;4113
2011;37,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;15093;56;29;3;2;22;0;9;3234;54;29;3;0;22;0;33;11859;2;0;0;2;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;42;15093;56;29;3;2;22;0;107;19;126
2011;153,00;29;6039;663;481;29;134;19;0;22;4609;2295;2269;17;5;4;0;11;2293;723;706;10;5;2;0;2;374;154;150;4;0;0;0;1;8;8;8;0;0;0;0;0;0;0;0;0;0;0;0;1;8;8;8;0;0;0;0;0;0;0;0;0;0;0;0;5;43;13;4;5;3;1;0;5;43;13;4;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;36156;303;137;47;111;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;177;49522;4159;3755;112;258;34;0;3394;763;4157
2011;547,00;58;21221;2033;1752;87;127;67;186;40;10093;1909;1814;19;23;53;102;42;6862;928;877;40;7;4;26;35;6105;2161;1671;13;1;476;16;26;4410;1126;1112;10;3;1;3;0;0;0;0;0;0;0;0;26;4410;1126;1112;10;3;1;3;0;0;0;0;0;0;0;0;9;1528;252;139;76;28;9;318;9;1528;252;139;76;28;9;318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;3301;177;167;1;0;9;5;0;0;0;0;0;0;0;0;16;3301;177;167;1;0;9;5;4;233;32;14;0;18;0;3;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;230;53753;8618;7546;246;207;619;659;2448;6194;8642
2011;397,00;32;8992;257;167;28;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;13942;25;3;6;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;80;22934;282;170;34;78;0;0;350;0;350
2011;556,00;30;8012;941;788;77;63;13;70;21;6487;1523;1510;2;10;1;40;10;2806;656;641;9;2;4;3;28;5629;1881;1840;16;1;24;1;18;2753;613;602;9;1;1;1;0;0;0;0;0;0;0;0;18;2753;613;602;9;1;1;1;0;0;0;0;0;0;0;0;4;908;83;27;33;20;3;131;4;908;83;27;33;20;3;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1862;125;125;0;0;0;2;8;1862;125;125;0;0;0;2;0;0;0;0;0;0;0;0;1;406;60;20;2;38;0;1;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;120;28863;5882;5553;148;135;46;249;1806;4078;5884
2011;42,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;29565;94;59;6;6;23;0;26;10287;57;42;2;2;11;0;55;19278;37;17;4;4;12;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;81;29565;94;59;6;6;23;0;58;33;91
2011;31,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241;87095;103;2;37;57;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;241;87095;103;2;37;57;7;0;103;0;103
2011;740,00;205;70375;7233;6389;304;458;82;583;113;43483;4566;4354;89;78;45;208;41;9567;1546;1468;57;13;8;27;147;28346;9677;9584;22;7;64;17;192;29817;4835;4805;7;7;16;576;39;8741;1088;1086;1;1;0;202;153;21076;3747;3719;6;6;16;374;6;43;2;2;0;0;0;0;45;12842;231;33;33;157;8;1473;30;8242;207;24;33;142;8;1145;0;0;0;0;0;0;0;0;15;4600;24;9;0;15;0;328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;9872;492;487;3;1;1;1;30;9872;492;487;3;1;1;1;0;0;0;0;0;0;0;0;12;2994;385;69;17;290;9;6;"Otros";25;4235;53;48;4;0;1;6;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;816;211574;29020;27239;536;1011;234;2897;9411;19656;29067
2011;217,00;39;10478;2757;2413;98;15;231;0;4;1012;260;247;12;0;1;0;9;2307;656;576;54;1;25;0;0;22;22;21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;701;108;13;50;32;13;0;10;701;108;13;50;32;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;62;14520;3803;3270;215;48;270;0;305;3505;3810
2011;863,00;13;2786;685;605;27;6;47;0;4;800;297;287;3;1;6;0;6;1255;448;441;1;0;6;0;1;280;123;116;1;0;6;0;2;343;166;161;0;0;5;0;0;0;0;0;0;0;0;0;2;343;166;161;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;26;5464;1719;1610;32;7;70;0;282;1437;1719
