"año";"NCODI";"pacienteTot_hospDom";"visitaTot_hospDom"
2011;298,00;0;0
2011;594,00;0;0
2011;237,00;0;0
2011;16,00;0;0
2011;768,00;0;0
2011;617,00;0;0
2011;297,00;0;0
2011;105,00;0;0
2011;544,00;0;0
2011;804,00;0;0
2011;470,00;89;998
2011;104,00;0;0
2011;20,00;0;0
2011;550,00;0;0
2011;112,00;0;0
2011;818,00;0;0
2011;914,00;0;0
2011;928,00;0;0
2011;964,00;0;0
2011;1026,00;0;0
2011;1068,00;0;0
2011;738,00;0;0
2011;404,00;403;10795
2011;274,00;0;0
2011;270,00;0;0
2011;676,00;0;0
2011;709,00;0;0
2011;754,00;0;0
2011;997,00;0;0
2011;734,00;189;2521
2011;299,00;0;0
2011;645,00;0;0
2011;17,00;0;0
2011;1046,00;0;0
2011;420,00;0;0
2011;802,00;0;0
2011;266,00;0;0
2011;580,00;0;0
2011;137,00;0;0
2011;769,00;0;0
2011;776,00;1169;3454
2011;640,00;580;4590
2011;315,00;0;0
2011;40,00;0;0
2011;508,00;0;0
2011;46,00;0;0
2011;590,00;310;3106
2011;777,00;839;8172
2011;897,00;2084;16307
2011;965,00;0;0
2011;671,00;0;0
2011;461,00;0;0
2011;376,00;0;0
2011;621,00;0;0
2011;793,00;196;418
2011;324,00;0;0
2011;712,00;0;0
2011;32,00;0;0
2011;361,00;0;0
2011;486,00;0;0
2011;595,00;0;0
2011;433,00;0;0
2011;1058,00;0;0
2011;261,00;0;0
2011;730,00;0;0
2011;577,00;0;0
2011;788,00;0;0
2011;865,00;0;0
2011;979,00;0;0
2011;998,00;0;0
2011;221,00;0;0
2011;462,00;0;0
2011;506,00;0;0
2011;727,00;237;2322
2011;355,00;0;0
2011;487,00;0;0
2011;938,00;0;0
2011;886,00;0;0
2011;835,00;0;0
2011;999,00;0;0
2011;798,00;1028;3038
2011;504,00;0;0
2011;247,00;0;0
2011;216,00;0;0
2011;654,00;304;996
2011;65,00;0;0
2011;472,00;0;0
2011;427,00;0;0
2011;491,00;0;0
2011;551,00;0;0
2011;106,00;0;0
2011;819,00;0;0
2011;836,00;0;0
2011;915,00;0;0
2011;942,00;0;0
2011;748,00;1441;22899
2011;198,00;0;0
2011;871,00;400;400
2011;948,00;0;0
2011;1051,00;0;0
2011;1083,00;0;0
2011;679,00;446;9938
2011;176,00;0;0
2011;537,00;0;0
2011;608,00;0;0
2011;596,00;0;0
2011;749,00;0;0
2011;758,00;267;616
2011;724,00;1601;19072
2011;436,00;0;0
2011;567,00;0;0
2011;677,00;156;8146
2011;670,00;107;1065
2011;588,00;715;5307
2011;446,00;0;0
2011;753,00;346;4332
2011;887,00;0;0
2011;388,00;0;0
2011;585,00;0;0
2011;245,00;0;0
2011;603,00;0;0
2011;426,00;0;0
2011;232,00;0;0
2011;288,00;0;0
2011;246,00;0;0
2011;284,00;0;0
2011;18,00;0;0
2011;356,00;0;0
2011;401,00;3;134
2011;733,00;0;0
2011;243,00;0;0
2011;380,00;0;0
2011;716,00;0;0
2011;534,00;0;0
2011;185,00;0;0
2011;258,00;0;0
2011;505,00;0;0
2011;268,00;0;0
2011;602,00;0;0
2011;254,00;0;0
2011;705,00;0;0
2011;133,00;0;0
2011;33,00;0;0
2011;143,00;0;0
2011;36,00;0;0
2011;756,00;0;0
2011;662,00;0;0
2011;192,00;0;0
2011;382,00;0;0
2011;322,00;0;0
2011;478,00;0;0
2011;352,00;0;0
2011;628,00;0;0
2011;291,00;0;0
2011;495,00;0;0
2011;845,00;289;4544
2011;498,00;0;0
2011;314,00;0;0
2011;720,00;0;0
2011;721,00;0;0
2011;485,00;0;0
2011;273,00;0;0
2011;846,00;0;0
2011;847,00;0;0
2011;848,00;0;0
2011;864,00;0;0
2011;916,00;0;0
2011;930,00;0;0
2011;954,00;0;0
2011;943,00;0;0
2011;949,00;261;2945
2011;980,00;0;0
2011;981,00;0;0
2011;1024,00;0;0
2011;1017,00;28;181
2011;1000,00;0;0
2011;1018,00;0;0
2011;1001,00;0;0
2011;1007,00;0;0
2011;1008,00;0;0
2011;1009,00;0;0
2011;1010,00;0;0
2011;1011,00;0;0
2011;1012,00;0;0
2011;1013,00;0;0
2011;1041,00;0;0
2011;1073,00;319;642
2011;789,00;0;0
2011;326,00;0;0
2011;442,00;0;0
2011;294,00;0;0
2011;378,00;0;0
2011;402,00;0;0
2011;29,00;0;0
2011;450,00;0;0
2011;656,00;0;0
2011;333,00;0;0
2011;668,00;0;0
2011;684,00;0;0
2011;422,00;0;0
2011;763,00;687;863
2011;741,00;0;0
2011;553,00;0;0
2011;357,00;0;0
2011;899,00;0;0
2011;900,00;0;0
2011;932,00;0;0
2011;950,00;0;0
2011;966,00;0;0
2011;967,00;741;3722
2011;982,00;0;0
2011;1014,00;0;0
2011;1048,00;0;0
2011;1080,00;0;0
2011;722,00;237;4601
2011;660,00;251;1637
2011;75,00;25;672
2011;249,00;0;0
2011;275,00;0;0
2011;227,00;0;0
2011;150,00;0;0
2011;47,00;0;0
2011;172,00;0;0
2011;581,00;0;0
2011;120,00;0;0
2011;445,00;0;0
2011;471,00;0;0
2011;53,00;0;0
2011;199,00;0;0
2011;575,00;0;0
2011;528,00;0;0
2011;631,00;0;0
2011;699,00;0;0
2011;823,00;0;0
2011;849,00;0;0
2011;869,00;0;0
2011;955,00;0;0
2011;983,00;0;0
2011;1002,00;0;0
2011;1015,00;0;0
2011;51,00;0;0
2011;441,00;0;0
2011;327,00;0;0
2011;690,00;0;0
2011;262,00;0;0
2011;403,00;0;0
2011;312,00;0;0
2011;589,00;177;0
2011;665,00;429;4448
2011;334,00;0;0
2011;1075,00;512;7605
2011;751,00;1094;13127
2011;186,00;0;0
2011;646,00;0;0
2011;536,00;0;0
2011;242,00;0;0
2011;490,00;0;0
2011;500,00;0;0
2011;206,00;0;0
2011;58,00;0;0
2011;572,00;367;15622
2011;180,00;0;0
2011;549,00;0;0
2011;582,00;0;0
2011;743,00;460;11653
2011;795,00;0;0
2011;269,00;0;0
2011;634,00;0;0
2011;1,00;0;0
2011;717,00;0;0
2011;373,00;0;0
2011;535,00;0;0
2011;824,00;0;0
2011;888,00;0;0
2011;902,00;0;0
2011;968,00;0;0
2011;346,00;0;0
2011;27,00;0;0
2011;165,00;0;0
2011;956,00;0;0
2011;413,00;0;0
2011;149,00;0;0
2011;612,00;0;0
2011;559,00;0;0
2011;7,00;0;0
2011;283,00;0;0
2011;37,00;0;0
2011;153,00;0;0
2011;547,00;446;4808
2011;397,00;0;0
2011;556,00;0;0
2011;42,00;0;0
2011;31,00;0;0
2011;740,00;73;2512
2011;217,00;0;0
2011;863,00;0;0
2011;889,00;404;8179
2011;984,00;0;0
2011;34,00;0;0
2011;791,00;0;0
2011;181,00;0;0
2011;430,00;0;0
2011;715,00;329;2964
2011;521,00;0;0
2011;524,00;0;0
2011;432,00;0;0
2011;19,00;0;0
2011;25,00;0;0
2011;26,00;0;0
2011;890,00;683;5639
2011;904,00;228;2036
2011;957,00;811;13696
2011;939,00;0;0
2011;236,00;0;0
2011;735,00;317;2006
2011;146,00;0;0
2011;363,00;0;0
2011;187,00;0;0
2011;265,00;0;0
2011;295,00;0;0
2011;496,00;0;0
2011;77,00;0;0
2011;391,00;0;0
2011;240,00;0;0
2011;448,00;0;0
2011;151,00;0;0
2011;425,00;0;0
2011;300,00;0;0
2011;339,00;0;0
2011;826,00;0;0
2011;874,00;0;0
2011;905,00;119;2215
2011;736,00;1406;20161
2011;459,00;0;0
2011;320,00;0;0
2011;45,00;0;0
2011;292,00;0;0
2011;618,00;0;0
2011;463,00;0;0
2011;891,00;0;0
2011;958,00;0;0
2011;244,00;0;0
2011;28,00;0;0
2011;444,00;0;0
2011;479,00;0;0
2011;285,00;90;90
2011;253,00;0;0
2011;481,00;0;0
2011;540,00;2324;0
2011;332,00;0;0
2011;41,00;0;0
2011;510,00;0;0
2011;305,00;0;0
2011;708,00;0;0
2011;755,00;687;6623
2011;750,00;1867;4121
2011;696,00;222;557
2011;434,00;0;0
2011;421,00;0;0
2011;827,00;0;0
2011;933,00;0;0
2011;1030,00;0;0
2011;1003,00;0;0
2011;1050,00;0;0
2011;1043,00;0;0
2011;934,00;0;0
2011;629,00;915;10693
2011;21,00;0;0
2011;615,00;0;0
2011;626,00;0;0
2011;417,00;0;0
2011;597,00;0;0
2011;539,00;0;0
2011;343,00;0;0
2011;135,00;0;0
2011;158,00;0;0
2011;775,00;348;2733
2011;177,00;0;0
2011;578,00;0;0
2011;416,00;0;0
2011;561,00;18;93
2011;828,00;0;0
2011;860,00;0;0
2011;935,00;0;0
2011;936,00;0;0
2011;986,00;0;0
2011;987,00;0;0
2011;1021,00;0;0
2011;658,00;0;0
2011;353,00;541;1041
2011;323,00;0;0
2011;620,00;0;0
2011;384,00;0;0
2011;484,00;0;0
2011;554,00;0;0
2011;209,00;0;0
2011;707,00;0;0
2011;395,00;0;0
2011;969,00;0;0
2011;1052,00;0;0
2011;739,00;2892;21702
2011;613,00;1000;15561
2011;593,00;1439;4499
2011;704,00;1859;15639
2011;493,00;0;0
2011;686,00;2304;15125
2011;257,00;0;0
2011;494,00;0;0
2011;681,00;666;30047
2011;286,00;0;0
2011;255,00;0;0
2011;79,00;0;0
2011;81,00;0;0
2011;688,00;520;6890
2011;531,00;1631;13701
2011;514,00;297;2056
2011;499,00;0;0
2011;532,00;921;7678
2011;190,00;0;0
2011;598,00;0;0
2011;260,00;0;0
2011;838,00;0;0
2011;839,00;0;0
2011;851,00;0;0
2011;852,00;828;35188
2011;988,00;0;0
2011;1056,00;478;4721
2011;1044,00;0;0
2011;644,00;450;3162
2011;752,00;1760;13526
2011;238,00;0;0
2011;325,00;0;0
2011;622,00;0;0
2011;879,00;0;0
2011;906,00;0;0
2011;370,00;0;0
2011;418,00;0;0
2011;574,00;0;0
2011;399,00;0;0
2011;195,00;0;0
2011;783,00;1962;13339
2011;188,00;0;0
2011;263,00;0;0
2011;194,00;0;0
2011;214,00;0;0
2011;785,00;2332;21126
2011;780,00;146;1288
2011;83,00;0;0
2011;782,00;456;6645
2011;369,00;0;0
2011;84,00;0;0
2011;713,00;0;0
2011;85,00;0;0
2011;86,00;0;0
2011;941,00;0;0
2011;1045,00;0;0
2011;937,00;383;5314
2011;1004,00;0;0
2011;737,00;0;0
2011;765,00;0;0
2011;329,00;0;0
2011;87,00;0;0
2011;527,00;0;0
2011;562,00;0;0
2011;251,00;0;0
2011;129,00;0;0
2011;154,00;0;0
2011;516,00;0;0
2011;184,00;0;0
2011;652,00;0;0
2011;637,00;0;0
2011;88,00;0;0
2011;907,00;0;0
2011;970,00;0;0
2011;1019,00;0;0
2011;1016,00;0;0
2011;1047,00;0;0
2011;635,00;0;0
