"año";"NCODI";"totHemodina_Paciente";"totPaciente_radioInterv";"totLitofrag_Paciente";"totLitofrag_Sesion";"totAceleLineal_Paciente";"totAceleLineal_Sesion";"totBomCobal_Paciente";"totBomCobal_Sesion";"totOtraRadio_Paciente";"totOtraRadio_Sesion";"totFisiot_Paciente";"totFisiot_Sesion";"totLogop_Paciente";"totLogop_Sesion";"totTerapOcupa_Paciente";"totTerapOcupa_Sesion";"totHemodial_Paciente";"totHemodial_Sesion";"totHemodialDom_Paciente";"totHemodialDom_Sesion";"totDialPerito_Paciente";"totDialPerito_Sesion"
2011;968,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;346,00;0;0;0;0;0;0;0;0;0;0;90;4493;0;0;238;64978;0;0;0;0;0;0
2011;27,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;165,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;956,00;0;1407;0;0;0;0;0;0;648;5022;0;146983;0;0;0;0;73;10728;1;156;18;13930
2011;413,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;149,00;0;0;0;0;0;0;0;0;0;0;882;25344;0;0;177;5068;0;0;0;0;0;0
2011;612,00;422;78;0;0;0;0;0;0;0;0;4111;44491;0;0;0;0;0;0;0;0;0;0
2011;559,00;0;0;0;0;0;0;0;0;0;0;1982;26212;0;0;0;0;0;0;0;0;0;0
2011;7,00;0;0;0;0;0;0;0;0;0;0;150;1783;0;0;0;0;0;0;0;0;0;0
2011;283,00;79;102;0;0;0;0;231;5481;0;0;23870;56637;0;0;0;0;0;0;0;0;0;0
2011;37,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;153,00;0;0;0;0;0;0;0;0;0;0;2193;47085;0;0;0;0;0;0;0;0;0;0
2011;547,00;0;0;0;0;0;0;0;0;0;0;1728;85803;0;0;117;5234;0;0;0;0;0;0
2011;397,00;0;0;0;0;0;0;0;0;0;0;218;2661;49;440;327;2685;0;0;0;0;0;0
2011;556,00;0;0;0;0;0;0;0;0;0;0;685;70818;0;0;23;2096;44;3813;0;0;0;0
2011;42,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;31,00;0;0;0;0;0;0;0;0;0;0;1245;45741;0;0;0;0;0;0;0;0;0;0
2011;740,00;2006;3923;236;418;0;0;0;0;0;0;9705;70799;730;4666;930;6646;1361;12864;0;0;323;9211
2011;217,00;0;0;0;0;0;0;0;0;0;0;3682;0;0;0;0;0;13;0;0;0;0;0
2011;863,00;0;0;0;0;0;0;0;0;0;0;142;1329;0;0;0;0;0;0;0;0;0;0
2011;889,00;3652;3008;340;390;1399;30798;0;0;204;594;10042;51364;455;2686;292;4435;361;17312;0;0;71;0
2011;984,00;0;0;0;0;0;0;0;0;0;0;2309;53356;0;0;0;0;0;0;0;0;0;0
2011;34,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;791,00;0;0;0;0;0;0;0;0;0;0;1319;14241;0;0;0;0;0;0;0;0;0;0
2011;181,00;0;0;0;0;0;0;0;0;0;0;1572;28194;442;16762;3;7;0;0;0;0;0;0
