"año";"NCODI";"60_totalCompra";"600_producFarma";"601_materialSani";"601_1_implantes";"601_2_restoMateriaSani";"606_servContratado";"607_trabajoContratado";"60X_restoCompras";"61_variaExistencias";"62_servExteriores";"628_sumistro";"62X_restoServiExter";"64_gastoPersonal";"640_sueldos";"641_indemnizacion";"642_SegSocEmpresa";"643_649_OtrGasSocial";"68_dotaAmortizacion";"69_perdidaDeterioro";"6X_restoGasto";"tot_compraGasto"
2011;535,00;12980602;5094919;4899460;1864597;3034863;363417;2150698;472108;-27597;1172212;336194;836018;34358454;27762485;0;6487324;108645;0;0;0;48483671
2011;824,00;142418219;55624318;62563829;21602372;40961457;6543962;13732912;3953198;387184;17820129;5881381;11938748;260196743;207423778;0;51589334;1183631;0;0;583306;421405581
2011;888,00;6672486;1113248;2908314;651384;2256930;720045;1582699;348180;-14401;1388063;233128;1154935;16090193;12968134;2182;3119877;;558095;;76605;24771041
2011;902,00;59271;2067;2989;0;2989;13828;23425;16962;-58;88523;19877;68646;306885;242171;;63559;1155;14835;2310;1669;473435
2011;968,00;63329;156;333;0;333;0;11706;51134;0;354949;40701;314248;267753;212167;8856;46658;72;94915;1619;60610;843175
2011;346,00;1708482;237018;43135;0;43135;30020;1198718;199591;0;450069;252343;197726;3875738;2940422;0;881787;53529;295758;3961;368892;6702900
2011;27,00;4599270;587520;65348;0;65348;0;3632665;313737;7846;1056969;184806;872163;8514074;6260193;9022;1832389;412470;1115797;81996;11575;15387527
2011;165,00;1213333;193096;183033;17915;165118;0;802809;34395;-9169;419022;50076;368946;734293;554726;0;173581;5986;103960;3934;38025;2503398
2011;956,00;18011737;8168470;6520759;2148982;4371777;0;2152998;1169510;-233757;10125276;1930194;8195082;80137445;64274648;0;15321046;541751;0;0;118871;108159572
2011;413,00;876857;107952;75277;0;75277;88198;518085;87345;0;202290;166557;35733;1728015;1668407;0;57829;1779;0;0;0;2807162
2011;149,00;1678745;331671;102583;0;102583;888185;249054;107252;7000;118746;77008;41738;971802;762593;13784;187808;7617;267951;0;1014;3045258
2011;612,00;9459913;973988;2373886;885921;1487965;4351213;1544475;216351;92989;1388786;1007228;381558;9957253;7744202;18220;2139442;55389;1222676;;19500;22141117
2011;559,00;2336338;388627;1132612;211301;921311;0;645923;169176;0;2707595;87768;2619827;2725872;2098042;99348;513103;15379;344706;0;184222;8298733
2011;7,00;2774226;1444938;126233;778;125455;0;1127370;75685;48024;2012292;481167;1531125;2540397;1973292;24390;525501;17214;252548;0;148317;7775804
2011;283,00;16820463;1931658;2963296;1126537;1836759;10431868;1176555;317086;40608;2275863;309792;1966071;8331685;6574859;103372;1612390;41064;718818;402126;99507;28689070
2011;37,00;121060;13433;784;0;784;0;26941;79902;222;31431;31431;0;472201;360932;11833;99436;0;115920;0;0;740834
2011;153,00;16929332;1073528;3517341;1208070;2309271;11037893;1259664;40906;53517;2856850;287072;2569778;5937378;4606370;12365;1274992;43651;1039201;347919;622317;27786514
2011;547,00;22050850;9781573;6217874;1293034;4924840;0;4114566;1936837;315987;1642167;728906;913261;61973279;49929757;0;12014567;28955;0;0;2654;85984937
2011;397,00;1166657;291737;461577;;461577;;162905;250438;;542524;247035;295489;7950439;6146942;;1803497;;;;;9659620
2011;556,00;10749286;3815657;3602693;488438;3114255;372995;1803215;1154726;0;1258772;679040;579732;40252998;32618517;0;7626616;7865;0;0;609;52261665
2011;42,00;205707;62196;13348;0;13348;0;0;130163;0;448304;78194;370110;1495058;1165519;20818;308721;0;45557;0;61300;2255926
2011;31,00;1451137;66966;17818;;17818;374483;597773;394097;7591;354617;166842;187775;3597642;2842241;73819;672401;9181;265075;;57126;5733188
2011;740,00;110740800;44420084;37642102;9854076;27788026;7797264;11379881;9501469;-667753;8205630;3331907;4873723;230790476;182645609;0;47886920;257947;0;0;305636;349374789
2011;217,00;2702753;502892;932074;0;932074;204936;795440;267411;-72749;3492089;188036;3304053;5817908;4504967;74929;1220409;17603;321873;143034;4159221;16564129
2011;863,00;999057;152105;390773;390773;0;140997;243497;71685;11340;853767;128557;725210;3149384;2427710;17930;669131;34613;297478;32537;1192440;6536003
2011;889,00;108313590;39140976;38547735;11404523;27143212;13016830;10720946;6887103;1053517;9274018;3571728;5702290;170970018;136210157;0;34507059;252802;5086109;0;39388;294736640
2011;984,00;8144795;793622;2300632;1282129;1018503;0;4935496;115045;170781;1970705;477359;1493346;7591130;5931867;112756;1490912;55595;1618028;191727;418008;20105174
2011;34,00;328584;29423;43627;0;43627;0;244807;10727;0;211503;45361;166142;596309;470067;0;125800;442;7673;0;26411;1170480
2011;791,00;6919403;1166096;3240791;1965932;1274859;1207699;1249872;54945;0;2067727;319244;1748483;11427976;9658645;28000;1735016;6315;877653;0;0;21292759
2011;181,00;6919403;1166096;3240791;1965932;1274859;1207699;1249872;54945;0;2067727;319244;1748483;11427976;9658645;28000;1735016;6315;877653;0;0;21292759
2011;430,00;453233;129448;221663;131600;90063;0;12698;89424;18196;523092;63506;459586;1911022;1480205;0;373097;57720;166261;0;0;3071804
2011;715,00;27603710;14466863;8738982;3434741;5304241;1278028;2262436;857401;-450725;5298434;1147076;4151358;64926685;51629996;1003121;11802860;490708;2983297;2807594;1466980;104635975
2011;521,00;2680674;171747;1332462;151229;1181233;1153917;22548;0;0;608117;64535;543582;2515420;2008752;0;506668;0;140271;635285;0;6579767
2011;524,00;9718384;1918832;3899852;2078925;1820927;2640515;942172;317013;2255;1927797;684155;1243642;11784497;9364205;0;2368177;52115;1026976;138509;612544;25210962
2011;432,00;686721;30480;89620;23930;65690;302309;223546;40766;2186;363568;42804;320764;928736;753019;883;172342;2492;101135;194989;226258;2503593
2011;19,00;199040;62315;59468;0;59468;0;19371;57886;89897;559632;51962;507670;441198;346537;0;94661;0;59472;0;11035;1360274
2011;25,00;129227;19559;418;0;418;0;7237;102013;0;421724;27298;394426;508634;400169;0;104842;3623;10324;0;19947;1089856
2011;26,00;458894;84939;4960;0;4960;148077;8632;212286;0;338058;82669;255389;1056686;832534;0;217039;7113;50935;0;70196;1974769
2011;890,00;47024002;19726883;17627347;4679714;12947633;694534;8975238;0;0;5017503;2564099;2453404;118676885;95588950;0;22930975;156960;0;0;5119722;175838112
2011;904,00;5576189;1076697;2109612;512105;1597507;478015;1670839;241026;0;1215765;425878;789887;16892488;13897076;0;2995412;0;0;0;4360;23688802
2011;957,00;134599264;64322927;41055928;11002585;30053343;3950903;17672223;7597283;0;10383202;3994270;6388932;212651449;174277135;0;37778920;595394;0;0;147472;357781387
2011;939,00;90633400;37461422;43058464;12673932;30384532;;7749529;2363985;371910;21058912;3106934;17951978;189396974;152657569;0;35974901;764504;;;496178;301957374
2011;236,00;5742870;1397038;1617467;0;1617467;0;2616250;112115;-17544;815161;281454;533707;7565665;6032501;10000;1505678;17486;361383;0;773543;15241078
2011;735,00;96496264;47039747;30293326;19141677;11151649;8316956;10846235;0;0;13469864;5299719;8170145;207667831;160545805;3979764;42532000;610262;0;0;32095;317666054
2011;146,00;2443519;730664;434591;0;434591;0;550849;727415;65777;527879;389746;138133;14081681;10809709;0;3271972;0;150630;0;203;17269689
2011;363,00;4783955;397646;2362679;1219077;1143602;456679;1302849;264102;24375;1106396;286441;819955;11002302;8500216;137470;2219916;144700;1180990;78964;359861;18536843
2011;187,00;5491695;1082946;1913121;0;1913121;1564173;931455;0;0;2287910;874589;1413321;11923681;8833652;944400;2145629;0;0;0;1465585;21168871
2011;265,00;2806431;312149;490523;182898;307625;1714678;277277;11804;18690;357571;340183;17388;2525379;1928798;2954;567812;25815;649555;0;32349;6389975
2011;295,00;2793151;223567;524834;139895;384939;1617601;339479;87670;14613;1347698;284820;1062878;3851164;3047954;31672;771538;0;1343373;0;2578049;11928048
2011;496,00;7067653;1247348;4317431;4317431;0;39730;975297;487847;6317;11111185;326305;10784880;12227991;9633789;5240;2500730;88232;743132;2412266;10495641;44064185
2011;77,00;587402;156647;124319;0;124319;0;126784;179652;30437;102292;74080;28212;3710179;2818468;0;891711;0;15508;0;238;4446056
2011;391,00;737605;140843;203026;0;203026;0;350282;43454;0;308714;37196;271518;1000655;727136;60819;212334;366;203757;0;52117;2302848
2011;32,00;1138843;;24744;;24744;16270;919641;178188;;319335;184359;134976;4356155;3477092;;859248;19815;;;23545;5837878
2011;361,00;2333927;671053;270385;67859;202526;30408;882190;479891;0;520100;499788;20312;6863324;5457087;0;1347928;58309;0;0;0;9717351
2011;486,00;1728120;247774;239600;25348;214252;1029583;131655;79508;285;508867;136256;372611;1569814;1148727;0;336914;84173;160594;0;16044;3983724
2011;595,00;20792200;9330147;6558537;1414275;5144262;1973398;2018182;911936;0;1575758;1113936;461822;36246622;29309266;39818;6877910;19628;0;0;99895;58714475
2011;433,00;1209878;255549;305682;0;305682;618575;0;30072;-19980;1150656;242203;908453;7700797;6112559;0;1559025;29213;358629;66524;0;10466504
2011;1058,00;1421041;78579;130842;0;130842;1139872;0;71748;2579;399212;0;399212;2544253;1972042;0;571296;915;146804;0;0;4513889
2011;261,00;2711116;841495;446840;199558;247282;880732;439619;102430;8194;389099;151294;237805;1897361;1479238;0;409124;8999;267062;1570391;32333;6875556
2011;730,00;17750162;7036498;5398461;2105846;3292615;2318115;1856802;1140286;0;2208234;564003;1644231;41023712;33677872;0;7324386;21454;0;0;65515;61047623
2011;577,00;19222645;6740965;6348120;1529336;4818784;3038075;1770703;1324782;287071;1570004;517000;1053004;38810638;32183202;0;6627436;0;0;0;158059;60048417
2011;788,00;84185538;26425385;21479713;6416331;15063382;18504618;13420958;4354864;0;6624881;4881781;1743100;150220238;123088626;;26721708;409904;;;836619;241867276
2011;865,00;9738732;2982824;2882182;1214617;1667565;1572456;1928052;373218;-56006;2677173;568332;2108841;29044265;23855807;;4932701;255757;1570721;27469;49778;43052132
2011;979,00;2646060;263893;525716;124915;400801;948744;815718;91989;-716;1496900;419898;1077002;7519027;5876244;0;1540355;102428;732338;10238;6782;12410629
2011;998,00;1535063;99300;247976;46071;201905;518060;627955;41772;5442;948697;142435;806262;3612890;2748669;0;762416;101805;455096;2576;3444;6563208
2011;221,00;1961386;267407;395109;53686;341423;0;1225089;73781;33924;425244;156012;269232;2679308;2101534;5879;522870;49025;358994;0;36096;5494952
2011;462,00;943118;58663;219090;101465;117625;490334;99820;75211;920;140238;53102;87136;677930;538962;;138968;;37797;;24597;1824600
2011;506,00;3963306;500771;554164;90983;463181;2482746;112102;313523;-61342;1668855;275136;1393719;3931996;3037558;0;803389;91049;540386;198210;836106;11077517
2011;727,00;32422021;15134510;9133944;2740437;6393507;2902036;3554024;1697507;84927;2748941;1769560;979381;60230104;48092947;98674;11680525;357958;0;0;44962;95530955
2011;355,00;3082335;1037663;291000;291000;0;0;1753089;583;207269;677372;249422;427950;2062704;1612538;0;450166;0;253116;34119;0;6316915
2011;487,00;3675267;484905;1000294;281975;718319;649649;1255082;285337;-10281;1144890;398046;746844;7223534;5514203;4648;1553459;151224;854561;41286;363064;13292321
2011;938,00;83932440;34975655;38982642;12990412;25992230;0;7102837;2871306;-81121;21529937;4730040;16799897;164411293;130094975;0;33877018;439300;0;0;500055;270292604
2011;886,00;3498306;703146;1083520;663492;420028;1276063;353304;82273;99816;430630;83042;347588;3403592;2629121;20594;713563;40314;433625;510;326720;8193199
2011;835,00;1878954;211240;595112;150703;444409;783508;219688;69406;14367;482560;171672;310888;1671156;1272360;50435;327063;21298;232068;;101565;4380670
2011;999,00;724664;420673;0;0;0;0;303991;0;0;285275;130392;154883;736489;564885;0;163654;7950;26390;19717;7910;1800445
2011;798,00;54806228;24248752;17273595;3829411;13444184;6675384;5531330;1077167;0;4869941;2011531;2858410;76037123;61501226;0;14535897;0;2060768;0;4854783;142628843
2011;504,00;11145899;2675185;1651456;528399;1123057;1187697;4798848;832713;85654;2080629;872251;1208378;38486518;30396462;92764;7734481;262811;1954756;0;267072;54020528
2011;247,00;5119186;552954;510080;42456;467624;3419877;359487;276788;2183;900230;158327;741903;2669102;2028669;0;620310;20123;447946;19987;179781;9338415
2011;216,00;3289515;266088;711307;145588;565719;1763168;476898;72054;106392;911051;194607;716444;3120260;2453903;0;639308;27049;253237;56260;43187;7779902
2011;654,00;6055533;401733;1275274;694216;581058;2929628;1093008;355890;-8817;2250513;269649;1980864;9046902;7052581;115;1751998;242208;374264;818169;531283;19067847
2011;65,00;602425;42797;10065;0;10065;352120;1;197442;1;387195;62289;324906;1256948;993925;0;262998;25;104872;0;353223;2704664
2011;472,00;4198557;944490;1045864;271922;773942;1171035;718668;318500;20095;949482;415591;533891;9909457;7741815;66057;2069002;32583;943051;47272;425041;16492955
2011;427,00;1167687;0;288905;0;288905;420753;456390;1639;0;189887;80669;109218;3575024;2884370;0;675183;15471;104021;37744;131412;5205775
2011;491,00;2702003;448958;787465;141879;645586;196601;843521;425458;7317;1045590;421469;624121;7939102;6374332;35000;1423532;106238;194446;0;7117;11895575
2011;551,00;2685539;286280;590510;0;590510;812754;875403;120592;-21087;696734;272197;424537;8642372;6807968;8827;1734513;91064;494533;23375;33416;12554882
2011;106,00;784668;50068;105216;0;105216;57915;536489;34980;0;815665;95400;720265;1728640;1328073;3000;397567;0;26096;143975;108623;3607667
2011;819,00;488273;130373;123171;0;123171;5079;0;229650;0;1045262;127928;917334;2652369;1969627;2325;672975;7442;45905;3527;19839;4255175
2011;836,00;370000;55000;25000;0;25000;0;50000;240000;200;865385;153685;711700;1044500;800000;0;240000;4500;15582;410;95348;2391425
2011;915,00;494547;177323;145265;0;145265;0;0;171959;0;478748;105095;373653;3422955;2473159;1940;945809;2047;179232;3562;117867;4696911
2011;942,00;544993;112951;0;0;0;0;262160;169882;0;141626;46930;94696;1229316;948448;0;268409;12459;257278;0;169750;2342963
2011;240,00;5740583;1103560;3331539;3235464;96075;27644;981760;296080;-14383;2449326;228640;2220686;8640557;6935511;4010;1727412;-26376;921817;4798;4538122;22280820
2011;448,00;1736087;513197;1006802;0;1006802;86241;0;129847;0;1369597;472114;897483;13578108;11163378;0;2414730;0;0;0;0;16683792
2011;151,00;640472;218952;182516;0;182516;0;12632;226372;0;42238;40105;2133;5897901;4527351;0;1370550;0;0;0;0;6580611
2011;425,00;1603324;225051;535608;45178;490430;101688;636685;104292;;368764;188093;180671;8419613;6322346;703679;1393588;;;;;10391701
2011;300,00;1271820;213720;640700;0;640700;417400;0;0;0;22980;22980;0;3052443;2355500;10720;680735;5488;37399;954230;1465585;6804457
2011;339,00;6972787;1943059;4218829;0;4218829;5295;530914;274690;-17505;4515367;282942;4232425;7640953;5952425;0;1627132;61396;1084839;22072;7292097;27510610
2011;826,00;942182;4982;4020;0;4020;68948;66206;798026;0;1646983;179826;1467157;1824332;1441078;14000;358885;10369;82690;5323;128280;4629790
2011;874,00;13549708;7144179;5662707;1050392;4612315;262769;0;480053;1282078;5565352;726459;4838893;61598936;49562078;0;12001992;34866;1247207;0;32746;83276027
2011;905,00;90554380;38234983;41043326;10458962;30584364;0;6672612;4603459;1785213;11064477;2110018;8954459;180625855;145561495;0;34517090;547270;4839104;351381;35981;289256391
2011;736,00;138817802;54928937;51458866;14712212;36746654;6254709;25349890;825400;-28978;16290234;4702390;11587844;207459818;163764705;0;43093140;601973;5223591;0;0;367762467
2011;459,00;826073;58849;42644;4472;38172;0;237240;487340;-1477;406203;59450;346753;2445542;1865738;0;491564;88240;234904;0;58349;3969594
2011;320,00;4323742;246219;684815;144061;540754;1877019;1440334;75355;-8641;522041;172784;349257;4940458;3573264;125390;1010794;231010;469019;6437;17694;10270750
2011;45,00;2402771;405692;107421;0;107421;0;951482;938176;14163;734126;318915;415211;6478148;4904483;51432;1466738;55495;494537;0;511351;10635096
2011;292,00;1655326;335505;0;;;;668585;651236;;175121;175121;;4074082;3080516;;993566;;;;;5904529
2011;618,00;10965713;2973787;4067785;1367911;2699874;282346;3122363;519432;0;1668221;532956;1135265;42653990;33987707;0;8503083;163200;0;0;0;55287924
2011;463,00;26814268;13165996;7231714;1499518;5732196;946366;5106016;364176;110000;3994346;1221255;2773091;44408895;35251321;54115;9089596;13863;;;;75327509
2011;891,00;7251251;1321652;2939230;950026;1989204;1341713;1352169;296487;4207;2943313;383392;2559921;5541120;4257023;0;1268032;16065;346647;130268;27811;16244617
2011;958,00;28967833;12900467;9076185;2668016;6408169;2319436;2751611;1920134;-631098;3236499;1032422;2204077;67373579;54530967;0;12542003;300609;0;0;145336;99092149
2011;244,00;3508412;189739;2817618;46174;2771444;0;501055;0;15081;329333;127472;201861;1543682;1208264;0;335418;0;35159;0;428631;5860298
2011;28,00;502429;207204;13675;0;13675;0;130000;151550;0;77800;38025;39775;1328441;1020120;0;308321;0;0;0;1760;1910430
2011;444,00;7323709;333401;1227410;237153;990257;737089;4942429;83380;-37794;521186;219018;302168;3308370;2563791;1027;736283;7269;546605;40000;568751;12270827
2011;479,00;3594462;148983;656498;267988;388510;2126604;606607;55770;7058;676857;205705;471152;2886732;2216210;0;636770;33752;371865;0;17573;7554547
2011;285,00;8678537;2759558;3024387;690996;2333391;2260165;282435;351992;70577;1512693;374185;1138508;9798451;7535695;29810;2209714;23232;1169761;16811;223078;21469908
2011;253,00;20690497;2902419;2822124;0;2822124;11521250;2937259;507445;34299;4809113;938076;3871037;12869410;9964957;124721;2738143;41589;1679803;117659;2381129;42581910
2011;481,00;5536423;1334904;841913;26962;814951;3000654;132500;226452;42811;1217719;164089;1053630;2571138;2074734;0;488264;8140;373793;420625;642375;10804884
2011;540,00;10368260;2459706;2440019;2408061;31958;3838957;825929;803649;-25832;2229467;493936;1735531;8434614;6698439;8072;1693445;34658;989410;26668;931640;22954227
2011;332,00;117735;19276;44282;0;44282;42425;0;11752;0;95441;8940;86501;261096;215308;2285;43503;0;0;49389;0;523661
2011;41,00;109107;2821;1986;0;1986;;50;104250;0;85859;39899;45960;568516;465061;0;102155;1300;96971;0;0;860453
2011;510,00;3927153;365375;562878;3831;559047;2594689;180736;223475;5387;704020;218966;485054;3062708;2409395;4696;648617;0;707418;566108;252846;9225640
2011;305,00;1240437;132477;150435;0;150435;307436;601889;48200;10320;399839;4482;395357;4879838;3878059;683;938552;62544;755131;147;14198;7299910
2011;708,00;18815890;5140023;4777003;1096416;3680587;3210311;5058021;630532;0;1675407;858210;817197;39324034;31666168;14377;7630307;13182;0;0;135853;59951184
2011;755,00;165800590;49972415;60875579;58998567;1877012;20505582;21858165;12588849;0;29513732;3984079;25529653;356124683;290197682;0;64837684;1089317;0;0;0;551439005
2011;750,00;115664406;39577087;46750589;15808940;30941649;6682967;10539870;12113893;0;12339336;3232285;9107051;220904366;179478013;111091;41076207;239055;0;0;6255787;355163895
2011;696,00;52819466;14761763;20562691;5214840;15347851;2524742;13006650;1963620;0;6510305;2416861;4093444;120712483;98941689;0;21679917;90877;0;0;469969;180512223
2011;434,00;3256299;210935;946090;417154;528936;847796;961704;289774;38452;899227;188133;711094;12007305;9574497;1240;2241318;190250;844515;-144;253;17045907
2011;421,00;6227149;315593;2123114;1011104;1112010;2280353;1406292;101797;0;1010180;468058;542122;7880538;5857399;126336;1598580;298223;697906;0;106;15815879
2011;827,00;156870;140160;13248;340;12908;1019;2443;0;0;0;0;0;6603080;6088506;0;497795;16779;0;0;0;6759950
2011;933,00;16820658;1831441;9292467;3068266;6224201;1578217;3398982;719551;19758;4995615;1272341;3723274;37297292;28603178;1722495;6612342;359277;2612457;58870;441347;62245997
2011;1030,00;10019484;1773583;1410167;1381077;29090;6103422;360855;371457;-16703;3032893;704355;2328538;4600786;3464688;16566;1112903;6629;1729541;4308;299539;19669848
2011;1003,00;3461565;247774;763946;144994;618952;1062097;1028063;359685;68932;1016132;313095;703037;9279905;7369069;534;1787147;123155;1145328;144;42120;15014126
2011;1050,00;1826536;93523;310807;38843;271964;484237;834442;103527;6061;733094;213560;519534;5213335;4096369;1214;1047758;67994;860594;-144;0;8639476
2011;1043,00;6004604;427852;1139609;3186;1136423;2896194;1316645;224304;-241343;2180200;446265;1733935;4706235;3700721;0;1005514;0;17210;33061;226663;12926630
2011;934,00;22406321;8203354;7065986;1419846;5646140;2178592;2481050;2477339;0;2446805;1423951;1022854;56388546;44329847;50277;11772533;235889;0;0;228804;81470476
2011;629,00;37580948;14128260;12217983;4177505;8040478;4456175;5611171;1167359;0;3930290;1592382;2337908;68740832;55604695;0;12705363;430774;2674760;8066923;3402654;124396407
2011;21,00;2522503;154456;403903;0;403903;200000;1637608;126536;71890;929077;309041;620036;11811683;9216422;21327;2549944;23990;713954;0;323349;16372456
2011;615,00;15077534;1190841;3272480;387368;2885112;5273885;4944718;395610;0;2628976;965264;1663712;25483439;20461835;0;4797186;224418;1993564;0;1003653;46187166
2011;626,00;1819123;143612;330393;119890;210503;136340;1043874;164904;15945;880314;175689;704625;3369476;2553156;0;692233;124087;195137;0;14065;6294060
2011;417,00;649513;104494;375590;375590;0;120060;0;49369;-1018;514486;57554;456932;1565416;1188214;14750;345342;17110;139490;0;28139;2896026
2011;597,00;7278355;1068730;1565020;689594;875426;2042639;2318535;283431;45743;1257601;538045;719556;13427524;10914430;77715;2374988;60391;415210;38630;463704;22926767
2011;539,00;47851317;18966868;7503234;2490037;5013197;10020078;11813565;-452428;190177;17182854;2854937;14327917;50132348;40060045;169563;9268525;634215;1283871;141098;2150494;118932159
2011;343,00;5896014;117039;584050;198829;385221;4206963;875833;112129;0;636055;123767;512288;3899916;3019184;30579;808309;41844;358118;261800;472044;11523947
2011;135,00;1413023;126878;34503;0;34503;154088;579286;518268;7134;719472;115714;603758;5105379;3799182;26170;1279360;667;72782;0;182655;7500445
2011;158,00;5156688;1000681;250615;250615;0;125164;2334058;1446170;22727;3246072;798136;2447936;26882861;20911409;368067;5603385;0;960261;1459522;1530465;39258596
2011;775,00;18309533;7999485;5123709;1255335;3868374;787333;3290000;1109006;0;2742293;955253;1787040;38085145;31228580;0;6623354;233211;644240;-35666;1873293;61618838
2011;177,00;4071686;1375571;916781;0;916781;234180;1158436;386718;15451;1288440;348080;940360;12401591;9754320;-70389;2666460;51200;9355;213071;37676;18037270
2011;578,00;3367244;126303;390652;160113;230539;2077259;556547;216483;2068;1079302;151076;928226;5469273;4202719;0;1057319;209235;404279;3008;941183;11266357
2011;416,00;1139737;122234;184733;0;184733;0;653766;179004;6086;2839863;158133;2681730;2452455;1945419;0;493326;13710;686260;0;850677;7975078
2011;561,00;7042613;2186813;1179008;282772;896236;364277;3026938;285577;0;2364246;457722;1906524;21482058;17289960;98890;3976237;116971;121835;27999;547177;31585928
2011;828,00;667253;101574;69480;0;69480;7091;358095;131013;0;169451;84198;85253;1801673;1395932;55790;337671;12280;67334;54721;125846;2886278
2011;860,00;5644656;552921;625595;146017;479578;2867462;1430342;168336;8019;3025491;316262;2709229;7383247;6033237;-148953;1457235;41728;616362;61445;737242;17476462
2011;935,00;1234684;83080;56574;0;56574;540679;541877;12474;0;305620;97018;208602;2355629;1795143;0;510611;49875;22386;0;79781;3998100
2011;936,00;123157;4564;4736;0;4736;8749;97392;7716;0;137000;27462;109538;269953;207606;0;60682;1665;16329;693;38290;585422
2011;986,00;1011599;46337;10955;0;10955;9470;869602;75235;0;920280;194016;726264;3913631;3043986;46508;823137;0;87616;426740;198912;6558778
2011;987,00;9176893;654877;1808257;313000;1495257;3572889;2867340;273530;0;1351491;495782;855709;14994869;11919105;0;3012605;63159;1516798;0;1136402;28176453
2011;1021,00;518176;47857;54526;0;54526;4329;193552;217912;0;668664;130495;538169;1686624;1225216;75158;378392;7858;12195;54721;153017;3093397
2011;658,00;19810738;7778036;7811387;2265155;5546232;1648888;2094332;478095;0;1413413;688196;725217;39472364;31953243;0;7132156;386965;0;0;58667;60755182
2011;353,00;1191473;442471;45697;0;45697;0;294336;408969;0;97796;97796;0;4724148;3804049;0;899633;20466;0;0;87552;6100969
2011;323,00;824261;159594;82728;0;82728;0;571817;10122;0;297955;203190;94765;5126951;3985403;0;1085211;56337;0;0;16263;6265430
2011;620,00;15661650;6151058;4450753;1022598;3428155;2237980;2133019;688840;0;1504527;622061;882466;44281390;35703984;0;7977316;600090;0;0;0;61447567
2011;384,00;5912346;895642;2307800;212182;2095618;25474;2563679;119751;-163217;1925832;1348841;576991;33530650;26547665;0;6744249;238736;0;0;0;41205611
2011;484,00;5779905;1682134;2723567;0;2723567;332447;482016;559741;0;1659212;662070;997142;22228245;17012879;0;5215366;0;0;0;24129;29691491
2011;554,00;35157860;13756302;11407302;3328019;8079283;4049962;4456429;1487865;42588;3252158;1744465;1507693;73915781;59735520;0;13776743;403518;0;0;0;112368387
2011;209,00;1017686;133216;512586;172720;339866;271838;0;100046;60239;828290;129443;698847;2336512;1852393;19999;437680;26440;229877;0;444447;4917051
2011;707,00;103421679;39169787;36991579;12123263;24868316;14737629;10859870;1662814;0;7809767;3636122;4173645;190470151;153875952;0;35238027;1356172;0;0;29472;301731069
2011;395,00;520943;114087;203475;22238;181237;203381;0;0;0;785651;129630;656021;2513675;1880675;0;544675;88325;289165;0;799;4110233
2011;969,00;6143014;765417;1779635;928958;850677;2853613;136483;607866;24686;2216783;492164;1724619;7896620;5966622;35595;1667264;227139;600091;1033550;150888;18065632
2011;1052,00;455980;3300;0;0;0;0;277370;175310;0;0;0;0;4396597;1085967;0;3310630;0;0;0;0;4852577
2011;739,00;220779770;110589380;45135739;13944967;31190772;38114015;20292494;6648142;0;38564949;11399943;27165006;336857779;270594945;0;66262834;0;0;0;223170;596425668
2011;613,00;105562340;37617004;27921103;6337398;21583705;29827334;8406512;1790387;0;7880677;4714490;3166187;164683049;132610742;0;32072307;0;0;0;0;278126066
2011;593,00;55843766;26599485;11047625;2011549;9036076;11857825;5577472;761359;0;3115879;3115879;0;62337349;50275602;36408;12013588;11751;0;0;0;121296994
2011;704,00;124386889;41661430;34103964;10500822;23603142;33214531;14232146;1174818;0;7262011;7121517;140494;131539821;105607719;0;25823418;108684;0;0;0;263188721
2011;493,00;7865593;597760;5712519;2850210;2862309;108258;1344131;102925;0;556938;554981;1957;10899274;8750563;0;2139706;9005;0;0;0;19321805
2011;686,00;63884789;31868325;24137206;9257;24127949;0;5848064;2031194;991686;16202417;3114149;13088268;113224419;90470328;123049;22288932;342110;3685485;131783;1936196;200056775
2011;257,00;12544461;1768765;2905940;5358;2900582;6294263;823224;752269;4755;2886751;913588;1973163;13735768;10722775;21244;2991749;0;1712561;0;160780;31045076
2011;494,00;6489476;419540;808682;160807;647875;4196211;863639;201404;15678;824291;220873;603418;5284992;3988010;32757;1263300;925;538942;31500;852024;14036903
2011;681,00;16683386;11289701;4754572;0;4754572;248823;0;390290;74713;5754986;713774;5041212;29328080;24030040;124175;5116163;57702;4505212;4424349;8608812;69379538
2011;286,00;12478850;1901701;50643;41605;9038;6054084;1778527;2693895;141677;2648949;428507;2220442;10168015;7801434;109407;2244659;12515;1627381;6095991;1964554;35125417
2011;255,00;12612596;9727168;1310474;291334;1019140;1018228;0;556726;74688;1147162;569529;577633;11734924;9179497;86124;2434445;34858;965140;347200;10832830;37714540
2011;79,00;451499;1858;1007;0;1007;8587;440047;0;0;38054;38054;0;3650528;2806257;0;826884;17387;0;0;0;4140081
2011;81,00;467369;117533;80445;0;80445;0;46391;223000;0;959306;65180;894126;691508;545040;886;145582;0;43744;0;113126;2275053
2011;688,00;40335139;14207120;9212240;1627384;7584856;11207440;3838508;1869831;0;3994887;1218136;2776751;73683414;59897540;0;13656263;129611;0;0;322140;118335580
2011;531,00;40077891;14385112;9281742;2217991;7063751;10764859;3869489;1776689;0;3219611;1869744;1349867;50250601;40733625;10036;8847281;659659;0;0;5721;93553824
2011;514,00;6224302;1747764;1863967;602089;1261878;1614292;917896;80383;0;497485;222156;275329;15338748;12126762;0;3211986;0;0;0;19699;22080234
