"año";"NCODI";"anestesia_cTotal";"aDigestivo_cTotal";"cardiologia_cTotal";"neurologia_cTotal";"mFisica_cTotal";"mResto_cTotal";"subMedicas_cTotal";"angiologia_cTotal";"cCardio_cTotal";"cGeneral_cTotal";"cOral_cTotal";"cOrtopedica_cTotal";"cPediatrica_cTotal";"cPlastica_cTotal";"cToracica_cTotal";"dermatologia_cTotal";"neurocirugia_cTotal";"obstetricia_cTotal";"oftalmologia_cTotal";"otorrino_cTotal";"urologia_cTotal";"subQuirurgicas_cTotal";"pediatria_cTotal";"mIntensiva_cTotal";"psiquiatria_cTotal";"sCentrales_cTotal";"urgencias_cTotal";"total_cMedicos";"farmaceuticos_cTotal";"oTituSuperior_cTotal";"anestesia_cMujeres";"aDigestivo_cMujeres";"cardiologia_cMujeres";"neurologia_cMujeres";"mFisica_cMujeres";"mResto_cMujeres";"subMedicas_cMujeres";"angiologia_cMujeres";"cCardio_cMujeres";"cGeneral_cMujeres";"cOral_cMujeres";"cOrtopedica_cMujeres";"cPediatrica_cMujeres";"cPlastica_cMujeres";"cToracica_cMujeres";"dermatologia_cMujeres";"neurocirugia_cMujeres";"obstetricia_cMujeres";"oftalmologia_cMujeres";"otorrino_cMujeres";"urologia_cMujeres";"subQuirurgicas_cMujeres";"pediatria_cMujeres";"mIntensiva_cMujeres";"psiquiatria_cMujeres";"sCentrales_cMujeres";"urgencias_cMujeres";"total_cMujerMedicos";"farmaceuticos_cMujeres";"oTituSuperior_cMujeres";"anestesia_pTotal";"aDigestivo_pTotal";"cardiologia_pTotal";"neurologia_pTotal";"mFisica_pTotal";"mResto_pTotal";"subMedicas_pTotal";"angiologia_pTotal";"cCardio_pTotal";"cGeneral_pTotal";"cOral_pTotal";"cOrtopedica_pTotal";"cPediatrica_pTotal";"cPlastica_pTotal";"cToracica_pTotal";"dermatologia_pTotal";"neurocirugia_pTotal";"obstetricia_pTotal";"oftalmologia_pTotal";"otorrino_pTotal";"urologia_pTotal";"subQuirurgicas_pTotal";"pediatria_pTotal";"mIntensiva_pTotal";"psiquiatria_pTotal";"sCentrales_pTotal";"urgencias_pTotal";"total_pMedicos";"farmaceuticos_pTotal";"oTituSuperior_pTotal";"anestesia_pMujeres";"aDigestivo_pMujeres";"cardiologia_pMujeres";"neurologia_pMujeres";"mFisica_pMujeres";"mResto_pMujeres";"subMedicas_pMujeres";"angiologia_pMujeres";"cCardio_pMujeres";"cGeneral_pMujeres";"cOral_pMujeres";"cOrtopedica_pMujeres";"cPediatrica_pMujeres";"cPlastica_pMujeres";"cToracica_pMujeres";"dermatologia_pMujeres";"neurocirugia_pMujeres";"obstetricia_pMujeres";"oftalmologia_pMujeres";"otorrino_pMujeres";"urologia_pMujeres";"subQuirurgicas_pMujeres";"pediatria_pMujeres";"mIntensiva_pMujeres";"psiquiatria_pMujeres";"sCentrales_pMujeres";"urgencias_pMujeres";"total_pMujerMedicos";"farmaceuticos_pMujeres";"oTituSuperior_pMujeres";"anestesia_colabTotal";"aDigestivo_colabTotal";"cardiologia_colabTotal";"neurologia_colabTotal";"mFisica_colabTotal";"mResto_colabTotal";"subMedicas_colabTotal";"angiologia_colabTotal";"cCardio_colabTotal";"cGeneral_colabTotal";"cOral_colabTotal";"cOrtopedica_colabTotal";"cPediatrica_colabTotal";"cPlastica_colabTotal";"cToracica_colabTotal";"dermatologia_colabTotal";"neurocirugia_colabTotal";"obstetricia_colabTotal";"oftalmologia_colabTotal";"otorrino_colabTotal";"urologia_colabTotal";"subQuirurgicas_colabTotal";"pediatria_colabTotal";"mIntensiva_colabTotal";"psiquiatria_colabTotal";"sCentrales_colabTotal";"urgencias_colabTotal";"total_colabMedicos";"farmaceuticos_colabTotal";"oTituSuperior_colabTotal";"anestesia_colabMujeres";"aDigestivo_colabMujeres";"cardiologia_colabMujeres";"neurologia_colabMujeres";"mFisica_colabMujeres";"mResto_colabMujeres";"subMedicas_colabMujeres";"angiologia_colabMujeres";"cCardio_colabMujeres";"cGeneral_colabMujeres";"cOral_colabMujeres";"cOrtopedica_colabMujeres";"cPediatrica_colabMujeres";"cPlastica_colabMujeres";"cToracica_colabMujeres";"dermatologia_colabMujeres";"neurocirugia_colabMujeres";"obstetricia_colabMujeres";"oftalmologia_colabMujeres";"otorrino_colabMujeres";"urologia_colabMujeres";"subQuirurgicas_colabMujeres";"pediatria_colabMujeres";"mIntensiva_colabMujeres";"psiquiatria_colabMujeres";"sCentrales_colabMujeres";"urgencias_colabMujeres";"total_colabMujerMedicos";"farmaceuticos_colabMujeres";"oTituSuperior_colabMujeres"
2011;318,00;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;19;0;3;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;11;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;600,00;12;3;2;3;0;11;31;0;0;9;1;7;0;0;0;0;0;5;4;1;0;27;0;0;0;16;18;92;3;0;8;1;1;2;0;4;16;0;0;1;0;2;0;0;0;0;0;2;0;1;0;6;0;0;0;11;8;41;1;0;1;1;1;1;0;3;7;2;0;0;2;3;0;1;0;2;0;16;2;4;4;36;0;0;0;0;35;78;1;1;0;0;0;0;0;2;2;1;0;0;0;1;0;1;0;1;0;9;1;2;2;18;0;0;0;0;13;33;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;545,00;18;5;7;2;0;53;85;4;0;17;0;16;2;3;1;2;0;16;3;2;4;70;17;8;2;23;14;219;6;5;10;2;2;2;0;30;46;1;0;5;0;2;1;2;0;0;0;11;2;1;0;25;10;3;0;16;7;107;2;5;5;1;0;0;0;8;14;0;0;1;0;8;0;0;0;0;0;3;4;1;0;17;11;0;3;2;11;58;3;2;1;1;0;0;0;5;7;0;0;0;0;2;0;0;0;0;0;1;3;1;0;7;7;0;2;1;8;32;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;100,00;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;702,00;26;6;2;6;0;31;71;5;0;13;0;11;1;0;7;1;3;15;7;4;1;68;12;12;25;22;14;224;1;17;15;5;0;2;0;14;36;0;0;4;0;1;0;0;4;0;1;8;3;0;0;21;10;4;15;11;6;103;0;15;3;4;6;7;10;13;43;0;0;7;2;0;0;0;0;4;7;6;3;2;4;35;33;1;2;1;3;118;4;7;2;2;4;5;8;7;28;0;0;3;2;0;0;0;0;4;0;3;2;1;0;15;19;0;2;0;1;65;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;778,00;11;2;1;2;1;28;45;2;0;8;0;9;0;0;0;2;0;7;1;2;4;35;6;4;12;17;16;135;4;10;6;0;0;0;0;12;18;0;0;1;0;1;0;0;0;0;0;4;0;0;1;7;4;2;6;9;6;52;4;5;1;1;1;0;1;7;11;0;0;4;1;1;1;1;0;1;0;7;0;1;1;18;2;1;0;0;24;56;1;11;1;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;3;0;0;0;4;1;1;0;0;6;14;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;341,00;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;1;0;0;1;7;9;2;0;4;1;2;0;1;0;0;0;0;4;1;2;17;0;0;2;2;0;30;0;1;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;1;0;7;0;1
2011;99,00;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;1;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;767,00;14;6;4;4;0;21;49;0;0;9;0;13;0;0;0;3;0;6;11;4;4;50;0;0;0;11;15;125;3;0;8;6;1;1;0;9;25;0;0;2;0;3;0;0;0;2;0;6;7;4;1;25;0;0;0;9;9;68;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;359,00;0;1;1;0;0;12;14;0;0;0;0;2;0;0;0;1;0;0;0;0;0;3;0;0;0;0;12;29;1;0;0;0;0;0;0;9;9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;16;1;0;1;0;0;0;0;5;6;1;0;1;0;2;0;0;0;1;0;0;0;0;0;5;0;0;0;0;9;20;1;0;0;0;0;0;0;5;5;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;1;8;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;4;0;0;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;3;0;0;0;0;0;3;0;0
2011;98,00;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;132,00;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
2011;97,00;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;103,00;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;110,00;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;94,00;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;91,00;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;664,00;18;2;5;5;2;23;55;2;0;12;0;8;0;0;0;1;0;3;3;3;3;35;8;5;7;19;19;148;6;8;12;1;1;3;0;12;29;0;0;2;0;0;0;0;0;1;0;0;2;1;0;6;4;1;5;13;5;63;0;5;6;4;4;2;6;11;33;4;0;9;2;17;0;0;0;1;0;14;5;1;1;54;13;3;17;4;5;129;3;10;5;3;2;1;6;7;24;1;0;4;0;0;0;0;0;0;0;9;2;0;0;16;9;1;12;2;2;66;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;918,00;97;20;30;22;21;171;361;10;9;37;7;39;16;12;8;10;11;44;28;18;15;264;94;40;24;193;11;987;37;3;70;7;13;6;19;75;190;2;1;10;2;6;3;3;3;7;3;24;14;6;3;87;52;14;14;109;6;472;26;2;1;4;3;5;0;12;25;1;0;3;3;4;0;0;0;0;0;0;0;0;0;11;9;8;0;2;1;56;1;0;0;1;1;1;0;6;9;0;0;1;2;2;0;0;0;0;0;0;0;0;0;5;7;6;0;2;1;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;92,00;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;93,00;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;95,00;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
2011;96,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;301,00;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;4;0;0;0;0;2;0;0;0;0;0;3;0;0;0;5;1;0;1;0;6;17;0;1;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;2;7;0;1;4;3;1;2;0;18;28;2;0;4;1;5;1;1;0;4;0;2;0;3;3;26;4;0;2;0;10;70;0;4;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;3;0;2;0;5;16;0;3
2011;492,00;10;3;2;2;1;12;30;0;0;6;0;8;0;0;0;1;0;9;3;3;2;32;2;0;0;2;15;81;2;0;4;3;0;2;0;7;16;0;0;1;0;2;0;0;0;1;0;6;1;1;0;12;0;0;0;1;6;35;2;0;0;0;1;1;0;10;12;0;0;1;0;2;0;0;0;2;0;2;1;1;2;11;0;0;0;0;18;41;0;1;0;0;0;0;0;7;7;0;0;0;0;1;0;0;0;1;0;2;0;0;0;4;0;0;0;0;7;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;811,00;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;3;5;0;18;32;5;0;19;2;17;2;3;3;3;8;10;12;3;5;92;5;0;2;0;0;131;0;0;1;2;1;1;0;2;7;0;0;1;0;2;1;1;1;1;0;2;2;0;0;11;0;0;0;0;0;18;0;0
2011;812,00;0;0;0;0;0;124;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;5;66;0;0;0;0;0;70;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;4;43;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;832,00;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;841,00;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;856,00;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2011;859,00;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0
