"año";"NCODI";"inver_iIntangible";"inver_IMaterial";"inver_IMterrenos";"inver_IMresto";"inver_Otras";"inver_Total"
2011;151,00;0;19740;0;19740;0;19740
2011;425,00;;136373;;136373;;136373
2011;300,00;0;312500;0;312500;0;312500
2011;339,00;1121;596220;0;596220;0;597341
2011;826,00;0;0;0;0;0;0
2011;874,00;0;0;0;0;0;0
2011;905,00;48507;13975;0;13975;0;62482
2011;736,00;0;647879;0;647879;0;647879
2011;459,00;0;412216;0;412216;0;412216
2011;320,00;15812;447847;0;447847;0;463659
2011;45,00;0;1923272;0;1923272;240775;2164047
2011;292,00;;0;;;43442;43442
2011;618,00;0;292882;0;292882;0;292882
2011;463,00;;302968;0;302968;;302968
2011;891,00;0;328443;0;328443;0;328443
2011;958,00;28423;167298;;167298;;195721
2011;244,00;24274;1151561;0;1151561;0;1175835
2011;28,00;0;6750;0;6750;0;6750
2011;444,00;0;179590;27425;152165;0;179590
2011;479,00;0;88356;10658;77698;0;88356
2011;285,00;823;294443;0;294443;0;295266
2011;253,00;601;911589;0;911589;42433;954623
2011;481,00;7631;374762;0;374762;1945866;2328259
2011;540,00;;1227477;785131;442346;;1227477
2011;332,00;0;57861;0;57861;0;57861
2011;41,00;;0;;;;0
2011;510,00;0;97448;0;97448;;97448
2011;305,00;0;27552;0;27552;0;27552
2011;708,00;0;0;0;0;0;0
2011;755,00;0;39000;0;39000;0;39000
2011;750,00;0;899819;0;899819;0;899819
2011;696,00;0;0;0;0;0;0
2011;434,00;0;321293;0;321293;0;321293
2011;421,00;0;412910;0;412910;144785;557695
2011;827,00;0;0;0;0;0;0
2011;933,00;594430;462407;;462407;;1056837
2011;1030,00;13530;916547;0;916547;0;930077
2011;1003,00;0;179815;0;179815;0;179815
2011;1050,00;0;63613;0;63613;0;63613
2011;1043,00;0;0;0;0;0;0
2011;934,00;0;1149805;0;1149805;0;1149805
2011;629,00;0;496768;0;496768;0;496768
2011;21,00;23942;464332;0;464332;0;488274
2011;615,00;18932;119082;0;119082;0;138014
2011;626,00;0;53491;0;53491;0;53491
2011;417,00;1256;195555;0;195555;0;196811
2011;597,00;0;347784;0;347784;0;347784
2011;539,00;6044;2711762;0;2711762;0;2717806
2011;343,00;23057;213783;0;213783;0;236840
2011;135,00;0;847636;0;847636;54387;902023
2011;158,00;103671;3144909;0;3144909;0;3248580
2011;775,00;188450;26917395;48081;26869314;0;27105845
2011;177,00;0;0;0;0;1;1
2011;578,00;0;273682;0;273682;0;273682
2011;416,00;0;392664;89030;303634;0;392664
2011;561,00;0;1;0;1;0;1
2011;828,00;0;5668;0;5668;0;5668
2011;860,00;5396;348397;0;348397;961542;1315335
2011;935,00;8562;2312;0;2312;0;10874
2011;936,00;0;3962;0;3962;0;3962
2011;986,00;0;50140;0;50140;0;50140
2011;987,00;15001;70592;0;70592;0;85593
2011;1021,00;0;2131;0;2131;0;2131
2011;658,00;0;106643;0;106643;0;106643
2011;353,00;0;0;0;0;11000;11000
2011;323,00;0;10993;0;10993;0;10993
2011;620,00;8856;145848;0;145848;0;154704
2011;384,00;0;519317;0;519317;0;519317
2011;484,00;0;70597;0;70597;0;70597
2011;554,00;0;414527;0;414527;0;414527
2011;209,00;0;31045;0;31045;0;31045
2011;707,00;0;2139018;0;2139018;0;2139018
2011;395,00;68165;164680;0;164680;0;232845
2011;969,00;1759;81789;0;81789;0;83548
2011;1052,00;0;0;0;0;0;0
2011;739,00;0;0;0;0;97384;97384
2011;613,00;0;1099998;0;1099998;0;1099998
2011;593,00;0;567883;0;567883;0;567883
2011;704,00;0;1287300;0;1287300;102075;1389375
2011;493,00;0;0;0;0;0;0
2011;686,00;0;9179410;0;9179410;0;9179410
2011;257,00;231317;3721275;0;3721275;0;3952592
2011;494,00;8015;154314;0;154314;0;162329
2011;681,00;180863;5259935;0;5259935;0;5440798
2011;286,00;751810;46217262;1590639;44626623;13560;46982632
2011;255,00;72645;580529;71622;508907;0;653174
2011;79,00;383;0;0;0;0;383
2011;81,00;0;0;0;0;0;0
2011;688,00;0;50000;0;50000;192619;242619
2011;531,00;0;486119;0;486119;0;486119
2011;514,00;0;1304513;0;1304513;0;1304513
2011;499,00;36194;452966;0;452966;0;489160
2011;532,00;0;313178;0;313178;0;313178
2011;190,00;0;0;0;0;0;0
2011;598,00;0;276500;126500;150000;0;276500
2011;260,00;96171;2568709;0;2568709;0;2664880
2011;838,00;3788;415090;;415090;;418878
2011;839,00;9350;525733;30816;494917;1615;536698
2011;851,00;0;24660;0;24660;0;24660
2011;852,00;390376;1340783;0;1340783;0;1731159
2011;988,00;0;119839;0;119839;0;119839
2011;1056,00;200985;2091345;0;2091345;0;2292330
2011;1044,00;0;0;0;0;0;0
2011;644,00;;122000;;122000;;122000
2011;752,00;851678;1232326;0;1232326;0;2084004
2011;238,00;129450;376800;130000;246800;25600;531850
2011;325,00;9592;2813064;0;2813064;0;2822656
2011;622,00;;413238;96878;316360;;413238
2011;879,00;3035;33610;;33610;;36645
2011;906,00;6035;66544;;66544;;72579
2011;370,00;0;631895;0;631895;0;631895
2011;418,00;0;235859;0;235859;0;235859
2011;574,00;130830;227202;0;227202;10115;368147
2011;399,00;139937;1447617;0;1447617;0;1587554
2011;195,00;3186;44204;0;44204;0;47390
2011;783,00;0;2103636;0;2103636;10798471;12902107
2011;188,00;1328206;772028;0;772028;0;2100234
2011;263,00;266143;518769;518769;0;4749170;5534082
2011;194,00;0;55921;0;55921;0;55921
2011;214,00;0;78617;0;78617;0;78617
2011;785,00;0;10821881;0;10821881;0;10821881
2011;780,00;310340;604083;0;604083;-14298;900125
2011;83,00;0;108878;0;108878;0;108878
2011;782,00;16411;5716888;0;5716888;0;5733299
2011;369,00;0;328284;0;328284;0;328284
2011;84,00;0;0;0;0;26750;26750
2011;713,00;0;2227989;0;2227989;0;2227989
2011;85,00;0;104760;0;104760;0;104760
2011;86,00;0;73787;0;73787;0;73787
2011;941,00;27882;229417;0;229417;0;257299
2011;1045,00;0;439281;0;439281;0;439281
2011;937,00;16984;255385;0;255385;0;272369
2011;1004,00;17702;78064;;78064;;95766
2011;737,00;0;523131;0;523131;0;523131
2011;765,00;0;1076815;0;1076815;0;1076815
2011;329,00;0;36906;0;36906;0;36906
2011;87,00;0;13545;0;13545;0;13545
2011;527,00;0;53572;0;53572;0;53572
2011;562,00;194255;1199224;;1199224;;1393479
2011;251,00;0;286934;0;286934;;286934
2011;129,00;18167;2115355;0;2115355;0;2133522
2011;154,00;126433;112119;0;112119;0;238552
2011;516,00;107658;584013;0;584013;0;691671
2011;184,00;2215;541323;0;541323;0;543538
2011;652,00;0;26425;0;26425;0;26425
2011;637,00;0;199997;0;199997;0;199997
2011;88,00;0;0;0;0;103927;103927
2011;907,00;0;2459;0;2459;0;2459
2011;970,00;15723;74748;0;74748;0;90471
2011;1019,00;974;8115;0;8115;;9089
2011;1016,00;0;226148;0;226148;0;226148
2011;1047,00;0;706362;0;706362;0;706362
2011;635,00;0;210116;0;210116;0;210116
