"año";"NCODI";"anatomia_centro";"diagnostico_centro";"dialisis_centro";"esterilizacion_centro";"laboratorio_centro";"rehabilitacion_centro";"otras_Asistenciales_centro";"anatomia_fuera";"diagnostico_fuera";"dialisis_fuera";"esterilizacion_fuera";"laboratorio_fuera";"rehabilitacion_fuera";"otras_Asistenciales_fuera";"cocina_centro";"lavanderia_centro";"limpieza_centro";"mantenimiento_centro";"seguridad_centro";"otros_NoAsistenciales_centro";"cocina_fuera";"lavanderia_fuera";"otros_NoAsistenciales_fuera";"oxigenoterapia_centro";"oxigenoterapia_fuera";"transporte_centro"
2012;1024,00;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
2012;1017,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1
2012;1000,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0
2012;1018,00;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0
2012;1001,00;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0
2012;1007,00;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0
2012;1008,00;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0
2012;1009,00;0;1;0;1;1;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0
2012;1010,00;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0
2012;1011,00;0;1;0;1;1;0;0;0;1;0;0;1;0;1;1;0;1;1;1;1;0;1;0;0;0;0
2012;1012,00;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;1;1;1;0;1;1;0;0;0
2012;1013,00;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;0
2012;1041,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2012;1073,00;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;0;0;1;0
2012;1087,00;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
2012;789,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0
2012;326,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;442,00;1;1;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;1
2012;294,00;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
2012;378,00;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2012;402,00;0;1;0;1;0;1;0;1;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;1;0;0
2012;29,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0
2012;450,00;0;1;0;1;0;1;0;1;1;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0
2012;656,00;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;1;0;0;1;1
2012;333,00;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
2012;668,00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;1
2012;684,00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0
2012;422,00;0;1;1;1;1;0;0;1;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1;0;1
2012;763,00;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0
2012;741,00;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;1;1;1;1;0;0;1;1
2012;553,00;0;0;0;1;0;0;0;1;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;1;1
2012;357,00;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0
2012;899,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0
2012;900,00;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0
2012;932,00;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;950,00;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1
2012;966,00;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;1;1;0;1;0;0;0;0
2012;967,00;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;1;1;1;1;0;0;0;1;0;0;0
2012;982,00;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0
2012;1014,00;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;1;1
2012;1048,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
2012;1080,00;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
2012;1074,00;0;1;0;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;1;1;1;0;1
2012;722,00;0;0;0;0;0;0;1;0;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1
2012;660,00;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;1;0;0;0
2012;75,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;0;0;0;0
2012;249,00;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0
2012;275,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0
2012;227,00;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0
2012;150,00;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2012;47,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2012;172,00;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
2012;581,00;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0
2012;120,00;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0
2012;445,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
2012;471,00;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
2012;53,00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;199,00;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2012;575,00;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;1;1
2012;528,00;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;1;1;0;1;0;0;1;1
2012;631,00;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0
2012;699,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;0
2012;823,00;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;1;0;0;1;1;0;0;1
2012;849,00;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0
2012;869,00;0;1;0;1;1;1;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0
2012;955,00;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1
2012;983,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2012;1002,00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0
2012;1015,00;0;0;1;1;0;0;0;0;1;1;0;0;1;1;1;1;1;1;1;0;0;1;1;0;1;0
2012;51,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0
2012;441,00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0
2012;327,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
2012;690,00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2012;262,00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0
2012;403,00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0
2012;312,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;589,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0
2012;665,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0
2012;334,00;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0
2012;1075,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;0;0;0;0
2012;751,00;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;0;1;0;1;0;1
2012;186,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2012;646,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
2012;536,00;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0
2012;242,00;0;1;0;1;0;1;0;1;0;0;0;1;0;0;1;1;1;1;1;1;0;0;0;1;0;1
2012;490,00;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0
2012;500,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2012;206,00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2012;58,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0
2012;572,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0
2012;180,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
2012;549,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;1;0;0
2012;582,00;1;1;1;1;1;1;0;0;1;0;0;0;0;1;1;0;1;1;1;0;0;1;1;0;1;0
2012;743,00;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0
2012;795,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
2012;269,00;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;634,00;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;1
2012;1,00;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2012;717,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0
2012;373,00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0
2012;535,00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0
2012;824,00;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;0
2012;888,00;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;0
2012;902,00;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;1;0;0;0
2012;968,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0
2012;346,00;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0
2012;27,00;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0
2012;165,00;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
2012;956,00;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;0
2012;413,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0
2012;149,00;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
2012;612,00;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0
2012;559,00;1;1;0;1;1;1;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;0
2012;7,00;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0
2012;283,00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
2012;37,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0
2012;153,00;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;1;1;0;1;1;0;0;0;0
2012;547,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0
2012;397,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2012;556,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0
2012;42,00;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;31,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;0
2012;740,00;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;1;1;1;1;0;1;0;0;1;0
2012;217,00;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0
2012;863,00;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
2012;889,00;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;1;1;1;0;0;1;0;0;1;1
2012;984,00;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;0;1
2012;34,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;791,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0
2012;181,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2012;430,00;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0
2012;715,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
2012;521,00;0;1;0;0;1;1;0;1;0;1;1;1;1;0;1;0;1;1;0;0;0;1;0;0;0;0
2012;524,00;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2012;432,00;0;0;0;1;0;1;0;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;1;1;0;0
2012;19,00;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0
2012;25,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0
2012;26,00;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;890,00;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;1;1
2012;904,00;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;0;1;0;0;1;1
2012;957,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0
2012;939,00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0
2012;236,00;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
2012;735,00;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0
2012;146,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2012;363,00;0;1;0;1;1;1;0;1;0;0;0;1;0;0;1;1;1;1;1;0;0;1;0;1;0;0
2012;187,00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0
2012;265,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2012;295,00;0;1;0;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0
2012;496,00;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
2012;77,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2012;391,00;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0
2012;240,00;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0;0;1;1
2012;448,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0
2012;151,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
2012;425,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
2012;300,00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
2012;339,00;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0
2012;826,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2012;874,00;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;1;1;1;0;0
2012;905,00;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2012;736,00;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;0;1;0;1;0;1
2012;459,00;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0
2012;320,00;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;0
2012;45,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2012;292,00;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;0;0;0;0;0;0
2012;618,00;1;1;0;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0
2012;463,00;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0
2012;891,00;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0
2012;958,00;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;1;0
2012;244,00;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0
2012;28,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2012;444,00;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0
2012;479,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0
2012;285,00;0;1;1;1;1;1;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0
2012;253,00;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;0;0
2012;481,00;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0
2012;540,00;1;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0
2012;332,00;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0
2012;41,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;510,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0
2012;305,00;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;0;1;0;0;1;1
2012;708,00;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;1;1;0;1;0;0;0;0
2012;755,00;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;0;1;1;0;0;0;0;1;1
2012;750,00;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;1
2012;696,00;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1
2012;434,00;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;0;1;0;0;1;1
2012;421,00;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;1
2012;827,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0
2012;933,00;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1
2012;1030,00;1;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
2012;1003,00;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;0;1;0;0;1;1
2012;1050,00;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;1;1
2012;1043,00;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0
2012;934,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0
2012;629,00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0
2012;21,00;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;0;1;1;0;0;0;0
2012;615,00;1;0;0;1;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0
2012;626,00;0;1;0;1;0;1;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0
2012;417,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;0
2012;597,00;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;1;1;1;0;0;0;0;1;0;0;0
2012;539,00;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;0;0;0;0
2012;343,00;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;1;1;1;0;1;1;1;0;0;0
2012;135,00;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;1;0;1;0;0;0;0
2012;158,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;0
2012;775,00;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0
2012;177,00;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;0
2012;578,00;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0
2012;416,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2012;561,00;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0
2012;828,00;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;1;0;0;0;0
2012;860,00;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;1;1;1;0;1;1;1;0;0;0
2012;935,00;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0
2012;936,00;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0
2012;986,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;1;0;0;0;0
2012;987,00;0;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0
2012;1021,00;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0
2012;1085,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;1;1;0;0;0;0
2012;658,00;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0
2012;353,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0
2012;323,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
2012;620,00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
2012;384,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;0;0;0;0
2012;484,00;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0
2012;554,00;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;1;0;0;1;1;0;0;0
2012;209,00;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
2012;707,00;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
2012;395,00;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1;1;0;1;1;0;0;0;0
2012;969,00;1;1;0;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1;0;1;0
2012;1052,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0
2012;739,00;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1
