"año";"NCODI";"altas_particular";"estancias_particular";"sesionHdia_particular";"consulta_particular";"cma_particular";"urge_particular";"hospDom_particular";"altas_AsegPriv";"estancias_AsegPriv";"sesionHdia_AsegPriv";"consulta_AsegPriv";"cma_AsegPriv";"urge_AsegPriv";"hospDom_AsegPriv";"altas_sns";"estancias_sns";"sesionHdia_sns";"consulta_sns";"cma_sns";"urge_sns";"hospDom_sns";"altas_MutuaFun";"estancias_MutuaFun";"sesionHdia_MutuaFun";"consulta_MutuaFun";"cma_MutuaFun";"urge_MutuaFun";"hospDom_MutuaFun";"altas_otrEntiPublica";"estancias_otrEntiPublica";"sesionHdia_otrEntiPublica";"consulta_otrEntiPublica";"cma_otrEntiPublica";"urge_otrEntiPublica";"hospDom_otrEntiPublica";"altas_MATEPSS";"estancias_MATEPSS";"sesionHdia_MATEPSS";"consulta_MATEPSS";"cma_MATEPSS";"urge_MATEPSS";"hospDom_MATEPSS";"altas_convIntern";"estancias_conveInter";"sesionHdia_conveInter";"consulta_conveInter";"cma_conveInter";"urge_conveInter";"hospDom_conveInter";"altas_AccTrafic";"estancias_AccTrafic";"sesionHdia_AccTrafic";"consulta_AccTrafic";"cma_AccTrafic";"urge_AccTrafic";"hospDom_AccTrafic";"otroRegimen";"altas_otroRegim";"estancias_otroRegim";"sesionHdia_otroRegim";"consulta_otroRegim";"cma_otroRegim";"urge_otroRegim";"hospDom_otroRegim";"total_altas";"total_estancias";"total_sesionHdia";"total_consulta";"total_cma";"total_urgencias";"total_hospDom"
2012;989,00;0;0;0;0;0;9;0;3;18;0;3;0;45;0;2812;14966;2513;80732;2175;21514;0;7;21;0;3;1;77;0;0;0;0;0;0;0;0;6;12;0;32;5;243;0;2;3;0;5;0;42;0;13;54;0;58;4;298;0;"Otros";0;0;0;0;0;0;0;2843;15074;2513;80833;2185;22228;0
2012;990,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3498;21805;1661;66280;879;27278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;918;0;2093;30;574;0;0;0;0;0;0;0;0;189;230;0;1396;31;862;0;"Otros";0;0;0;0;0;0;0;3762;22953;1661;69769;940;28714;0
2012;680,00;117;733;31;126;3;1200;8;43;269;0;2;1;395;0;31342;196381;49480;469846;3056;135435;4098;116;727;79;314;3;103;1;20;125;13;95;1;25;0;12;75;0;14;0;526;0;155;971;1;333;0;934;12;111;695;0;16;0;2774;0;"Otros";0;0;0;0;0;0;0;31916;199976;49604;470746;3064;141392;4119
2012;411,00;241;761;0;5377;309;341;0;4841;20304;1357;26346;1162;32236;0;1452;3025;0;8135;901;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;377;0;719;49;246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;6627;24467;1357;40577;2421;32849;0
2012;241,00;378;635;24;0;190;368;0;3113;8340;872;0;1949;28587;0;1372;1681;0;0;0;111;0;1442;4322;0;0;0;0;0;0;0;0;0;0;0;0;638;858;0;0;265;1458;0;0;0;0;0;0;0;0;4;4;0;0;0;250;0;"Otros";0;0;0;0;0;0;0;6947;15840;896;0;2404;30774;0
2012;558,00;12;85;0;249;0;371;0;27;65;0;561;0;610;0;10566;59651;54131;219291;2360;42514;1353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;96;0;311;0;264;0;0;0;0;0;0;0;0;33;177;0;685;0;711;0;"Otros";0;0;0;0;0;0;0;10653;60074;54131;221097;2360;44470;1353
2012;167,00;283;413;0;0;5;15;0;124;181;0;0;34;1088;0;352;514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;22;0;0;0;836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;774;1130;0;0;39;1939;0
2012;248,00;415;2622;67;10725;182;1519;0;2531;15990;231;55277;357;7719;0;581;3670;2899;9900;63;479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;261;0;413;7;611;0;582;3670;49;6089;87;0;0;0;0;0;99;4;0;0;"Otros";0;0;0;0;0;0;0;4150;26213;3246;82503;700;10328;0
2012;224,00;486;824;0;0;377;937;0;1319;5047;0;0;884;16831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;0;0;12;245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;1824;5890;0;0;1273;18013;0
2012;591,00;30;190;0;28;0;276;0;5;32;0;19;0;170;0;16163;102001;35498;311268;3555;77818;474;20;126;0;36;0;76;0;0;0;0;0;0;0;0;10;63;0;20;0;452;0;166;1049;0;763;2;451;0;49;310;0;11;0;1568;0;"Otros";0;0;0;0;0;0;0;16443;103771;35498;312145;3557;80811;474
2012;586,00;8;13;0;13;0;156;0;0;0;0;0;0;0;0;18046;95649;32725;305099;5943;75587;2070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;98;0;64;0;702;0;0;0;0;0;0;0;0;9;59;0;36;0;1576;0;"Otros";0;0;0;0;0;0;0;18067;95819;32725;305212;5943;78021;2070
2012;453,00;1;4;0;25;0;1;0;0;0;0;9;0;0;0;960;34141;1641;55929;0;1160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;4;359;0;18;0;1;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;965;34504;1641;55981;0;1178;0
2012;145,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;13957;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;47;13957;0;39;0;0;0
2012;511,00;11;44;0;0;0;537;0;9;18;0;3;0;506;0;12488;64748;12338;249184;2816;58901;2188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;69;0;0;0;424;0;0;0;0;0;0;0;0;65;451;0;0;0;1065;0;"Otros";0;0;0;0;0;0;0;12585;65330;12338;249187;2816;61433;2188
2012;530,00;4;26;0;1;1;169;0;6;22;0;0;3;177;0;14650;76803;29598;254853;2945;66314;960;1;3;0;1;1;56;0;0;0;0;0;0;0;0;13;40;0;1;7;343;0;0;0;0;0;0;0;0;21;109;0;13;6;2241;0;"Otros";0;0;0;0;0;0;0;14695;77003;29598;254869;2963;69300;960
2012;6,00;1412;3384;0;37160;1630;3297;0;3993;8740;0;95557;4001;8481;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;5405;12124;0;132717;5881;11778;0
2012;161,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;225;131400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;225;131400;0;0;0;0;0
2012;623,00;67;391;0;1296;0;447;0;0;0;0;476;0;391;0;16772;92373;10009;291965;4306;79526;915;24;150;0;306;0;108;0;0;0;0;0;0;0;0;4;11;0;235;0;308;0;160;943;0;5410;0;773;0;43;357;0;306;0;1378;0;"Otros";0;0;0;0;0;0;0;17070;94225;10009;299994;4306;82931;915
2012;489,00;101;315;0;6555;0;368;0;819;2668;0;49688;0;3808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;36;0;10321;0;1010;0;0;0;0;0;0;0;0;0;0;0;120;0;64;0;"Otros";0;0;0;0;0;0;0;942;3019;0;66684;0;5250;0
2012;875,00;557;2249;433;12095;332;2851;0;3767;13624;114;95462;888;25793;0;829;1450;24;5601;89;110;0;15;25;0;537;11;884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;5168;17348;571;113695;1320;29638;0
2012;940,00;96;2108;0;576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;96;2108;0;576;0;0;0
2012;946,00;853;2595;0;11971;164;2166;0;5862;17999;0;99391;1198;21450;0;346;708;0;883;3;375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;296;0;6267;26;906;0;2139;9829;0;4162;167;3263;0;34;154;0;2117;3;362;0;"Otros";0;0;0;0;0;0;0;9330;31581;0;124791;1561;28522;0
2012;1023,00;87;360;22;48;3;1088;3;305;1035;0;192;6;1972;0;15882;69354;48798;227225;7332;62437;798;56;209;214;394;2;433;0;0;0;0;0;0;0;0;21;51;0;0;2;196;0;0;0;0;0;0;0;0;79;230;0;20;2;1748;0;"Otros";0;0;0;0;0;0;0;16430;71239;49034;227879;7347;67874;801
2012;1054,00;149;790;6;194;2;1088;2;241;1446;3;132;5;1894;2;10672;55618;9629;181628;3989;39925;1224;0;0;0;8;0;75;0;1131;5880;162;2330;105;9136;84;8;40;1;8;0;100;0;0;0;0;12;0;0;0;46;322;0;28;0;322;0;"Otros";0;0;0;0;0;0;0;12247;64096;9801;184340;4101;52540;1312
2012;1057,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;309;22988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;309;22988;0;0;0;0;0
2012;1031,00;25;4845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;25;4845;0;0;0;0;0
2012;1032,00;3;20;8;33;1;175;0;36;104;0;0;3;261;0;14207;63550;31504;213007;8941;72132;771;12;37;28;44;1;114;0;0;0;0;0;0;0;0;10;27;0;1;0;298;0;78;262;0;7;1;226;1;77;334;0;6;1;2519;0;"Otros";0;0;0;0;0;0;0;14423;64334;31540;213098;8948;75725;772
2012;1064,00;775;1436;0;3789;0;784;0;3604;9416;0;25873;0;20174;0;454;1577;0;884;0;373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;181;553;0;314;0;736;0;57;273;0;0;0;0;0;26;65;0;2468;0;1123;0;"Otros";0;0;0;0;0;0;0;5097;13320;0;33328;0;23190;0
2012;226,00;270;837;0;3749;199;1711;0;3655;11330;0;50740;2696;23163;0;715;2217;0;9928;528;4532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;295;915;0;4096;218;1870;0;178;553;0;2477;132;1131;0;72;221;0;989;52;452;0;"Otros";0;0;0;0;0;0;0;5185;16073;0;71979;3825;32859;0
2012;687,00;9;72;0;3;0;113;0;4;34;0;2;0;48;0;7395;43062;7206;134988;3082;52705;0;0;0;0;0;0;0;0;4;18;0;0;0;101;0;9;35;0;28;0;378;0;71;504;0;22;0;608;0;41;226;0;53;0;808;0;"Otros";0;0;0;0;0;0;0;7533;43951;7206;135096;3082;54761;0
2012;745,00;0;0;0;0;0;0;0;171;1051;0;0;0;10413;0;25755;192706;18712;437335;7938;129860;184;11;54;0;0;0;0;0;0;0;0;0;0;0;0;22;110;0;0;0;689;0;7;33;0;0;0;370;0;174;1267;0;0;0;4497;0;"Otros";0;0;0;0;0;0;0;26140;195221;18712;437335;7938;145829;184
2012;109,00;344;659;0;4708;0;385;0;4001;13664;0;54762;0;43146;0;240;528;0;3285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244;444;0;3340;0;663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;4829;15295;0;66095;0;44194;0
2012;808,00;61;330;0;0;0;695;0;0;0;0;0;0;92;0;13531;88303;5266;253346;4988;105553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;182;0;0;0;1191;0;81;721;0;0;0;423;0;93;1131;0;0;0;3910;0;"Otros";0;0;0;0;0;0;0;13806;90667;5266;253346;4988;111864;0
2012;971,00;0;0;0;0;0;254;0;0;0;0;0;0;58;0;653;1137;233;49889;1479;50562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;572;0;8;11;0;0;0;368;0;0;0;0;0;0;2131;0;"Otros";0;0;0;0;0;0;0;662;1149;233;49889;1479;53945;0
2012;128,00;22;35;0;0;8;35;0;1206;3560;0;0;215;9338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;12;0;0;7;688;0;0;0;0;0;0;0;0;7;12;0;0;1;27;0;"Otros";0;0;0;0;0;0;0;1239;3619;0;0;231;10088;0
2012;919,00;6;52;0;36;1;124;0;52;897;6;273;4;373;0;13999;107955;8577;234102;2403;37084;151;0;0;0;0;0;0;0;9;56;0;130;2;11;0;9;38;0;27;2;197;0;0;0;0;0;0;0;0;50;577;0;0;9;669;0;"Otros";0;0;0;0;0;0;0;14125;109575;8583;234568;2421;38458;151
2012;725,00;247;1485;0;0;0;0;0;152;1178;0;0;0;0;0;31971;220249;11292;488610;12720;139221;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;76;443;0;0;0;0;0;0;0;0;0;0;0;0;161;1227;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;32609;224585;11292;488610;12720;139221;0
2012;3,00;14;6012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167;27548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;181;33560;0;0;0;0;0
2012;386,00;44;12691;0;0;0;0;0;12;13;0;3753;29;28;0;43;6295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;99;18999;0;3753;29;28;0
2012;306,00;124;81561;0;0;0;0;0;0;0;0;0;0;0;0;72;12370;0;0;0;0;0;0;732;0;0;0;0;0;27;6384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";27;6436;0;0;0;0;0;250;107483;0;0;0;0;0
2012;15,00;94;94;0;1457;36;52;0;388;388;0;5814;349;7787;0;520;1409;0;2315;292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;135;0;236;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;"Otros";0;0;0;0;0;0;0;1007;1896;0;9733;677;8075;0
2012;264,00;139;267;0;2256;17;103;0;1546;5406;0;30057;38;25090;0;553;1268;0;2753;3;23;0;3070;12708;0;10175;27;4167;0;0;0;0;0;0;0;0;33;47;0;174;1;567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";33;47;0;47;3;2;0;5374;19743;0;45462;89;29952;0
2012;867,00;8;12;0;2286;92;350;0;45;340;0;3191;448;904;0;152;593;0;959;106;28;0;19;33;0;13523;88;4777;0;0;0;0;0;0;0;0;0;0;0;1519;0;578;0;0;0;0;0;0;0;0;0;0;0;51;0;1;0;"Otros";0;0;0;0;0;0;0;224;978;0;21529;734;6638;0
2012;910,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10150;51237;4608;162108;1209;40871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;10150;51237;4608;162108;1209;40871;0
2012;1053,00;3;21;0;0;0;57;0;71;288;0;4;0;379;0;12590;78258;6532;195006;1694;61241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;114;0;17;0;783;0;4;20;0;0;0;55;0;48;372;0;2;0;1029;0;"Otros";1;4;0;0;0;22;0;12739;79077;6532;195029;1694;63566;0
2012;1055,00;0;0;0;0;0;0;0;102;644;66;1341;16;443;0;15785;98830;10064;205567;2520;68010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219;1369;139;2847;35;942;0;5;38;4;77;2;25;0;292;1833;186;3812;46;1261;0;"Otros";39;233;24;486;6;161;0;16442;102947;10483;214130;2625;70842;0
2012;529,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1294;27523;0;3565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;1294;27523;0;3565;0;0;0
2012;345,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219;55048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;219;55048;0;0;0;0;0
2012;515,00;38;38;0;92;0;17;0;240;301;0;2107;0;1094;0;0;0;0;244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;864;2330;0;25111;0;7358;0;0;0;0;0;0;0;0;131;602;0;4051;0;936;0;"Otros";0;0;0;0;0;0;0;1273;3271;0;31605;0;9405;0
2012;174,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;767;9424;1912;18577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;767;9424;1912;18577;0;0;0
2012;523,00;4;270;205;154;0;0;0;10;762;0;1089;1;0;0;1593;43626;4906;48120;1744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;812;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;1608;45470;5111;49380;1745;0;0
2012;697,00;438;754;58;954;174;634;0;14165;41390;1987;91280;631;73342;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;160;0;313;4;594;0;0;0;0;0;0;0;0;143;432;0;3025;2;1624;0;"Otros";0;0;0;0;0;0;0;14792;42736;2045;95597;811;76194;0
2012;239,00;742;1591;36;13551;23;2240;0;9150;28681;672;136305;997;35477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;215;3;558;41;801;0;0;0;0;0;0;0;0;164;720;0;5499;17;2399;0;"Otros";0;0;0;0;0;0;0;10160;31207;711;155913;1078;40917;0
2012;287,00;898;1595;0;9572;77;539;0;8437;34147;0;47444;997;48312;0;48;323;0;14397;0;42;0;2390;3512;0;1373;30;2101;0;0;0;0;0;0;0;0;897;1989;0;2405;29;763;0;0;0;0;0;0;0;0;1356;7225;0;1248;5;1327;0;"Otros";0;0;0;0;0;0;0;14026;48791;0;76439;1138;53084;0
2012;377,00;0;0;0;0;0;0;0;1;35;0;0;0;0;0;946;26943;0;3006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;947;26978;0;3006;0;0;0
2012;692,00;427;2443;0;59;0;5511;0;0;0;0;0;0;0;0;8822;49243;5886;145958;1906;40190;350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;81;0;37;0;766;0;153;886;0;85;0;2233;0;63;294;0;85;0;1390;0;"Otros";0;0;0;0;0;0;0;9489;52947;5886;146224;1906;50090;350
2012;335,00;53;47764;0;0;0;0;0;0;0;0;0;0;0;0;36;3806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;89;51570;0;0;0;0;0
2012;435,00;626;2372;0;3475;0;2060;0;1146;4964;0;50506;23;10220;0;183;188;0;0;0;7;0;153;1238;0;7917;0;1090;0;0;0;0;0;0;0;0;82;399;0;2599;0;878;0;0;0;0;0;0;0;0;164;620;0;3586;0;967;0;"Otros";6;13;0;116;0;99;0;2360;9794;0;68199;23;15321;0
2012;423,00;133;202;0;2933;26;144;0;2069;5270;0;27168;347;9609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;0;0;25;59;0;212;0;416;0;0;0;0;0;10;0;0;28;99;0;223;0;105;0;"Otros";0;0;0;0;0;0;0;2255;5630;0;30536;509;10274;0
2012;351,00;202;480;0;3924;9;2289;0;1722;6014;0;39597;347;11128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;73;0;889;1;1113;0;1837;5714;0;632;4;3380;0;99;196;0;1571;4;475;0;"Otros";0;0;0;0;0;0;0;3882;12477;0;46613;365;18385;0
2012;830,00;120;501;0;38;0;338;0;18;49;0;249;18;1199;0;11245;63498;10777;148309;3686;60208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;22;0;7;0;443;0;0;0;0;0;0;0;0;52;227;0;80;2;1251;0;"Otros";0;0;0;0;0;0;0;11443;64297;10777;148683;3706;63439;0
2012;892,00;128;818;0;321;0;1056;0;55;351;0;101;0;67;0;15525;99239;17284;271658;6542;90442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;160;0;227;0;216;0;996;6367;0;200;0;1745;0;119;761;0;41;0;747;0;"Otros";0;0;0;0;0;0;0;16848;107696;17284;272548;6542;94273;0
2012;921,00;805;1015;0;22467;465;210;0;9922;38969;0;191845;2135;77405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;62;0;0;0;0;0;1713;3182;0;0;130;403;0;2760;5300;0;0;0;1687;0;1985;2356;0;2296;198;1875;0;"Otros";0;0;0;0;0;0;0;17188;50884;0;216608;2928;81580;0
2012;991,00;0;0;0;46;0;504;0;2;6;0;2;0;29;0;434;1168;3;12240;0;11704;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;21;0;0;0;2364;0;3;7;0;0;0;64;0;"Otros";0;0;0;0;0;0;0;454;1202;3;12288;0;14665;0
2012;992,00;133;995;0;0;2;1454;0;4;10;0;0;0;107;0;7191;44914;7247;129428;1445;47449;0;0;0;0;0;0;0;0;1;20;0;0;0;26;0;8;47;0;0;0;284;0;84;405;0;0;0;908;0;30;320;0;0;0;755;0;"Otros";0;0;0;0;0;121;0;7451;46711;7247;129428;1447;51104;0
2012;993,00;31;76;0;165;0;178;0;46;163;14;181;3;112;0;6452;30842;6788;139987;2900;20721;0;2;9;0;8;0;0;0;0;0;0;0;0;0;0;23;54;0;213;3;297;0;159;680;3;765;8;790;0;17;55;0;630;0;203;0;"Otros";0;0;0;0;0;0;0;6730;31879;6805;141949;2914;22301;0
