"año";"NCODI";"Camas instaladas";"incubadoras_instalada";"paritorios_instalada";"quirofanos_instalada";"salasHemo_instalada";"camas_funcionamiento";"incubadoras_funcionamiento";"paritorios_funcionamiento";"quirofanos_funcionamiento";"salasHemo_funcionamiento";"salas_rx_Hospital";"salas_rx_CEP";"puesto_HDia_medico";"puesto_HDia_psiquiatrico";"puesto_HDia_geriatrico";"integradasPuestos_HDia_CMA";"propiasPuestos_HDia_CMA";"propiasQuirofanos_HDia_CMA"
2012;516,00;"Menos de 200 camas";4;1;8;1;113;4;1;8;1;2;0;7;0;0;0;0;0
2012;184,00;"Menos de 200 camas";2;1;4;0;42;2;1;4;0;1;0;0;0;0;0;0;0
2012;652,00;"200 - 500 camas";0;0;5;0;116;0;0;5;0;3;0;0;0;0;0;0;0
2012;637,00;"Menos de 200 camas";2;2;5;0;118;2;2;2;0;4;0;12;0;0;0;0;0
2012;88,00;"Menos de 200 camas";0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0
2012;907,00;"Menos de 200 camas";0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0
2012;970,00;"Menos de 200 camas";0;0;0;0;43;0;0;0;0;0;0;0;50;0;0;0;0
2012;1019,00;"Menos de 200 camas";0;0;2;0;17;0;0;2;0;2;0;0;0;0;0;0;0
2012;1016,00;"Menos de 200 camas";2;2;5;1;68;2;2;5;1;1;0;0;0;0;0;0;0
2012;1047,00;"200 - 500 camas";10;3;7;0;182;10;3;5;0;3;0;10;1;1;0;10;0
2012;635,00;"Menos de 200 camas";12;2;4;0;165;12;2;4;0;5;0;4;2;0;0;0;0
2012;422,00;"Menos de 200 camas";0;0;4;1;50;0;0;3;1;1;0;1;0;0;0;0;1
2012;763,00;"Más de 1.000 camas";46;13;33;2;1011;46;13;32;2;22;2;48;0;0;60;3;3
2012;741,00;"501 - 1000 camas";8;5;20;2;486;8;5;20;2;20;9;49;9;0;66;0;0
2012;553,00;"200 - 500 camas";14;6;11;1;350;14;6;11;1;6;1;22;0;0;0;6;0
2012;357,00;"Menos de 200 camas";0;0;6;0;160;0;0;6;0;2;0;0;0;0;0;12;1
2012;899,00;"Menos de 200 camas";0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0
2012;900,00;"Menos de 200 camas";0;0;2;0;8;0;0;2;0;1;0;0;0;0;2;0;0
2012;932,00;"Menos de 200 camas";0;0;2;0;15;0;0;2;0;0;0;0;0;0;0;0;0
2012;950,00;"Menos de 200 camas";0;0;1;0;6;0;0;1;0;1;0;0;0;0;0;0;0
2012;966,00;"Menos de 200 camas";2;4;1;1;72;2;4;1;1;2;0;0;0;0;0;0;0
2012;967,00;"Menos de 200 camas";0;0;0;0;10;0;0;0;0;0;0;20;0;0;0;0;0
2012;982,00;"Menos de 200 camas";3;1;5;1;81;1;1;4;1;4;0;11;0;0;4;0;2
2012;1014,00;"Menos de 200 camas";0;0;3;0;19;0;0;3;0;3;0;1;0;0;0;0;0
2012;1048,00;"Menos de 200 camas";0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
2012;1080,00;"Menos de 200 camas";8;2;7;1;105;8;2;6;1;2;0;7;0;0;0;6;1
2012;1074,00;"Menos de 200 camas";0;0;2;0;12;0;0;2;0;1;0;1;0;0;0;3;2
2012;722,00;"501 - 1000 camas";72;3;27;3;863;70;3;27;3;13;2;69;0;0;12;13;2
2012;660,00;"200 - 500 camas";0;0;12;0;320;0;0;9;0;3;0;10;0;0;21;0;0
2012;75,00;"Menos de 200 camas";0;0;0;0;100;0;0;0;0;0;0;0;40;0;0;0;0
2012;249,00;"Menos de 200 camas";3;2;7;1;124;2;2;7;1;3;0;0;0;0;7;0;0
2012;275,00;"Menos de 200 camas";0;0;5;0;94;0;0;5;0;1;0;0;0;0;6;0;0
2012;227,00;"Menos de 200 camas";6;2;6;1;98;6;2;6;1;2;0;0;0;0;0;0;0
2012;150,00;"Menos de 200 camas";0;0;4;0;82;0;0;4;0;2;0;0;0;0;4;0;0
2012;47,00;"Menos de 200 camas";0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0
2012;172,00;"Menos de 200 camas";0;0;5;0;148;0;0;5;0;1;0;6;0;0;6;0;1
2012;581,00;"Menos de 200 camas";3;2;4;0;103;3;2;4;0;3;0;1;0;0;1;0;0
2012;120,00;"Menos de 200 camas";0;0;1;0;39;0;0;1;0;1;0;0;0;0;0;1;1
2012;445,00;"Menos de 200 camas";0;0;2;0;140;0;0;2;0;0;0;0;0;0;0;0;0
2012;471,00;"200 - 500 camas";0;0;5;0;202;0;0;5;0;2;0;0;0;0;0;0;0
2012;53,00;"Menos de 200 camas";0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0
2012;199,00;"Menos de 200 camas";0;0;3;0;175;0;0;3;0;1;0;0;0;0;4;0;0
2012;575,00;"Menos de 200 camas";6;5;10;0;164;6;5;10;0;4;0;9;0;0;9;0;0
2012;528,00;"Menos de 200 camas";6;2;4;0;98;6;2;3;0;3;1;2;0;0;0;5;0
2012;631,00;"200 - 500 camas";10;2;6;0;283;10;2;6;0;12;3;12;0;0;0;6;0
2012;699,00;"200 - 500 camas";0;0;10;0;363;0;0;9;0;9;2;30;0;0;37;0;0
2012;823,00;"Menos de 200 camas";0;0;3;0;30;0;0;3;0;2;0;0;0;0;3;0;0
2012;849,00;"Menos de 200 camas";0;0;5;0;105;0;0;5;0;2;0;0;0;0;6;0;0
2012;869,00;"Menos de 200 camas";0;0;4;0;90;0;0;4;0;3;0;0;0;0;0;0;0
2012;955,00;"Menos de 200 camas";0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0
2012;983,00;"200 - 500 camas";0;0;0;0;222;0;0;0;0;0;0;0;0;0;0;0;0
2012;1002,00;"Menos de 200 camas";0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0
2012;1015,00;"501 - 1000 camas";18;8;25;2;586;18;8;25;2;22;0;69;0;0;43;0;0
2012;51,00;"Menos de 200 camas";0;0;0;0;16;0;0;0;0;0;0;0;34;0;0;0;0
2012;441,00;"Menos de 200 camas";0;0;7;0;193;0;0;7;0;3;0;0;0;0;0;0;0
2012;327,00;"Menos de 200 camas";0;0;0;0;195;0;0;0;0;0;0;0;0;38;0;0;0
2012;690,00;"200 - 500 camas";4;2;15;2;232;4;2;15;2;3;0;24;0;0;2;0;0
2012;262,00;"Menos de 200 camas";2;2;7;0;90;2;2;7;0;2;0;3;0;0;0;7;0
2012;403,00;"Menos de 200 camas";0;0;3;0;13;0;0;3;0;1;0;0;0;0;0;0;0
2012;312,00;"Menos de 200 camas";0;0;0;0;155;0;0;0;0;0;0;0;15;0;0;0;0
2012;589,00;"Menos de 200 camas";2;1;4;0;93;2;1;4;0;6;0;6;0;0;6;0;0
2012;665,00;"Menos de 200 camas";3;2;4;0;176;3;2;4;0;4;0;3;0;0;0;0;0
2012;334,00;"Menos de 200 camas";0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0
2012;1075,00;"Más de 1.000 camas";29;4;29;1;1024;29;4;29;1;8;6;62;122;0;0;30;0
2012;751,00;"501 - 1000 camas";11;3;19;1;841;11;3;18;1;11;3;79;20;0;0;26;4
2012;186,00;"Menos de 200 camas";1;0;3;1;49;1;0;3;1;3;0;0;0;0;0;0;0
2012;646,00;"Menos de 200 camas";2;1;2;0;101;2;1;2;0;3;0;10;0;0;2;1;2
2012;536,00;"Menos de 200 camas";1;1;3;0;79;1;1;3;0;5;0;0;0;0;3;1;1
2012;242,00;"Menos de 200 camas";2;1;2;0;49;1;1;2;0;2;0;0;0;0;0;0;0
2012;490,00;"200 - 500 camas";0;0;5;0;172;0;0;4;0;2;0;0;0;15;0;16;0
2012;500,00;"200 - 500 camas";3;2;5;1;126;3;2;5;1;4;0;9;0;0;0;0;0
2012;206,00;"Menos de 200 camas";0;0;3;0;48;0;0;3;0;1;0;0;0;0;0;0;0
2012;58,00;"Menos de 200 camas";0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0
2012;572,00;"200 - 500 camas";12;4;11;0;351;12;4;9;0;10;0;17;50;0;12;0;0
2012;180,00;"Menos de 200 camas";0;0;2;0;80;0;0;2;0;1;0;0;0;0;0;0;0
2012;217,00;"Menos de 200 camas";0;0;3;0;43;0;0;3;0;1;0;0;0;0;0;0;0
2012;863,00;"Menos de 200 camas";2;1;3;0;26;1;1;2;0;1;0;0;0;0;0;0;0
2012;889,00;"501 - 1000 camas";0;0;22;3;708;0;0;13;3;14;7;64;0;0;0;23;4
2012;984,00;"Menos de 200 camas";0;0;5;0;127;0;0;5;0;3;0;0;0;0;0;0;0
2012;34,00;"Menos de 200 camas";0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0
2012;791,00;"Menos de 200 camas";2;1;5;0;120;0;1;5;0;3;0;0;0;0;0;0;0
2012;181,00;"Menos de 200 camas";0;0;0;0;77;0;0;0;0;1;0;0;0;0;0;0;0
2012;430,00;"Menos de 200 camas";0;0;1;0;14;0;0;1;0;1;0;0;0;0;0;0;0
2012;715,00;"501 - 1000 camas";0;2;12;1;404;0;2;12;1;10;0;13;0;0;0;0;0
2012;521,00;"Menos de 200 camas";0;0;3;0;72;0;0;3;0;4;0;0;0;0;0;0;0
2012;524,00;"Menos de 200 camas";2;1;9;1;192;2;1;9;1;2;0;5;0;0;0;6;2
2012;432,00;"Menos de 200 camas";0;0;2;0;18;0;0;2;0;1;0;0;0;0;0;0;0
2012;19,00;"Menos de 200 camas";3;1;2;0;24;3;1;2;0;0;0;0;0;0;0;0;0
2012;25,00;"Menos de 200 camas";0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0
2012;26,00;"Menos de 200 camas";0;0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0
2012;890,00;"501 - 1000 camas";18;2;17;1;595;18;2;17;1;21;4;48;20;0;0;15;0
2012;904,00;"Menos de 200 camas";0;1;3;0;90;0;1;3;0;3;0;2;0;0;0;0;0
2012;957,00;"Más de 1.000 camas";21;3;33;4;1207;21;3;32;4;22;4;83;20;0;33;20;2
2012;939,00;"501 - 1000 camas";18;3;26;2;938;18;3;26;2;19;1;20;27;0;0;37;5
2012;236,00;"Menos de 200 camas";1;1;5;0;99;1;1;5;0;0;0;15;0;0;15;0;0
2012;735,00;"501 - 1000 camas";38;3;22;1;770;38;3;22;1;8;6;62;45;0;0;10;2
2012;146,00;"200 - 500 camas";0;0;0;0;267;0;0;0;0;1;0;0;0;0;0;0;0
2012;363,00;"Menos de 200 camas";0;0;6;1;179;0;0;6;1;1;0;0;0;0;0;0;0
2012;187,00;"Menos de 200 camas";0;0;4;0;187;0;0;4;0;2;0;0;0;0;0;0;0
2012;265,00;"Menos de 200 camas";0;0;2;0;72;0;0;2;0;5;0;0;0;0;0;0;0
2012;295,00;"Menos de 200 camas";0;0;5;0;13;0;0;4;0;2;0;0;0;0;0;0;0
2012;496,00;"200 - 500 camas";4;2;5;1;162;2;2;3;1;3;0;0;0;0;0;0;0
2012;77,00;"Menos de 200 camas";0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0
2012;391,00;"Menos de 200 camas";0;0;2;0;32;0;0;2;0;1;0;0;0;0;0;0;0
2012;240,00;"Menos de 200 camas";2;1;4;0;161;2;1;4;0;2;0;0;0;0;0;1;1
2012;448,00;"Menos de 200 camas";0;1;2;0;38;0;1;2;0;1;0;0;0;0;0;0;0
2012;151,00;"Menos de 200 camas";0;0;0;0;144;0;0;0;0;1;0;0;0;0;0;0;0
2012;425,00;"Menos de 200 camas";3;1;2;0;25;0;1;2;0;1;0;0;0;0;0;0;0
2012;300,00;"Menos de 200 camas";0;0;2;0;49;0;0;2;0;2;0;0;0;0;0;0;0
2012;339,00;"Menos de 200 camas";1;1;5;1;55;0;1;5;1;3;0;0;0;0;0;0;0
2012;826,00;"Menos de 200 camas";0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0
2012;874,00;"Menos de 200 camas";3;2;5;0;198;3;2;5;0;6;1;2;0;0;0;0;0
2012;905,00;"501 - 1000 camas";18;4;20;2;735;18;4;18;2;7;3;37;0;0;0;24;6
2012;736,00;"501 - 1000 camas";22;3;32;2;840;22;3;24;2;16;0;39;40;0;58;0;0
2012;459,00;"Menos de 200 camas";0;0;2;0;30;0;0;2;0;1;0;0;0;0;0;0;0
2012;320,00;"Menos de 200 camas";0;0;3;0;120;0;0;3;0;1;0;0;0;1;0;8;3
2012;45,00;"200 - 500 camas";0;0;0;0;390;0;0;0;0;0;0;0;140;57;0;0;0
2012;292,00;"Menos de 200 camas";0;0;0;0;72;0;0;0;0;0;0;0;30;0;0;0;0
2012;618,00;"Menos de 200 camas";2;1;4;0;111;2;1;4;0;6;1;12;0;0;20;0;0
2012;463,00;"200 - 500 camas";0;2;10;0;232;0;0;7;0;6;3;39;15;0;22;0;0
2012;891,00;"Menos de 200 camas";0;3;7;0;93;0;3;7;0;3;0;0;0;0;0;0;0
2012;958,00;"200 - 500 camas";10;2;9;0;333;10;2;9;0;10;0;22;0;10;6;0;0
2012;244,00;"Menos de 200 camas";1;1;2;0;50;1;1;2;0;0;0;0;0;0;0;0;0
2012;28,00;"Menos de 200 camas";0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0
2012;444,00;"Menos de 200 camas";0;0;5;0;41;0;0;5;0;3;0;2;0;0;4;0;0
2012;479,00;"Menos de 200 camas";0;0;2;0;51;0;0;2;0;1;0;0;0;0;0;36;2
2012;285,00;"Menos de 200 camas";2;2;4;1;91;2;2;4;1;2;0;7;0;0;0;0;0
2012;253,00;"Menos de 200 camas";10;5;10;1;121;10;5;10;1;3;0;0;0;0;2;10;3
2012;481,00;"Menos de 200 camas";3;2;4;1;53;3;2;4;1;3;0;0;0;0;0;0;4
2012;540,00;"Menos de 200 camas";5;3;8;1;128;5;3;8;1;5;0;0;0;0;0;0;0
2012;332,00;"Menos de 200 camas";0;0;2;0;10;0;0;2;0;0;0;0;0;0;0;0;0
2012;41,00;"Menos de 200 camas";0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0
2012;510,00;"Menos de 200 camas";0;0;5;0;42;0;0;5;0;4;0;1;0;0;1;1;1
2012;305,00;"Menos de 200 camas";0;0;2;0;12;0;0;0;0;1;0;2;0;0;0;0;0
2012;708,00;"Menos de 200 camas";8;2;7;0;179;8;2;7;0;6;0;14;0;0;20;0;0
2012;755,00;"Más de 1.000 camas";58;4;51;3;1165;53;4;51;3;22;6;145;30;0;0;201;10
2012;750,00;"501 - 1000 camas";26;3;25;3;793;19;3;24;3;10;5;56;25;0;0;29;8
2012;696,00;"501 - 1000 camas";24;2;15;1;543;18;2;15;1;9;7;40;0;0;5;22;4
2012;434,00;"Menos de 200 camas";3;1;2;0;23;3;1;2;0;3;0;2;0;0;36;0;0
2012;421,00;"Menos de 200 camas";0;0;4;0;102;0;0;3;0;3;0;0;0;0;0;0;0
2012;827,00;"Menos de 200 camas";0;0;0;0;182;0;0;0;0;0;0;0;0;0;0;0;0
2012;933,00;"200 - 500 camas";0;0;8;0;173;0;0;7;0;8;0;2;0;0;38;0;2
2012;1030,00;"Menos de 200 camas";7;5;18;1;96;7;2;10;1;1;0;5;0;0;0;0;0
2012;1003,00;"Menos de 200 camas";0;0;2;0;16;0;0;2;0;1;0;4;0;0;0;6;2
2012;1050,00;"Menos de 200 camas";0;0;1;0;8;0;0;1;0;3;0;6;0;0;0;2;1
2012;1043,00;"Menos de 200 camas";8;5;8;0;104;8;5;8;0;1;0;0;0;0;0;6;0
2012;934,00;"200 - 500 camas";6;4;8;0;334;5;4;5;0;7;0;15;0;0;0;16;0
2012;629,00;"200 - 500 camas";15;2;12;1;304;15;2;10;1;6;0;15;7;0;7;15;3
2012;21,00;"Menos de 200 camas";0;0;0;0;156;0;0;0;0;0;0;0;0;45;0;0;0
2012;615,00;"Menos de 200 camas";2;6;6;0;184;2;6;6;0;0;0;0;0;0;0;0;0
2012;626,00;"Menos de 200 camas";1;1;5;0;52;1;1;5;0;3;0;0;0;0;0;0;0
2012;417,00;"Menos de 200 camas";0;0;2;0;24;0;0;2;0;2;0;4;0;0;0;0;0
2012;597,00;"Menos de 200 camas";4;1;3;0;104;4;1;3;0;3;0;0;0;10;0;6;0
2012;539,00;"200 - 500 camas";9;7;10;0;310;9;7;6;0;20;0;68;0;20;22;22;0
2012;343,00;"Menos de 200 camas";1;1;3;0;47;1;1;3;0;4;0;0;0;0;0;0;0
2012;135,00;"200 - 500 camas";0;0;0;0;336;0;0;0;0;0;0;0;0;0;0;0;0
2012;158,00;"501 - 1000 camas";0;0;0;0;662;0;0;0;0;1;0;0;24;20;0;0;0
2012;775,00;"200 - 500 camas";6;6;6;0;166;6;6;6;0;4;0;14;0;0;0;4;0
2012;177,00;"200 - 500 camas";0;0;0;0;250;0;0;0;0;1;0;0;0;40;0;0;0
2012;578,00;"Menos de 200 camas";2;1;3;0;38;2;1;3;0;2;0;0;0;0;0;0;0
2012;416,00;"Menos de 200 camas";0;0;2;0;112;0;0;2;0;5;0;0;0;20;0;0;0
2012;561,00;"Menos de 200 camas";2;1;3;0;150;2;1;3;0;4;0;8;0;34;0;12;1
2012;828,00;"Menos de 200 camas";0;0;0;0;85;0;0;0;0;0;0;0;0;25;0;0;0
2012;860,00;"Menos de 200 camas";3;1;3;0;61;3;1;3;0;3;0;0;0;0;0;0;0
2012;935,00;"Menos de 200 camas";0;0;0;0;70;0;0;0;0;0;0;0;0;20;0;0;0
2012;936,00;"Menos de 200 camas";0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0
2012;986,00;"Menos de 200 camas";0;0;0;0;45;0;0;0;0;0;0;0;40;0;0;0;0
2012;987,00;"Menos de 200 camas";2;2;4;0;98;0;2;4;0;5;0;0;0;0;0;0;0
2012;1021,00;"Menos de 200 camas";0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0
2012;1085,00;"Menos de 200 camas";0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0
2012;658,00;"200 - 500 camas";4;2;5;0;207;4;2;5;0;4;0;1;0;0;0;7;0
2012;353,00;"Menos de 200 camas";0;0;0;0;46;0;0;0;0;2;0;0;0;15;0;0;0
2012;323,00;"Menos de 200 camas";0;0;0;0;160;0;0;0;0;0;0;0;20;0;0;0;0
2012;620,00;"Menos de 200 camas";3;2;3;0;123;3;2;3;0;3;0;0;0;0;0;0;0
2012;384,00;"200 - 500 camas";0;0;1;0;178;0;0;1;0;1;0;3;0;0;0;0;0
2012;484,00;"Menos de 200 camas";0;0;3;0;135;0;0;3;0;1;0;3;25;0;0;0;0
2012;554,00;"200 - 500 camas";12;2;9;1;267;11;2;9;1;9;0;16;15;0;0;0;0
2012;209,00;"Menos de 200 camas";0;0;2;0;17;0;0;2;0;2;0;0;0;0;0;0;0
2012;707,00;"501 - 1000 camas";39;3;17;2;733;39;3;17;2;7;6;29;0;12;0;0;0
2012;395,00;"Menos de 200 camas";0;0;1;0;10;0;0;1;0;1;0;0;0;0;0;0;0
2012;969,00;"Menos de 200 camas";0;0;4;0;57;0;0;4;0;2;0;5;0;0;0;0;0
2012;1052,00;"Menos de 200 camas";0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0
2012;739,00;"Más de 1.000 camas";54;8;40;3;980;54;8;40;3;46;4;79;0;0;0;53;0
2012;613,00;"501 - 1000 camas";6;2;18;1;509;6;2;18;1;9;5;19;0;0;0;18;3
2012;593,00;"200 - 500 camas";0;0;10;0;285;0;0;10;0;6;4;17;0;0;19;0;0
2012;704,00;"501 - 1000 camas";22;3;16;1;537;22;3;16;1;9;4;41;0;0;24;0;0
2012;493,00;"Menos de 200 camas";0;0;6;0;33;0;0;6;0;2;0;0;0;0;0;30;0
2012;686,00;"501 - 1000 camas";8;1;26;2;482;8;1;26;2;5;0;46;0;0;12;10;3
2012;257,00;"Menos de 200 camas";12;3;12;1;184;12;3;12;1;2;0;0;0;0;0;0;0
2012;494,00;"Menos de 200 camas";0;0;5;0;36;0;0;4;0;1;0;0;0;0;0;0;0
2012;681,00;"Menos de 200 camas";0;0;8;0;119;0;0;8;0;2;0;33;0;0;0;0;0
2012;286,00;"Menos de 200 camas";10;2;11;1;100;5;2;11;1;3;0;0;0;0;0;0;0
2012;255,00;"Menos de 200 camas";2;1;7;1;73;2;1;7;1;3;0;9;0;0;11;3;0
2012;79,00;"Menos de 200 camas";0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0
2012;81,00;"Menos de 200 camas";0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0
2012;688,00;"200 - 500 camas";6;2;6;0;236;6;2;6;0;6;1;11;0;0;0;6;1
2012;531,00;"200 - 500 camas";7;2;8;0;233;7;2;8;0;6;2;23;0;0;8;0;0
2012;514,00;"Menos de 200 camas";0;1;3;0;44;0;1;3;0;3;0;2;0;0;0;14;0
2012;499,00;"200 - 500 camas";0;0;8;0;111;0;0;7;0;5;0;0;0;0;0;0;0
2012;532,00;"200 - 500 camas";4;2;11;0;242;4;2;11;0;7;1;15;0;0;0;23;1
2012;190,00;"Menos de 200 camas";0;0;0;0;145;0;0;0;0;3;0;0;0;0;0;0;0
2012;598,00;"Menos de 200 camas";4;1;3;0;83;4;1;3;0;5;0;5;0;0;6;0;0
2012;260,00;"200 - 500 camas";15;5;21;1;230;15;5;21;1;4;0;0;0;0;0;0;0
2012;838,00;"Menos de 200 camas";0;0;1;0;11;0;0;1;0;1;0;0;0;0;0;0;0
2012;839,00;"Menos de 200 camas";2;1;4;0;33;0;1;4;0;1;0;16;0;0;0;0;0
2012;851,00;"Menos de 200 camas";0;0;2;0;7;0;0;2;0;0;0;0;0;0;2;0;0
2012;852,00;"200 - 500 camas";4;5;14;1;301;4;5;14;1;10;4;15;1;0;0;30;3
2012;988,00;"Menos de 200 camas";0;0;0;0;125;0;0;0;0;1;0;12;20;0;0;0;0
2012;1056,00;"200 - 500 camas";7;2;10;1;230;7;2;10;1;4;4;24;0;0;5;0;0
2012;1044,00;"Menos de 200 camas";0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0
2012;644,00;"501 - 1000 camas";17;6;19;0;610;17;6;19;0;9;2;26;0;0;23;0;2
2012;752,00;"501 - 1000 camas";8;2;19;2;690;8;2;19;2;16;8;34;30;0;0;0;0
2012;238,00;"Menos de 200 camas";0;0;9;0;80;0;0;9;0;3;0;5;0;0;18;1;9
2012;325,00;"Menos de 200 camas";0;0;0;0;182;0;0;0;0;0;0;0;0;0;0;0;0
2012;622,00;"Menos de 200 camas";3;2;3;0;106;3;2;2;0;2;0;2;0;0;0;0;0
2012;879,00;"Menos de 200 camas";2;1;4;0;92;2;1;4;0;1;0;0;0;0;0;0;0
2012;906,00;"Menos de 200 camas";4;1;4;1;95;4;1;4;1;1;0;6;0;0;0;0;0
2012;370,00;"200 - 500 camas";0;0;0;0;179;0;0;0;0;2;0;0;0;0;0;0;0
2012;418,00;"Menos de 200 camas";0;0;3;0;44;0;0;3;0;2;0;0;0;0;0;0;0
2012;574,00;"Menos de 200 camas";0;0;2;0;23;0;0;2;0;3;0;0;0;0;0;0;0
2012;399,00;"Menos de 200 camas";0;0;5;0;70;0;0;5;0;1;0;2;0;0;2;2;1
2012;195,00;"Menos de 200 camas";0;0;3;0;40;0;0;3;0;1;0;0;0;0;0;0;0
2012;783,00;"501 - 1000 camas";12;3;18;4;680;12;3;18;4;10;20;51;4;0;0;36;2
2012;263,00;"Menos de 200 camas";1;2;4;0;82;1;2;4;0;1;0;11;0;0;1;0;1
2012;194,00;"Menos de 200 camas";0;0;3;0;30;0;0;2;0;1;0;0;0;0;0;0;0
2012;214,00;"Menos de 200 camas";0;0;3;0;30;0;0;3;0;1;0;0;0;0;0;0;0
2012;785,00;"501 - 1000 camas";27;8;35;2;865;27;8;35;2;21;11;101;10;0;21;0;0
2012;780,00;"Menos de 200 camas";0;0;6;0;107;0;0;6;0;2;2;15;0;0;15;0;1
2012;782,00;"200 - 500 camas";0;0;14;1;365;0;0;14;1;3;7;32;10;0;1;30;1
2012;369,00;"Menos de 200 camas";0;0;0;0;149;0;0;0;0;1;0;0;0;0;0;0;0
2012;84,00;"Menos de 200 camas";0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0
2012;713,00;"Menos de 200 camas";0;0;4;1;94;0;0;4;0;4;0;0;0;0;0;11;2
2012;941,00;"Menos de 200 camas";0;0;0;0;24;0;0;0;0;0;0;0;3;0;0;0;0
2012;1091,00;"200 - 500 camas";0;0;0;0;428;0;0;0;0;0;0;0;363;0;0;0;0
2012;1045,00;"Menos de 200 camas";6;2;11;1;110;6;1;11;1;2;0;1;0;0;1;6;1
