"año";"NCODI";"due_cTotal";"matronas_cTotal";"oDueEspeciali_cTotal";"fisioterapeutas_cTotal";"terapeutas_cTotal";"logopedas_cTotal";"oSaniMedio_cTotal";"gMedioSani_cTotal";"gSuperiorSani_cTotal";"tecSani_cTotal";"restSani_cTotal2";"due_cMujeres";"matronas_cMujeres";"oDueEspeciali_cMujeres";"fisioterapeutas_cMujeres";"terapeutas_cMujeres";"logopedas_cMujeres";"oSaniMedio_cMujeres";"gMedioSani_cMujeres";"gSuperiorSani_cMujeres";"tecSani_cMujeres";"restSani_cMujeres2";"due_pTotal";"matronas_pTotal";"oDueEspeciali_pTotal";"fisioterapeutas_pTotal";"terapeutas_pTotal";"logopedas_pTotal";"oSaniMedio_pTotal";"gMedioSani_pTotal";"gSuperiorSani_pTotal";"tecSani_pTotal";"restSani_pTotal2";"due_pMujeres";"matronas_pMujeres";"oDueEspeciali_pMujeres";"fisioterapeutas_pMujeres";"terapeutas_pMujeres";"logopedas_pMujeres";"oSaniMedio_pMujeres";"gMedioSani_pMujeres";"gSuperiorSani_pMujeres";"tecSani_pMujeres";"restSani_pMujeres2";"due_colabTotal";"matronas_colabTotal";"oDueEspeciali_colabTotal";"fisioterapeutas_colabTotal";"terapeutas_colabTotal";"logopedas_colabTotal";"oSaniMedio_colabTotal";"gMedioSani_colabTotal";"gSuperiorSani_colabTotal";"tecSani_colabTotal";"restSani_colabTotal2";"due_colabMujeres";"matronas_colabMujeres";"oDueEspeciali_colabMujeres";"fisioterapeutas_colabMujeres";"terapeutas_colabMujeres";"logopedas_colabMujeres";"oSaniMedio_colabMujeres";"gMedioSani_colabMujeres";"gSuperiorSani_colabMujeres";"tecSani_colabMujeres";"restSani_colabMujeres2";"direccion_cTotal";"trabSocial_cTotal";"perOficio_cTotal";"administrativos_cTotal";"oNoSani_cTotal";"direccion_cMujeres";"trabSocial_cMujeres";"perOficio_cMujeres";"administrativos_cMujeres";"oNoSani_cMujeres";"direccion_pTotal";"trabSocial_pTotal";"perOficio_pTotal";"administrativos_pTotal";"oNoSani_pTotal";"direccion_pMujeres";"trabSocial_pMujeres";"perOficio_pMujeres";"administrativos_pMujeres";"oNoSani_pMujeres";"direccion_colabTotal";"trabSocial_colabTotal";"perOficio_colabTotal";"administrativos_colabTotal";"oNoSani_colabTotal";"direccion_colabMujeres";"trabSocial_colabMujeres";"perOficio_colabMujeres";"administrativos_colabMujeres";"oNoSani_colabMujeres"
2013;1099,00;17;0;0;0;0;0;0;14;0;14;3;15;0;0;0;0;0;0;14;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2;7;5;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;529,00;35;0;0;5;2;1;0;43;0;43;0;31;0;0;4;2;1;0;38;0;38;0;6;0;0;0;0;0;0;8;0;8;0;3;0;0;0;0;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;17;9;11;0;2;2;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;345,00;34;0;20;1;5;0;0;139;0;139;0;27;0;16;1;4;0;0;110;0;110;0;5;0;0;0;0;0;0;7;0;7;0;4;0;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;33;19;69;0;8;19;14;32;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2013;515,00;24;0;0;11;0;0;0;44;0;44;0;22;0;0;6;0;0;0;38;0;38;0;2;0;0;2;0;0;0;7;0;7;0;1;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;2;8;31;9;0;2;3;25;6;0;0;0;5;6;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0
2013;174,00;10;0;0;0;0;0;0;15;1;16;0;8;0;0;0;0;0;0;14;1;15;0;4;0;0;1;0;0;0;2;0;2;0;4;0;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;14;13;7;3;1;12;10;7;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2013;523,00;74;0;0;11;4;3;0;87;1;88;5;65;0;0;9;4;3;0;79;1;80;5;2;0;0;19;0;0;0;0;2;2;0;1;0;0;13;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;8;21;18;5;1;6;20;2;0;1;0;9;0;0;1;0;8;0;0;0;0;0;0;0;0;0;0;0
2013;697,00;101;0;0;7;0;0;0;156;0;156;0;82;0;0;5;0;0;0;98;0;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;1;0;0;0;0;0;8;0;0;0;0;1;0;0;0;0;6;0;66;42;0;1;0;39;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;239,00;63;0;0;12;0;0;0;59;22;81;2;45;0;0;9;0;0;0;57;11;68;0;27;0;0;3;0;0;0;30;3;33;0;19;0;0;3;0;0;0;27;3;30;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;11;0;20;80;98;7;0;6;74;77;0;0;1;8;13;0;0;1;8;5;0;0;0;0;0;0;0;0;0;0
2013;287,00;92;0;0;2;1;0;0;105;0;105;0;61;0;0;1;1;0;0;89;0;89;0;27;0;0;0;0;0;0;23;0;23;0;21;0;0;0;0;0;0;23;0;23;0;1;6;0;0;0;1;0;0;0;0;0;1;6;0;0;0;1;0;0;0;0;0;3;0;59;30;19;0;0;40;26;0;0;0;15;38;4;0;0;11;31;0;0;0;0;0;0;0;0;0;0;0
2013;377,00;66;0;0;6;1;0;0;68;1;69;0;55;0;0;3;1;0;0;61;1;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;9;31;0;4;0;7;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;692,00;288;17;0;9;0;1;0;222;55;277;0;242;16;0;6;0;1;0;212;39;251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;26;82;123;10;1;5;65;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;335,00;17;0;0;2;1;0;0;55;0;55;0;14;0;0;2;1;0;0;49;0;49;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;39;3;7;1;1;30;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2013;435,00;48;3;12;0;0;0;0;27;8;35;0;42;3;8;0;0;0;0;27;5;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;53;1;1;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;423,00;26;2;0;4;0;0;0;11;6;17;0;23;2;0;3;0;0;0;9;5;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;3;62;0;0;0;3;58;0;0;0;10;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
2013;351,00;24;0;0;5;0;0;1;21;3;24;0;19;0;0;5;0;0;1;20;1;21;0;9;0;0;7;0;0;2;9;4;13;0;7;0;0;7;0;0;2;9;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;25;2;1;0;0;25;0;0;0;1;8;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
2013;810,00;13;0;0;3;0;0;0;8;5;13;0;10;0;0;1;0;0;0;7;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;5;45;1;0;0;5;41;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2013;830,00;350;17;5;12;0;0;2;280;58;338;0;294;16;5;9;0;0;1;255;48;303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;107;78;2;0;0;91;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;892,00;567;28;10;26;4;1;5;484;75;559;0;457;27;8;18;3;1;5;424;56;480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;0;171;181;3;4;0;131;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;921,00;81;0;0;3;0;0;0;123;14;137;18;54;0;0;1;0;0;0;108;8;116;0;60;2;0;2;0;0;0;37;8;45;3;45;2;0;1;0;0;0;33;6;39;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;35;0;100;82;0;17;0;83;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;991,00;13;2;0;1;0;0;0;12;5;17;0;7;2;0;0;0;0;0;11;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;12;0;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;992,00;222;15;5;11;2;0;0;151;52;203;0;194;13;5;9;2;0;0;146;41;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;2;0;69;43;9;2;0;53;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;993,00;186;9;2;11;2;1;3;148;53;201;5;169;9;1;10;2;1;2;138;45;183;5;21;1;0;4;1;0;0;4;4;8;0;20;1;0;3;1;0;0;4;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;54;54;67;6;2;29;44;35;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2013;1070,00;1059;16;10;27;2;2;1;723;182;905;0;866;16;9;16;2;2;1;681;140;821;0;194;19;4;7;0;0;0;124;21;145;0;166;18;2;6;0;0;0;118;15;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;16;15;245;413;11;7;3;211;202;10;2;0;99;40;5;0;0;83;15;0;0;0;0;0;0;0;0;0;0
2013;1095,00;15;0;0;0;0;0;0;12;3;15;0;9;0;0;0;0;0;0;10;2;12;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;4;13;2;2;0;3;9;0;0;0;1;6;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0
2013;1094,00;5;1;2;1;0;0;4;4;0;4;0;4;1;1;1;0;0;4;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;7;4;1;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;473,00;21;4;0;0;0;0;0;14;7;21;0;21;4;0;0;0;0;0;13;6;19;0;2;0;0;0;0;0;0;12;4;16;0;2;0;0;0;0;0;0;11;4;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;11;4;0;0;0;6;1;0;0;0;6;13;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
2013;663,00;380;7;0;1;0;0;3;178;35;213;0;345;7;0;1;0;0;3;166;24;190;0;195;4;0;1;0;0;0;121;20;141;0;177;4;0;1;0;0;0;113;17;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;6;149;87;1;4;2;107;28;1;0;13;45;22;1;0;5;44;5;0;0;0;0;0;0;0;0;0;0
2013;552,00;65;0;0;4;1;0;2;36;10;46;0;61;0;0;3;1;0;1;34;6;40;0;45;0;0;15;2;1;2;41;19;60;0;44;0;0;10;2;1;2;37;13;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;23;20;0;1;1;18;3;0;1;2;13;5;0;1;1;12;1;0;0;0;0;0;0;0;0;0;0
2013;772,00;987;15;0;13;2;0;3;358;204;562;0;869;15;0;9;2;0;2;340;156;496;0;382;3;0;12;2;1;14;178;83;261;0;351;3;0;10;2;1;0;173;64;237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;17;76;396;353;44;16;2;334;140;0;4;17;122;90;0;4;4;105;26;0;0;0;0;0;0;0;0;0;0
2013;568,00;48;0;0;11;3;0;0;36;5;41;0;45;0;0;10;2;0;0;34;3;37;0;3;0;0;1;0;0;0;1;0;1;0;2;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;5;7;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;398,00;56;0;0;6;1;0;0;35;8;43;0;45;0;0;6;1;0;0;35;7;42;0;15;0;0;2;1;0;0;6;0;6;0;15;0;0;2;1;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;14;27;11;1;1;8;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;394,00;27;0;1;3;0;0;0;19;3;22;0;24;0;1;2;0;0;0;17;3;20;0;15;0;0;5;0;0;0;16;1;17;0;14;0;0;3;0;0;0;13;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;9;8;0;0;0;8;1;0;0;1;4;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
2013;614,00;13;0;0;2;0;0;0;12;1;13;0;13;0;0;2;0;0;0;8;1;9;0;7;0;0;3;1;0;0;3;0;3;0;7;0;0;1;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;10;3;0;0;1;8;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2013;235,00;28;0;0;2;0;0;0;23;0;23;0;22;0;0;2;0;0;0;22;0;22;0;5;0;0;1;0;0;0;10;0;10;0;5;0;0;1;0;0;0;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;8;12;1;0;0;8;5;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2013;616,00;84;0;0;1;0;0;2;46;3;49;0;78;0;0;1;0;0;1;33;3;36;0;45;0;0;4;0;0;2;25;4;29;0;42;0;0;3;0;0;2;23;4;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;8;47;22;5;1;1;37;18;0;1;4;13;13;0;1;3;12;13;0;0;0;0;0;0;0;0;0;0
2013;267,00;117;0;0;0;0;0;0;119;18;137;0;101;0;0;0;0;0;0;98;9;107;0;9;0;0;0;0;0;0;3;2;5;0;9;0;0;0;0;0;0;2;2;4;0;0;23;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;1;0;7;56;47;0;0;0;40;40;0;0;3;4;5;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0
2013;565,00;77;0;0;5;0;0;1;86;7;93;0;65;0;0;3;0;0;1;81;5;86;0;16;0;0;5;0;0;0;30;3;33;0;15;0;0;3;0;0;0;26;2;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;37;34;7;4;2;26;23;0;1;1;10;6;0;0;1;6;6;0;0;0;0;0;0;0;0;0;0;0
2013;220,00;46;0;0;0;0;0;0;54;0;54;0;41;0;0;0;0;0;0;46;0;46;0;12;0;0;0;0;0;0;14;0;14;0;12;0;0;0;0;0;0;13;0;13;0;0;8;0;6;0;0;0;0;0;0;0;0;8;0;6;0;0;0;0;0;0;0;5;0;5;24;0;1;0;0;23;0;0;0;2;10;2;0;0;0;10;0;1;0;0;0;0;1;0;0;0;0
2013;278,00;74;3;0;0;0;0;0;55;0;55;0;64;3;0;0;0;0;0;53;0;53;0;16;1;0;0;0;0;0;0;0;0;0;16;1;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;5;0;4;18;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;107,00;11;0;3;0;0;0;0;38;0;38;0;7;0;3;0;0;0;0;32;0;32;0;4;0;0;0;0;0;0;28;0;28;0;3;0;0;0;0;0;0;28;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;2;6;5;2;3;0;6;4;0;1;0;2;7;0;1;0;2;7;0;0;0;0;0;0;0;0;0;0
2013;141,00;4;0;0;0;0;0;0;14;0;14;0;4;0;0;0;0;0;0;14;0;14;0;0;0;0;1;1;0;0;3;0;3;0;0;0;0;1;1;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;2;5;2;0;1;2;5;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
2013;711,00;674;21;24;18;2;3;0;318;92;410;0;603;20;17;13;2;3;0;285;59;344;0;244;2;5;3;0;2;0;114;41;155;0;226;2;3;2;0;2;0;106;25;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;13;37;322;117;10;12;1;233;35;0;1;1;39;33;0;1;0;33;6;0;0;0;0;0;0;0;0;0;0
2013;204,00;17;0;0;1;0;0;0;35;0;35;0;14;0;0;1;0;0;0;29;0;29;0;4;0;0;0;1;0;2;19;1;20;0;4;0;0;0;1;0;0;18;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;3;13;1;1;2;1;13;1;1;1;1;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2013;579,00;31;0;0;0;0;0;0;52;7;59;0;27;0;0;0;0;0;0;52;4;56;0;7;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;8;1;0;23;1;2;1;0;17;0;0;0;0;5;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2013;348,00;53;0;0;18;10;3;0;66;1;67;0;38;0;0;9;8;3;0;17;1;18;0;19;0;0;4;0;1;0;31;1;32;0;17;0;0;3;0;1;0;16;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;10;35;9;2;4;2;23;7;0;0;1;9;3;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0
2013;766,00;15;0;44;0;0;0;1;19;8;27;0;13;0;44;0;0;0;0;12;8;20;0;84;0;50;0;0;0;0;98;30;128;0;72;0;44;0;0;0;0;81;26;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;2;34;41;23;8;2;5;29;11;1;0;12;47;27;0;0;2;30;15;0;0;0;0;0;0;0;0;0;0
2013;761,00;40;0;0;2;1;0;0;105;0;105;0;35;0;0;1;1;0;0;98;0;98;0;3;0;0;1;0;0;0;10;0;10;0;3;0;0;1;0;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;11;6;0;1;2;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;728,00;192;0;1;3;0;0;0;128;5;133;0;175;0;1;3;0;0;0;120;5;125;0;95;0;0;3;0;0;0;77;1;78;0;85;0;0;3;0;0;0;67;1;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;13;70;25;2;1;3;60;2;1;0;4;41;12;1;0;2;33;1;0;0;0;0;0;0;0;0;0;0
2013;280,00;90;8;8;0;0;0;0;75;0;75;0;80;8;8;0;0;0;0;67;0;67;0;9;2;0;0;0;0;0;6;0;6;0;9;2;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;25;16;4;0;0;17;4;0;0;0;14;8;0;0;0;12;1;0;0;0;0;0;0;0;0;0;0
2013;222,00;28;0;0;0;0;0;3;29;0;29;0;28;0;0;0;0;0;2;27;0;27;0;4;0;0;0;0;0;0;4;0;4;0;4;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;4;13;27;1;0;0;10;17;0;0;0;3;1;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0
2013;276,00;101;0;1;0;0;0;0;135;19;154;0;93;0;1;0;0;0;0;109;13;122;0;54;0;4;0;0;0;0;70;5;75;0;51;0;4;0;0;0;0;65;4;69;0;0;12;0;5;0;2;0;0;0;0;0;0;12;0;4;0;2;0;0;0;0;0;31;0;17;74;0;20;0;1;64;0;0;0;0;21;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0
2013;11,00;74;0;0;0;0;0;0;87;0;87;0;65;0;0;0;0;0;0;69;0;69;0;2;0;0;0;0;0;0;4;0;4;0;2;0;0;0;0;0;0;4;0;4;0;0;1;0;4;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;5;0;88;25;0;1;0;32;22;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
2013;302,00;12;0;0;0;0;0;0;12;0;12;0;12;0;0;0;0;0;0;11;0;11;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;1;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;16;6;0;0;0;10;5;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;2;0;0;0;0
2013;682,00;100;0;0;0;0;0;0;79;11;90;0;85;0;0;0;0;0;0;52;8;60;0;19;0;0;2;0;0;3;8;2;10;0;19;0;0;2;0;0;2;7;1;8;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;19;1;7;35;2;9;1;1;31;0;1;0;1;29;1;1;0;1;25;0;0;0;0;0;0;0;0;0;0;0
2013;279,00;131;20;0;0;0;0;0;114;30;144;0;122;17;0;0;0;0;0;73;18;91;0;84;3;0;0;0;0;0;46;12;58;0;78;3;0;0;0;0;0;39;7;46;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;15;0;49;49;45;6;0;36;32;30;2;0;27;21;21;2;0;27;20;19;0;0;0;0;0;0;0;0;0;0
2013;282,00;197;0;0;3;0;0;0;129;34;163;0;181;0;0;3;0;0;0;101;25;126;0;26;0;0;5;0;0;0;23;6;29;0;25;0;0;5;0;0;0;17;4;21;0;0;11;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;22;0;15;171;84;12;0;0;135;75;0;0;1;51;18;0;0;0;51;11;0;0;0;0;0;0;0;0;0;0
2013;281,00;94;0;0;0;0;0;0;87;17;104;0;85;0;0;0;0;0;0;81;17;98;0;154;1;0;0;0;0;0;49;17;66;0;146;1;0;0;0;0;0;45;12;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;128;66;17;6;0;87;52;2;0;0;33;35;4;0;0;25;29;0;0;0;0;0;0;0;0;0;0;0
2013;183,00;4;0;0;0;0;0;2;6;2;8;0;4;0;0;0;0;0;2;6;2;8;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;1;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;610,00;52;0;0;0;0;0;38;20;43;63;0;50;0;0;0;0;0;32;20;13;33;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;12;42;32;0;0;0;26;8;0;1;0;8;0;0;1;0;8;0;0;0;0;0;0;0;0;0;0;0
2013;116,00;44;0;0;0;1;0;0;130;0;130;0;40;0;0;0;1;0;0;119;0;119;0;15;0;0;3;2;1;0;40;0;40;0;15;0;0;3;2;1;0;40;0;40;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;3;8;8;0;2;3;1;5;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
2013;115,00;14;0;0;1;0;0;0;12;0;12;0;7;0;0;0;0;0;0;11;0;11;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;18;4;0;1;3;17;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;114,00;6;0;0;1;0;0;0;20;0;20;0;6;0;0;1;0;0;0;20;0;20;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;126,00;18;0;0;1;1;0;1;35;0;35;0;14;0;0;1;1;0;1;32;0;32;0;4;0;0;0;0;0;0;10;0;10;0;3;0;0;0;0;0;0;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;13;3;0;0;2;12;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;119,00;21;0;0;0;0;0;0;5;0;5;0;21;0;0;0;0;0;0;4;0;4;0;9;0;0;0;0;0;0;7;0;7;0;9;0;0;0;0;0;0;7;0;7;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;2;0;2;0;1;0;5;7;21;0;0;0;5;18;0;0;1;2;4;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0
