"año";"NCODI";"inver_iIntangible";"inver_IMaterial";"inver_IMterrenos";"inver_IMresto";"inver_Otras";"inver_Total"
2013;496,00;7911;633511;0;633511;0;641422
2013;77,00;0;147930;0;147930;0;147930
2013;391,00;0;281440;0;281440;0;281440
2013;240,00;0;444388;0;444388;0;444388
2013;448,00;0;12866;0;12866;0;12866
2013;151,00;0;104226;0;104226;0;104226
2013;425,00;0;53151;0;53151;0;53151
2013;300,00;0;0;0;0;0;0
2013;339,00;7375;493143;493143;0;0;500518
2013;826,00;0;0;0;0;0;0
2013;874,00;0;50009;0;50009;0;50009
2013;905,00;0;57432;0;57432;0;57432
2013;736,00;0;1262736;0;1262736;0;1262736
2013;459,00;0;1034324;0;1034324;97226;1131550
2013;320,00;0;208340;0;208340;630356;838696
2013;45,00;10689;1803871;0;1803871;256379;2070939
2013;292,00;0;0;0;0;40260;40260
2013;618,00;0;289955;0;289955;0;289955
2013;463,00;0;958469;0;958469;0;958469
2013;891,00;0;343026;0;343026;0;343026
2013;958,00;1062;74864;0;74864;0;75926
2013;244,00;0;13806;0;13806;0;13806
2013;28,00;0;2800;0;2800;0;2800
2013;444,00;9620;125633;0;125633;0;135253
2013;479,00;0;434857;0;434857;0;434857
2013;285,00;2501;1625896;9918;1615978;0;1628397
2013;253,00;43369;1702958;0;1702958;0;1746327
2013;481,00;150541;9759089;0;9759089;0;9909630
2013;540,00;0;2017487;0;2017487;0;2017487
2013;332,00;0;0;0;0;0;0
2013;41,00;0;0;0;0;0;0
2013;510,00;0;0;0;0;0;0
2013;305,00;0;41114;0;41114;0;41114
2013;708,00;0;0;0;0;0;0
2013;755,00;0;530753;0;530753;0;530753
2013;750,00;0;367704;0;367704;0;367704
2013;696,00;0;0;0;0;0;0
2013;434,00;0;121536;0;121536;0;121536
2013;421,00;0;307014;0;307014;101333;408347
2013;827,00;0;0;0;0;0;0
2013;933,00;59683;308934;0;308934;0;368617
2013;1030,00;90090;574650;0;574650;0;664740
2013;1003,00;0;123146;0;123146;0;123146
2013;1050,00;0;119184;0;119184;0;119184
2013;1043,00;0;0;0;0;0;0
2013;934,00;0;81501;0;81501;0;81501
2013;629,00;226039;21768865;0;21768865;0;21994904
2013;21,00;14661;110584;0;110584;18424;143669
2013;615,00;20856;188120;0;188120;0;208976
2013;626,00;0;321971;0;321971;0;321971
2013;417,00;0;234877;0;234877;0;234877
2013;597,00;23513;109513;0;109513;0;133026
2013;539,00;1443;97556;0;97556;0;98999
2013;343,00;3914;98732;0;98732;0;102646
2013;135,00;4367;109903;0;109903;315;114585
2013;158,00;45662;942235;165406;776829;0;987897
2013;775,00;204841;28598370;48081;28550289;0;28803211
2013;177,00;0;0;0;0;1;1
2013;578,00;21259;93995;0;93995;0;115254
2013;416,00;0;377365;0;377365;0;377365
2013;561,00;0;1;0;1;0;1
2013;828,00;0;16750;0;16750;0;16750
2013;860,00;0;76564;0;76564;707671;784235
2013;935,00;1256;0;0;0;0;1256
2013;936,00;0;1397;0;1397;0;1397
2013;986,00;3069;127265;0;127265;118343;248677
2013;987,00;19075;210929;0;210929;0;230004
2013;1021,00;0;9347;0;9347;0;9347
2013;1085,00;12536;35881;0;35881;0;48417
2013;658,00;0;235312;0;235312;0;235312
2013;353,00;0;10089;0;10089;0;10089
2013;323,00;0;6641;0;6641;0;6641
2013;620,00;0;283944;0;283944;0;283944
2013;384,00;0;402945;0;402945;0;402945
2013;554,00;0;520471;0;520471;0;520471
2013;209,00;798;50780;0;50780;0;51578
2013;707,00;0;680400;0;680400;0;680400
2013;395,00;91892;60856;0;60856;0;152748
2013;969,00;7548;57006;0;57006;0;64554
2013;1052,00;0;0;0;0;0;0
2013;739,00;0;0;0;0;19147;19147
2013;613,00;0;559982;0;559982;0;559982
2013;593,00;0;0;0;0;0;0
2013;704,00;0;612968;0;612968;0;612968
2013;493,00;0;0;0;0;0;0
2013;686,00;294389;5913903;0;5913903;0;6208292
2013;257,00;171223;1725153;0;1725153;0;1896376
2013;494,00;1175;40927;0;40927;0;42102
2013;681,00;49184;7917955;0;7917955;0;7967139
2013;286,00;76287;2690094;0;2690094;1393;2767774
2013;255,00;0;754166;0;754166;0;754166
2013;79,00;0;8237;0;8237;587;8824
2013;81,00;0;0;0;0;0;0
2013;688,00;0;59000;0;59000;329819;388819
2013;531,00;0;96879;0;96879;50884;147763
2013;514,00;0;0;0;0;0;0
2013;499,00;52651;900590;0;900590;0;953241
2013;532,00;0;111900;0;111900;0;111900
2013;190,00;0;0;0;0;0;0
2013;598,00;0;25972;0;25972;0;25972
2013;260,00;62552;2357792;0;2357792;0;2420344
2013;838,00;0;0;0;0;0;0
2013;839,00;2792;130386;0;130386;0;133178
2013;851,00;0;55061;0;55061;0;55061
2013;852,00;0;0;0;0;16336071;16336071
2013;988,00;0;0;0;0;0;0
2013;1056,00;717327;4392857;0;4392857;39816;5150000
2013;1044,00;0;0;0;0;0;0
2013;644,00;277032;138265;0;138265;0;415297
2013;752,00;242727;1704450;0;1704450;151059;2098236
2013;238,00;1500;56000;0;56000;0;57500
2013;325,00;4985;709835;0;709835;0;714820
2013;622,00;0;17908;0;17908;0;17908
2013;879,00;0;30108;0;30108;0;30108
2013;906,00;0;132186;0;132186;0;132186
2013;370,00;0;287835;0;287835;0;287835
2013;418,00;0;122625;0;122625;0;122625
2013;574,00;5929;194803;0;194803;0;200732
2013;399,00;13263;405774;0;405774;0;419037
2013;195,00;0;43896;0;43896;0;43896
2013;783,00;23405;4659723;0;4659723;0;4683128
2013;263,00;23899;501731;0;501731;0;525630
2013;194,00;0;58082;0;58082;0;58082
2013;214,00;0;20540;0;20540;0;20540
2013;785,00;0;1525155;0;1525155;0;1525155
2013;780,00;0;245091;0;245091;0;245091
2013;782,00;-600450;2325087;0;2325087;0;1724637
2013;369,00;0;124849;0;124849;0;124849
2013;84,00;0;0;0;0;20350;20350
2013;713,00;0;184061;0;184061;0;184061
2013;941,00;5768;78923;0;78923;0;84691
2013;1091,00;0;100606;0;100606;0;100606
2013;1045,00;0;49537;0;49537;0;49537
2013;1086,00;681649;152934;0;152934;0;834583
2013;937,00;0;545014;166335;378679;0;545014
2013;1004,00;0;20421;0;20421;0;20421
2013;737,00;0;162152;0;162152;0;162152
2013;765,00;0;1118529;0;1118529;0;1118529
2013;329,00;0;279714;0;279714;0;279714
2013;87,00;0;15401;0;15401;0;15401
2013;527,00;0;69361;0;69361;0;69361
2013;562,00;0;109520;0;109520;0;109520
2013;251,00;746;248433;0;248433;2218565;2467744
2013;129,00;10756;101332;0;101332;0;112088
2013;154,00;79478;72181;0;72181;0;151659
2013;516,00;1169619;1169619;78937;1090682;1207;2340445
2013;184,00;0;13630;0;13630;0;13630
2013;652,00;0;57750;0;57750;0;57750
2013;637,00;0;54569;0;54569;0;54569
2013;88,00;0;0;0;0;43799;43799
2013;907,00;738;1831;0;1831;0;2569
2013;970,00;0;16206;0;16206;0;16206
2013;1019,00;0;17647;0;17647;0;17647
2013;1016,00;0;127010;0;127010;0;127010
2013;1047,00;0;801092;0;801092;0;801092
2013;635,00;0;1092888;0;1092888;0;1092888
