"año";"NCODI";"pacienteTot_hospDom";"visitaTot_hospDom"
2013;835,00;0;0
2013;999,00;0;0
2013;798,00;1003;6971
2013;504,00;0;0
2013;247,00;0;0
2013;216,00;0;0
2013;654,00;223;556
2013;65,00;0;0
2013;472,00;0;0
2013;427,00;0;0
2013;491,00;0;0
2013;551,00;0;0
2013;106,00;0;0
2013;819,00;0;0
2013;836,00;0;0
2013;915,00;0;0
2013;942,00;0;0
2013;748,00;1428;22234
2013;198,00;0;0
2013;871,00;404;404
2013;948,00;0;0
2013;1051,00;0;0
2013;1083,00;0;0
2013;1096,00;0;0
2013;679,00;623;13083
2013;176,00;0;0
2013;537,00;0;0
2013;608,00;20;226
2013;596,00;0;0
2013;749,00;0;0
2013;758,00;270;658
2013;1104,00;1670;18839
2013;436,00;0;0
2013;567,00;0;0
2013;677,00;242;10791
2013;670,00;164;1916
2013;588,00;559;4005
2013;446,00;0;0
2013;753,00;278;3159
2013;887,00;0;0
2013;585,00;0;0
2013;245,00;0;0
2013;603,00;0;0
2013;426,00;0;0
2013;232,00;0;0
2013;288,00;0;0
2013;246,00;0;0
2013;284,00;0;0
2013;18,00;0;0
2013;356,00;0;0
2013;401,00;3;116
2013;733,00;0;0
2013;243,00;0;0
2013;380,00;0;0
2013;716,00;0;0
2013;534,00;0;0
2013;185,00;0;0
2013;258,00;0;0
2013;505,00;0;0
2013;268,00;0;0
2013;602,00;0;0
2013;254,00;0;0
2013;705,00;0;0
2013;133,00;0;0
2013;33,00;0;0
2013;143,00;0;0
2013;36,00;0;0
2013;756,00;0;0
2013;662,00;0;0
2013;192,00;0;0
2013;382,00;0;0
2013;322,00;0;0
2013;478,00;0;0
2013;352,00;0;0
2013;628,00;0;0
2013;291,00;0;0
2013;495,00;0;0
2013;845,00;360;3635
2013;498,00;0;0
2013;314,00;0;0
2013;720,00;0;0
2013;721,00;0;0
2013;485,00;0;0
2013;273,00;0;0
2013;846,00;0;0
2013;847,00;0;0
2013;848,00;4;102
2013;864,00;0;0
2013;916,00;0;0
2013;930,00;0;0
2013;954,00;0;0
2013;943,00;0;0
2013;949,00;319;3248
2013;980,00;0;0
2013;981,00;0;0
2013;1024,00;0;0
2013;1017,00;54;288
2013;1000,00;0;0
2013;1018,00;0;0
2013;1001,00;0;0
2013;1007,00;0;0
2013;1008,00;0;0
2013;1009,00;0;0
2013;1010,00;0;0
2013;1011,00;0;0
2013;1012,00;0;0
2013;1013,00;0;0
2013;1041,00;0;0
2013;1073,00;546;6244
2013;1087,00;0;0
2013;789,00;0;0
2013;326,00;0;0
2013;442,00;0;0
2013;294,00;0;0
2013;378,00;0;0
2013;402,00;0;0
2013;29,00;0;0
2013;450,00;0;0
2013;656,00;0;0
2013;333,00;0;0
2013;668,00;0;0
2013;684,00;0;0
2013;422,00;0;0
2013;763,00;326;12395
2013;741,00;0;0
2013;553,00;0;0
2013;357,00;0;0
2013;899,00;0;0
2013;900,00;0;0
2013;932,00;0;0
2013;950,00;0;0
2013;966,00;0;0
2013;967,00;810;3922
2013;982,00;0;0
2013;1014,00;0;0
2013;1048,00;0;0
2013;1080,00;0;0
2013;1074,00;0;0
2013;722,00;304;6447
2013;660,00;228;1598
2013;75,00;60;2723
2013;249,00;0;0
2013;275,00;0;0
2013;227,00;0;0
2013;150,00;0;0
2013;47,00;0;0
2013;172,00;0;0
2013;581,00;0;0
2013;120,00;0;0
2013;445,00;0;0
2013;471,00;0;0
2013;53,00;0;0
2013;199,00;0;0
2013;575,00;0;0
2013;528,00;0;0
2013;631,00;0;0
2013;699,00;0;0
2013;823,00;0;0
2013;849,00;0;0
2013;869,00;0;0
2013;955,00;0;0
2013;983,00;0;0
2013;1002,00;0;0
2013;1015,00;0;0
2013;51,00;0;0
2013;441,00;0;0
2013;327,00;0;0
2013;690,00;0;0
2013;262,00;0;0
2013;403,00;0;0
2013;312,00;0;0
2013;589,00;266;0
2013;665,00;543;543
2013;334,00;0;0
2013;1075,00;601;7679
2013;751,00;882;13891
2013;186,00;0;0
2013;646,00;0;0
2013;536,00;0;0
2013;242,00;0;0
2013;490,00;0;0
2013;500,00;0;0
2013;206,00;0;0
2013;58,00;0;0
2013;572,00;367;18928
2013;180,00;0;0
2013;549,00;0;0
2013;582,00;0;0
2013;743,00;509;7648
2013;795,00;0;0
2013;269,00;0;0
2013;634,00;0;0
2013;1,00;0;0
2013;717,00;0;0
2013;373,00;0;0
2013;535,00;0;0
2013;824,00;0;0
2013;888,00;0;0
2013;902,00;0;0
2013;968,00;0;0
2013;346,00;0;0
2013;27,00;0;0
2013;165,00;0;0
2013;956,00;128;1481
2013;413,00;0;0
2013;149,00;0;0
2013;612,00;0;0
2013;559,00;0;0
2013;7,00;0;0
2013;283,00;0;0
2013;37,00;0;0
2013;153,00;0;0
2013;547,00;141;2956
2013;397,00;0;0
2013;556,00;0;0
2013;42,00;0;0
2013;31,00;0;0
2013;740,00;65;1858
2013;217,00;0;0
2013;863,00;0;0
2013;889,00;446;10199
2013;984,00;0;0
2013;34,00;0;0
2013;791,00;0;0
2013;181,00;0;0
2013;430,00;0;0
2013;715,00;393;3153
2013;521,00;0;0
2013;524,00;0;0
2013;432,00;0;0
2013;19,00;0;0
2013;25,00;0;0
2013;26,00;0;0
2013;890,00;767;6730
2013;904,00;251;2271
2013;957,00;864;13891
2013;939,00;0;0
2013;236,00;0;0
2013;735,00;252;2802
2013;146,00;0;0
2013;363,00;0;0
2013;187,00;0;0
2013;265,00;0;0
2013;295,00;0;0
2013;496,00;0;0
2013;77,00;0;0
2013;391,00;0;0
2013;240,00;0;0
2013;448,00;0;0
2013;151,00;0;0
2013;425,00;0;0
2013;300,00;0;0
2013;339,00;0;0
2013;826,00;0;0
2013;874,00;0;0
2013;905,00;119;2385
2013;736,00;1554;20839
2013;459,00;0;0
2013;320,00;0;0
2013;45,00;0;0
2013;292,00;0;0
2013;618,00;245;27453
2013;463,00;0;0
2013;891,00;0;0
2013;958,00;0;0
2013;244,00;0;0
2013;28,00;0;0
2013;444,00;0;0
2013;479,00;0;0
2013;285,00;0;0
2013;253,00;0;0
2013;481,00;0;0
2013;540,00;2318;2318
2013;332,00;0;0
2013;41,00;0;0
2013;510,00;0;0
2013;305,00;0;0
2013;708,00;0;0
2013;755,00;1737;8861
2013;750,00;2118;5826
2013;696,00;0;0
2013;434,00;0;0
2013;421,00;0;0
2013;827,00;0;0
2013;933,00;0;0
2013;1030,00;0;0
2013;1003,00;0;0
2013;1050,00;0;0
2013;1043,00;0;0
2013;934,00;0;0
2013;629,00;1036;12221
2013;21,00;0;0
2013;615,00;0;0
2013;626,00;0;0
2013;417,00;0;0
2013;597,00;0;0
2013;539,00;0;0
2013;343,00;0;0
2013;135,00;0;0
2013;158,00;0;0
2013;775,00;345;2940
2013;177,00;0;0
2013;578,00;0;0
2013;416,00;0;0
2013;561,00;247;1943
2013;828,00;0;0
2013;860,00;0;0
2013;935,00;0;0
2013;936,00;0;0
2013;986,00;0;0
2013;987,00;0;0
2013;1021,00;0;0
2013;1085,00;0;0
2013;658,00;0;0
2013;353,00;0;0
2013;323,00;0;0
2013;620,00;0;0
2013;384,00;0;0
2013;554,00;0;0
2013;209,00;0;0
2013;707,00;0;0
2013;395,00;0;0
2013;969,00;0;0
2013;1052,00;0;0
2013;739,00;4017;29918
2013;613,00;1558;19632
2013;593,00;1157;5109
2013;704,00;1696;16190
2013;493,00;0;0
2013;686,00;2119;16028
2013;257,00;0;0
2013;494,00;0;0
2013;681,00;615;29481
2013;286,00;0;0
2013;255,00;0;0
2013;79,00;0;0
2013;81,00;0;0
2013;688,00;1028;9835
2013;531,00;1746;15946
2013;514,00;323;2310
2013;499,00;0;0
2013;532,00;1003;7956
2013;190,00;0;0
2013;598,00;0;0
2013;260,00;0;0
2013;838,00;0;0
2013;839,00;0;0
2013;851,00;0;0
2013;852,00;750;5118
2013;988,00;0;0
2013;1056,00;645;8745
2013;1044,00;0;0
2013;644,00;431;5512
2013;752,00;2058;13939
2013;238,00;0;0
2013;325,00;0;0
2013;622,00;0;0
2013;879,00;0;0
2013;906,00;0;0
2013;370,00;0;0
2013;418,00;0;0
2013;574,00;0;0
2013;399,00;0;0
2013;195,00;0;0
2013;783,00;2094;16504
2013;263,00;0;0
2013;194,00;0;0
2013;214,00;0;0
2013;785,00;2061;21093
2013;780,00;0;0
2013;782,00;430;7478
2013;369,00;0;0
2013;84,00;0;0
2013;713,00;0;0
2013;941,00;0;0
2013;1091,00;235;5777
2013;1045,00;0;0
2013;1086,00;0;0
2013;937,00;338;5934
2013;1004,00;0;0
2013;737,00;0;0
2013;765,00;0;0
2013;329,00;0;0
2013;87,00;0;0
2013;527,00;0;0
2013;562,00;0;0
2013;251,00;0;0
2013;129,00;0;0
2013;154,00;785;2210
2013;516,00;0;0
2013;184,00;0;0
2013;652,00;0;0
2013;637,00;0;0
2013;88,00;0;0
2013;907,00;0;0
2013;970,00;0;0
2013;1019,00;0;0
2013;1016,00;0;0
2013;1047,00;0;0
2013;635,00;0;0
