"año";"NCODI";"Urg_altas";"Urg_ingresos";"Urg_traslados";"Urg_exitus";"Urg_total"
2013;194,00;2988;11;632;0;3631
2013;214,00;2593;114;0;0;2707
2013;785,00;170529;25158;2770;411;198868
2013;780,00;31428;3179;447;30;35084
2013;782,00;67757;12150;1060;171;81138
2013;369,00;0;0;0;0;0
2013;84,00;0;0;0;0;0
2013;713,00;36371;215;1359;22;37967
2013;941,00;648;207;0;0;855
2013;1091,00;0;0;0;0;0
2013;1045,00;23674;1038;11;1;24724
2013;1086,00;59790;4890;673;0;65353
2013;937,00;64288;13810;475;78;78651
2013;1004,00;5652;384;128;1;6165
2013;737,00;105241;15665;381;84;121371
2013;765,00;158004;26792;1679;188;186663
2013;329,00;62141;6862;1348;58;70409
2013;87,00;0;0;0;0;0
2013;527,00;11905;479;207;0;12591
2013;562,00;20427;1142;2;55;21626
2013;251,00;23486;1481;0;0;24967
2013;129,00;0;0;0;0;0
2013;154,00;0;0;0;0;0
2013;516,00;46356;5806;0;2;52164
2013;184,00;10660;1617;13;7;12297
2013;652,00;8425;1724;54;0;10203
2013;637,00;18938;2627;250;17;21832
2013;88,00;0;0;0;0;0
2013;907,00;0;0;0;0;0
2013;970,00;0;0;0;0;0
2013;1019,00;1114;455;214;0;1783
2013;1016,00;34478;902;32;0;35412
2013;1047,00;51731;4908;11;33;56683
2013;635,00;54038;5505;9;22;59574
